"customer_id","total_orders","cancelled_orders","order_level_return_rate"
"13274.0",1,0,0.0000
"13275.0",2,0,0.0000
"13276.0",7,2,0.2857
"13277.0",7,0,0.0000
"13278.0",5,1,0.2000
"13279.0",2,1,0.5000
"13280.0",8,1,0.1250
"13281.0",3,2,0.6667
"13282.0",7,3,0.4286
"13283.0",4,0,0.0000
"13284.0",2,1,0.5000
"13285.0",6,0,0.0000
"13286.0",1,0,0.0000
"13287.0",7,4,0.5714
"13288.0",6,1,0.1667
"13289.0",1,0,0.0000
"13290.0",3,2,0.6667
"13291.0",11,0,0.0000
"13292.0",6,1,0.1667
"13293.0",7,1,0.1429
"13294.0",3,0,0.0000
"13295.0",9,5,0.5556
"13296.0",6,0,0.0000
"13297.0",8,1,0.1250
"13298.0",1,0,0.0000
"13299.0",5,2,0.4000
"13300.0",5,2,0.4000
"13301.0",4,0,0.0000
"13302.0",2,0,0.0000
"13303.0",1,0,0.0000
"13304.0",7,3,0.4286
"13305.0",16,0,0.0000
"13306.0",1,0,0.0000
"13307.0",3,0,0.0000
"13308.0",5,1,0.2000
"13309.0",6,0,0.0000
"13310.0",8,3,0.3750
"13311.0",2,0,0.0000
"13312.0",1,0,0.0000
"13313.0",15,3,0.2000
"13314.0",4,1,0.2500
"13315.0",1,0,0.0000
"13316.0",12,2,0.1667
"13317.0",31,12,0.3871
"13318.0",3,0,0.0000
"13319.0",78,20,0.2564
"13320.0",9,3,0.3333
"13321.0",2,0,0.0000
"13322.0",1,0,0.0000
"13323.0",5,0,0.0000
"13324.0",23,5,0.2174
"13325.0",1,0,0.0000
"13326.0",1,0,0.0000
"13327.0",22,2,0.0909
"13328.0",1,0,0.0000
"13329.0",14,6,0.4286
"13330.0",6,0,0.0000
"13331.0",1,0,0.0000
"13332.0",1,0,0.0000
"13333.0",3,0,0.0000
"13334.0",6,1,0.1667
"13335.0",1,1,1.0000
"13336.0",1,0,0.0000
"13337.0",2,1,0.5000
"13338.0",10,6,0.6000
"13339.0",1,0,0.0000
"13340.0",12,0,0.0000
"13341.0",1,0,0.0000
"13342.0",1,1,1.0000
"13343.0",2,1,0.5000
"13344.0",3,0,0.0000
"13345.0",2,1,0.5000
"13346.0",6,0,0.0000
"13347.0",1,0,0.0000
"13348.0",1,0,0.0000
"13349.0",1,0,0.0000
"13350.0",3,1,0.3333
"13351.0",1,0,0.0000
"13352.0",2,1,0.5000
"13353.0",1,1,1.0000
"13354.0",1,0,0.0000
"13355.0",1,0,0.0000
"13356.0",1,0,0.0000
"13357.0",5,0,0.0000
"13358.0",1,0,0.0000
"13359.0",4,2,0.5000
"13360.0",7,3,0.4286
"13361.0",2,0,0.0000
"13362.0",10,3,0.3000
"13363.0",3,0,0.0000
"13364.0",2,1,0.5000
"13365.0",4,2,0.5000
"13366.0",1,0,0.0000
"13367.0",1,0,0.0000
"13368.0",5,1,0.2000
"13369.0",2,1,0.5000
"13370.0",2,1,0.5000
"13371.0",4,2,0.5000
"13372.0",1,0,0.0000
"13373.0",6,0,0.0000
"13374.0",2,0,0.0000
"13375.0",3,1,0.3333
"13376.0",3,0,0.0000
"13377.0",4,2,0.5000
"13378.0",1,1,1.0000
"13379.0",3,0,0.0000
"13380.0",1,0,0.0000
"13381.0",15,3,0.2000
"13382.0",5,0,0.0000
"13383.0",1,0,0.0000
"13384.0",15,4,0.2667
"13385.0",1,0,0.0000
"13386.0",2,0,0.0000
"13387.0",1,0,0.0000
"13388.0",4,1,0.2500
"13389.0",3,0,0.0000
"13390.0",1,0,0.0000
"13391.0",1,0,0.0000
"13392.0",1,0,0.0000
"13393.0",6,2,0.3333
"13394.0",24,5,0.2083
"13395.0",3,0,0.0000
"13396.0",4,2,0.5000
"13397.0",13,3,0.2308
"13398.0",2,0,0.0000
"13399.0",3,0,0.0000
"13400.0",2,1,0.5000
"13401.0",1,1,1.0000
"13402.0",4,0,0.0000
"13403.0",3,0,0.0000
"13404.0",2,0,0.0000
"13405.0",9,3,0.3333
"13406.0",3,1,0.3333
"13407.0",6,3,0.5000
"13408.0",135,29,0.2148
"13409.0",1,1,1.0000
"13410.0",12,3,0.2500
"13411.0",1,0,0.0000
"13412.0",1,0,0.0000
"13413.0",8,2,0.2500
"13414.0",7,1,0.1429
"13415.0",5,1,0.2000
"13416.0",3,0,0.0000
"13417.0",7,1,0.1429
"13418.0",37,6,0.1622
"13419.0",1,0,0.0000
"13420.0",4,2,0.5000
"13421.0",11,3,0.2727
"13422.0",2,1,0.5000
"13423.0",1,0,0.0000
"13424.0",2,1,0.5000
"13425.0",8,3,0.3750
"13426.0",24,2,0.0833
"13427.0",6,0,0.0000
"13428.0",3,0,0.0000
"13429.0",4,0,0.0000
"13430.0",4,2,0.5000
"13431.0",9,1,0.1111
"13432.0",2,0,0.0000
"13433.0",5,1,0.2000
"13434.0",5,0,0.0000
"13435.0",11,2,0.1818
"13436.0",1,0,0.0000
"13437.0",7,0,0.0000
"13438.0",1,0,0.0000
"13439.0",3,0,0.0000
"13440.0",10,3,0.3000
"13441.0",2,0,0.0000
"13442.0",3,0,0.0000
"13443.0",7,1,0.1429
"13444.0",2,0,0.0000
"13445.0",1,0,0.0000
"13446.0",18,7,0.3889
"13447.0",4,1,0.2500
"13448.0",19,6,0.3158
"13449.0",1,0,0.0000
"13450.0",14,1,0.0714
"13451.0",13,2,0.1538
"13452.0",3,0,0.0000
"13453.0",5,2,0.4000
"13454.0",1,0,0.0000
"13455.0",11,5,0.4545
"13456.0",7,1,0.1429
"13457.0",4,2,0.5000
"13458.0",24,8,0.3333
"13459.0",2,0,0.0000
"13460.0",2,0,0.0000
"13461.0",8,2,0.2500
"13462.0",6,1,0.1667
"13463.0",1,1,1.0000
"13464.0",7,1,0.1429
"13465.0",2,0,0.0000
"13466.0",7,2,0.2857
"13467.0",2,0,0.0000
"13468.0",87,15,0.1724
"13469.0",1,0,0.0000
"13470.0",2,0,0.0000
"13471.0",4,0,0.0000
"13472.0",2,0,0.0000
"13473.0",10,2,0.2000
"13474.0",3,0,0.0000
"13475.0",4,0,0.0000
"13476.0",7,2,0.2857
"13477.0",13,2,0.1538
"13478.0",7,2,0.2857
"13479.0",7,3,0.4286
"13480.0",2,0,0.0000
"13481.0",14,3,0.2143
"13482.0",2,0,0.0000
"13483.0",1,0,0.0000
"13484.0",4,1,0.2500
"13485.0",15,4,0.2667
"13486.0",3,0,0.0000
"13487.0",5,0,0.0000
"13488.0",29,6,0.2069
"13489.0",4,0,0.0000
"13490.0",1,0,0.0000
"13491.0",27,0,0.0000
"13492.0",3,0,0.0000
"13493.0",2,0,0.0000
"13494.0",1,0,0.0000
"13495.0",13,3,0.2308
"13496.0",3,1,0.3333
"13497.0",7,1,0.1429
"13498.0",1,0,0.0000
"13499.0",7,2,0.2857
"13500.0",5,1,0.2000
"13501.0",5,2,0.4000
"13502.0",6,1,0.1667
"13503.0",12,6,0.5000
"13504.0",1,0,0.0000
"13505.0",8,4,0.5000
"13506.0",8,3,0.3750
"13507.0",4,0,0.0000
"13508.0",2,0,0.0000
"13509.0",8,0,0.0000
"13510.0",17,6,0.3529
"13511.0",2,1,0.5000
"13512.0",4,0,0.0000
"13513.0",4,1,0.2500
"13514.0",4,0,0.0000
"13515.0",6,0,0.0000
"13516.0",4,0,0.0000
"13517.0",5,2,0.4000
"13518.0",1,0,0.0000
"13519.0",3,1,0.3333
"13520.0",15,4,0.2667
"13521.0",3,0,0.0000
"13522.0",1,0,0.0000
"13523.0",7,1,0.1429
"13524.0",5,0,0.0000
"13525.0",2,0,0.0000
"13526.0",4,2,0.5000
"13527.0",14,2,0.1429
"13528.0",1,1,1.0000
"13529.0",2,0,0.0000
"13530.0",1,0,0.0000
"13531.0",6,0,0.0000
"13532.0",1,0,0.0000
"13533.0",3,0,0.0000
"13534.0",60,25,0.4167
"13535.0",1,0,0.0000
"13536.0",7,0,0.0000
"13537.0",2,0,0.0000
"13538.0",12,0,0.0000
"13539.0",9,2,0.2222
"13540.0",3,0,0.0000
"13541.0",3,1,0.3333
"13542.0",18,1,0.0556
"13543.0",2,0,0.0000
"13544.0",7,1,0.1429
"13545.0",3,1,0.3333
"13546.0",5,0,0.0000
"13547.0",1,0,0.0000
"13548.0",3,0,0.0000
"13549.0",9,1,0.1111
"13550.0",1,0,0.0000
"13551.0",2,0,0.0000
"13552.0",32,10,0.3125
"13553.0",1,0,0.0000
"13554.0",10,3,0.3000
"13555.0",16,3,0.1875
"13556.0",2,0,0.0000
"13557.0",16,3,0.1875
"13558.0",4,0,0.0000
"13559.0",2,0,0.0000
"13560.0",1,0,0.0000
"13561.0",11,0,0.0000
"13562.0",8,0,0.0000
"13563.0",2,0,0.0000
"13564.0",54,17,0.3148
"13565.0",3,0,0.0000
"13566.0",5,0,0.0000
"13567.0",5,1,0.2000
"13568.0",1,0,0.0000
"13569.0",4,0,0.0000
"13570.0",1,0,0.0000
"13571.0",26,0,0.0000
"13572.0",1,0,0.0000
"13573.0",6,0,0.0000
"13574.0",1,0,0.0000
"13575.0",5,0,0.0000
"13576.0",32,4,0.1250
"13577.0",14,3,0.2143
"13578.0",1,0,0.0000
"13579.0",6,1,0.1667
"13580.0",1,0,0.0000
"13581.0",2,0,0.0000
"13582.0",2,0,0.0000
"13583.0",2,0,0.0000
"13584.0",5,2,0.4000
"13585.0",4,1,0.2500
"13586.0",1,0,0.0000
"13587.0",6,2,0.3333
"13588.0",13,4,0.3077
"13589.0",6,0,0.0000
"13590.0",21,3,0.1429
"13591.0",8,1,0.1250
"13592.0",4,0,0.0000
"13593.0",16,2,0.1250
"13594.0",3,1,0.3333
"13595.0",3,0,0.0000
"13596.0",2,0,0.0000
"13597.0",3,1,0.3333
"13598.0",6,1,0.1667
"13599.0",52,19,0.3654
"13600.0",2,0,0.0000
"13601.0",4,0,0.0000
"13602.0",4,0,0.0000
"13603.0",1,0,0.0000
"13604.0",2,1,0.5000
"13605.0",2,0,0.0000
"13606.0",3,0,0.0000
"13607.0",3,1,0.3333
"13608.0",1,0,0.0000
"13609.0",1,0,0.0000
"13610.0",17,3,0.1765
"13611.0",14,4,0.2857
"13612.0",2,1,0.5000
"13613.0",5,0,0.0000
"13614.0",6,0,0.0000
"13615.0",12,4,0.3333
"13616.0",2,0,0.0000
"13617.0",9,1,0.1111
"13618.0",1,0,0.0000
"13619.0",2,0,0.0000
"13620.0",1,0,0.0000
"13621.0",1,0,0.0000
"13622.0",2,1,0.5000
"13623.0",15,5,0.3333
"13624.0",2,1,0.5000
"13625.0",1,0,0.0000
"13626.0",3,1,0.3333
"13627.0",10,3,0.3000
"13628.0",1,0,0.0000
"13629.0",19,0,0.0000
"13630.0",11,4,0.3636
"13631.0",12,1,0.0833
"13632.0",10,2,0.2000
"13633.0",1,1,1.0000
"13634.0",17,1,0.0588
"13635.0",6,2,0.3333
"13636.0",6,1,0.1667
"13637.0",3,0,0.0000
"13638.0",1,0,0.0000
"13639.0",2,0,0.0000
"13640.0",1,0,0.0000
"13641.0",7,2,0.2857
"13642.0",5,1,0.2000
"13643.0",15,5,0.3333
"13644.0",5,1,0.2000
"13645.0",1,0,0.0000
"13646.0",3,1,0.3333
"13647.0",9,1,0.1111
"13648.0",11,3,0.2727
"13649.0",6,0,0.0000
"13650.0",16,6,0.3750
"13651.0",4,1,0.2500
"13652.0",5,0,0.0000
"13653.0",1,0,0.0000
"13654.0",11,0,0.0000
"13655.0",8,2,0.2500
"13656.0",7,3,0.4286
"13657.0",2,0,0.0000
"13658.0",13,4,0.3077
"13659.0",17,5,0.2941
"13660.0",2,1,0.5000
"13661.0",1,0,0.0000
"13662.0",17,6,0.3529
"13663.0",6,1,0.1667
"13664.0",1,1,1.0000
"13665.0",3,0,0.0000
"13666.0",5,0,0.0000
"13667.0",1,0,0.0000
"13668.0",47,12,0.2553
"13669.0",3,0,0.0000
"13670.0",1,0,0.0000
"13671.0",1,0,0.0000
"13672.0",7,4,0.5714
"13673.0",2,0,0.0000
"13674.0",2,1,0.5000
"13675.0",2,0,0.0000
"13676.0",3,1,0.3333
"13677.0",2,0,0.0000
"13678.0",1,0,0.0000
"13679.0",3,0,0.0000
"13680.0",13,1,0.0769
"13681.0",4,0,0.0000
"13682.0",1,0,0.0000
"13683.0",1,0,0.0000
"13684.0",6,2,0.3333
"13685.0",7,0,0.0000
"13686.0",3,0,0.0000
"13687.0",1,0,0.0000
"13688.0",1,0,0.0000
"13689.0",2,0,0.0000
"13690.0",1,0,0.0000
"13691.0",1,0,0.0000
"13692.0",8,3,0.3750
"13693.0",13,4,0.3077
"13694.0",164,21,0.1280
"13695.0",16,0,0.0000
"13696.0",4,1,0.2500
"13697.0",1,0,0.0000
"13698.0",2,0,0.0000
"13699.0",3,1,0.3333
"13700.0",14,1,0.0714
"13701.0",2,1,0.5000
"13702.0",1,0,0.0000
"13703.0",3,1,0.3333
"13704.0",10,1,0.1000
"13705.0",7,0,0.0000
"13706.0",2,0,0.0000
"13707.0",5,0,0.0000
"13708.0",1,0,0.0000
"13709.0",22,4,0.1818
"13710.0",3,0,0.0000
"13711.0",15,6,0.4000
"13712.0",2,0,0.0000
"13713.0",3,0,0.0000
"13714.0",1,0,0.0000
"13715.0",21,4,0.1905
"13716.0",1,0,0.0000
"13717.0",11,3,0.2727
"13718.0",2,0,0.0000
"13719.0",11,0,0.0000
"13720.0",4,0,0.0000
"13721.0",2,0,0.0000
"13722.0",11,1,0.0909
"13723.0",6,0,0.0000
"13724.0",1,0,0.0000
"13725.0",11,3,0.2727
"13726.0",2,0,0.0000
"13727.0",9,1,0.1111
"13728.0",16,0,0.0000
"13729.0",5,2,0.4000
"13730.0",2,0,0.0000
"13731.0",2,0,0.0000
"13732.0",1,0,0.0000
"13733.0",3,1,0.3333
"13734.0",6,2,0.3333
"13735.0",22,9,0.4091
"13736.0",12,5,0.4167
"13737.0",1,0,0.0000
"13738.0",1,0,0.0000
"13739.0",2,0,0.0000
"13740.0",5,0,0.0000
"13741.0",4,1,0.2500
"13742.0",14,2,0.1429
"13743.0",8,1,0.1250
"13744.0",2,0,0.0000
"13745.0",4,2,0.5000
"13746.0",1,0,0.0000
"13747.0",2,0,0.0000
"13748.0",9,0,0.0000
"13749.0",1,1,1.0000
"13750.0",13,2,0.1538
"13751.0",1,0,0.0000
"13752.0",7,0,0.0000
"13753.0",4,0,0.0000
"13754.0",3,0,0.0000
"13755.0",10,1,0.1000
"13756.0",25,2,0.0800
"13757.0",1,0,0.0000
"13758.0",19,4,0.2105
"13759.0",2,0,0.0000
"13760.0",6,1,0.1667
"13761.0",6,0,0.0000
"13762.0",6,1,0.1667
"13763.0",6,3,0.5000
"13764.0",6,0,0.0000
"13765.0",1,0,0.0000
"13766.0",1,0,0.0000
"13767.0",96,23,0.2396
"13768.0",8,6,0.7500
"13769.0",29,9,0.3103
"13770.0",4,0,0.0000
"13771.0",10,1,0.1000
"13772.0",9,1,0.1111
"13773.0",2,0,0.0000
"13774.0",1,0,0.0000
"13775.0",1,0,0.0000
"13776.0",8,6,0.7500
"13777.0",73,12,0.1644
"13778.0",5,1,0.2000
"13779.0",1,0,0.0000
"13780.0",3,0,0.0000
"13781.0",4,1,0.2500
"13782.0",14,1,0.0714
"13783.0",4,0,0.0000
"13784.0",15,1,0.0667
"13785.0",4,0,0.0000
"13786.0",8,2,0.2500
"13787.0",9,3,0.3333
"13788.0",1,0,0.0000
"13789.0",1,0,0.0000
"13790.0",1,0,0.0000
"13791.0",3,1,0.3333
"13792.0",3,0,0.0000
"13793.0",1,0,0.0000
"13794.0",1,0,0.0000
"13795.0",4,0,0.0000
"13796.0",1,0,0.0000
"13797.0",4,1,0.2500
"13798.0",125,15,0.1200
"13799.0",13,4,0.3077
"13800.0",3,0,0.0000
"13801.0",1,0,0.0000
"13802.0",24,5,0.2083
"13803.0",4,1,0.2500
"13804.0",9,0,0.0000
"13805.0",2,0,0.0000
"13806.0",1,0,0.0000
"13807.0",4,1,0.2500
"13808.0",5,0,0.0000
"13809.0",3,0,0.0000
"13810.0",4,1,0.2500
"13811.0",4,1,0.2500
"13812.0",3,0,0.0000
"13813.0",12,4,0.3333
"13814.0",5,2,0.4000
"13815.0",10,2,0.2000
"13816.0",4,2,0.5000
"13817.0",2,0,0.0000
"13818.0",1,0,0.0000
"13819.0",7,1,0.1429
"13820.0",5,2,0.4000
"13821.0",7,1,0.1429
"13822.0",2,0,0.0000
"13823.0",8,1,0.1250
"13824.0",14,2,0.1429
"13825.0",2,0,0.0000
"13826.0",2,1,0.5000
"13827.0",3,0,0.0000
"13828.0",1,0,0.0000
"13829.0",2,1,0.5000
"13830.0",2,1,0.5000
"13831.0",20,2,0.1000
"13832.0",3,1,0.3333
"13833.0",2,0,0.0000
"13834.0",3,1,0.3333
"13835.0",8,1,0.1250
"13836.0",3,1,0.3333
"13837.0",2,0,0.0000
"13838.0",10,0,0.0000
"13839.0",1,0,0.0000
"13840.0",1,0,0.0000
"13841.0",1,0,0.0000
"13842.0",19,1,0.0526
"13843.0",1,0,0.0000
"13844.0",1,0,0.0000
"13845.0",1,0,0.0000
"13846.0",5,1,0.2000
"13847.0",1,0,0.0000
"13848.0",8,0,0.0000
"13849.0",6,1,0.1667
"13850.0",2,1,0.5000
"13851.0",9,1,0.1111
"13852.0",2,1,0.5000
"13853.0",2,1,0.5000
"13854.0",45,6,0.1333
"13855.0",5,1,0.2000
"13856.0",15,4,0.2667
"13857.0",7,1,0.1429
"13858.0",1,0,0.0000
"13859.0",2,0,0.0000
"13860.0",6,1,0.1667
"13861.0",3,1,0.3333
"13862.0",11,2,0.1818
"13863.0",6,2,0.3333
"13864.0",1,0,0.0000
"13865.0",4,0,0.0000
"13866.0",1,0,0.0000
"13867.0",3,0,0.0000
"13868.0",2,0,0.0000
"13869.0",10,0,0.0000
"13870.0",18,3,0.1667
"13871.0",21,4,0.1905
"13872.0",6,3,0.5000
"13873.0",9,1,0.1111
"13874.0",10,3,0.3000
"13875.0",14,0,0.0000
"13876.0",1,0,0.0000
"13877.0",5,2,0.4000
"13878.0",4,0,0.0000
"13879.0",1,0,0.0000
"13880.0",17,0,0.0000
"13881.0",51,8,0.1569
"13882.0",6,1,0.1667
"13883.0",26,11,0.4231
"13884.0",14,4,0.2857
"13885.0",2,0,0.0000
"13886.0",1,0,0.0000
"13887.0",1,0,0.0000
"13888.0",7,0,0.0000
"13889.0",8,2,0.2500
"13890.0",22,8,0.3636
"13891.0",3,0,0.0000
"13892.0",6,0,0.0000
"13893.0",1,0,0.0000
"13894.0",5,2,0.4000
"13895.0",8,2,0.2500
"13896.0",1,0,0.0000
"13897.0",3,0,0.0000
"13898.0",2,0,0.0000
"13899.0",2,0,0.0000
"13900.0",7,1,0.1429
"13901.0",20,5,0.2500
"13902.0",8,3,0.3750
"13903.0",1,0,0.0000
"13904.0",2,0,0.0000
"13905.0",3,2,0.6667
"13906.0",1,0,0.0000
"13907.0",1,0,0.0000
"13908.0",5,1,0.2000
"13909.0",2,0,0.0000
"13910.0",1,1,1.0000
"13911.0",22,2,0.0909
"13912.0",1,0,0.0000
"13913.0",1,0,0.0000
"13914.0",3,1,0.3333
"13915.0",2,1,0.5000
"13916.0",5,1,0.2000
"13917.0",2,0,0.0000
"13918.0",2,0,0.0000
"13919.0",5,1,0.2000
"13920.0",5,1,0.2000
"13921.0",5,1,0.2000
"13922.0",5,2,0.4000
"13923.0",1,0,0.0000
"13924.0",11,5,0.4545
"13925.0",6,2,0.3333
"13926.0",1,0,0.0000
"13927.0",3,1,0.3333
"13928.0",4,0,0.0000
"13929.0",14,3,0.2143
"13930.0",2,0,0.0000
"13931.0",12,1,0.0833
"13932.0",1,0,0.0000
"13933.0",2,0,0.0000
"13934.0",1,0,0.0000
"13935.0",3,0,0.0000
"13936.0",4,1,0.2500
"13937.0",3,1,0.3333
"13938.0",1,0,0.0000
"13939.0",10,3,0.3000
"13940.0",4,0,0.0000
"13941.0",17,2,0.1176
"13942.0",1,0,0.0000
"13943.0",1,0,0.0000
"13944.0",1,0,0.0000
"13945.0",2,0,0.0000
"13946.0",7,1,0.1429
"13947.0",1,0,0.0000
"13948.0",5,1,0.2000
"13949.0",6,0,0.0000
"13950.0",5,1,0.2000
"13951.0",3,0,0.0000
"13952.0",17,3,0.1765
"13953.0",12,0,0.0000
"13954.0",3,1,0.3333
"13955.0",3,0,0.0000
"13956.0",5,0,0.0000
"13957.0",3,0,0.0000
"13958.0",12,4,0.3333
"13959.0",6,0,0.0000
"13960.0",2,0,0.0000
"13961.0",2,1,0.5000
"13962.0",3,0,0.0000
"13963.0",18,1,0.0556
"13964.0",3,1,0.3333
"13965.0",5,2,0.4000
"13966.0",1,0,0.0000
"13967.0",2,0,0.0000
"13968.0",1,0,0.0000
"13969.0",39,4,0.1026
"13970.0",2,0,0.0000
"13971.0",18,4,0.2222
"13972.0",2,0,0.0000
"13973.0",1,0,0.0000
"13974.0",4,2,0.5000
"13975.0",14,2,0.1429
"13976.0",4,0,0.0000
"13977.0",1,0,0.0000
"13978.0",2,0,0.0000
"13979.0",11,4,0.3636
"13980.0",9,4,0.4444
"13981.0",2,1,0.5000
"13982.0",13,4,0.3077
"13983.0",30,9,0.3000
"13984.0",13,1,0.0769
"13985.0",24,2,0.0833
"13986.0",1,0,0.0000
"13987.0",2,0,0.0000
"13988.0",11,3,0.2727
"13989.0",5,0,0.0000
"13990.0",1,0,0.0000
"13991.0",7,1,0.1429
"13992.0",3,0,0.0000
"13993.0",24,5,0.2083
"13994.0",6,0,0.0000
"13995.0",18,4,0.2222
"13996.0",2,0,0.0000
"13997.0",3,0,0.0000
"13998.0",3,0,0.0000
"13999.0",36,7,0.1944
"14000.0",8,3,0.3750
"14001.0",10,1,0.1000
"14002.0",2,0,0.0000
"14003.0",1,0,0.0000
"14004.0",11,0,0.0000
"14005.0",5,0,0.0000
"14006.0",7,0,0.0000
"14007.0",1,0,0.0000
"14008.0",2,1,0.5000
"14009.0",4,1,0.2500
"14010.0",3,1,0.3333
"14011.0",3,1,0.3333
"14012.0",1,0,0.0000
"14013.0",6,1,0.1667
"14014.0",3,0,0.0000
"14015.0",1,0,0.0000
"14016.0",13,2,0.1538
"14017.0",1,0,0.0000
"14018.0",1,0,0.0000
"14019.0",4,1,0.2500
"14020.0",5,1,0.2000
"14021.0",7,0,0.0000
"14022.0",2,0,0.0000
"14023.0",2,0,0.0000
"14024.0",3,0,0.0000
"14025.0",10,2,0.2000
"14026.0",2,0,0.0000
"14027.0",1,0,0.0000
"14028.0",5,2,0.4000
"14029.0",2,0,0.0000
"14030.0",22,2,0.0909
"14031.0",55,11,0.2000
"14032.0",25,9,0.3600
"14033.0",1,0,0.0000
"14034.0",4,1,0.2500
"14035.0",11,2,0.1818
"14036.0",1,0,0.0000
"14037.0",7,1,0.1429
"14038.0",8,3,0.3750
"14039.0",2,0,0.0000
"14040.0",42,7,0.1667
"14041.0",1,0,0.0000
"14042.0",1,0,0.0000
"14043.0",3,1,0.3333
"14044.0",11,1,0.0909
"14045.0",19,3,0.1579
"14046.0",1,0,0.0000
"14047.0",19,5,0.2632
"14048.0",4,1,0.2500
"14049.0",18,5,0.2778
"14050.0",2,0,0.0000
"14051.0",42,5,0.1190
"14052.0",2,0,0.0000
"14053.0",4,0,0.0000
"14054.0",1,0,0.0000
"14055.0",3,0,0.0000
"14056.0",29,6,0.2069
"14057.0",23,1,0.0435
"14058.0",2,0,0.0000
"14059.0",1,0,0.0000
"14060.0",32,2,0.0625
"14061.0",3,0,0.0000
"14062.0",27,3,0.1111
"14063.0",13,4,0.3077
"14064.0",21,6,0.2857
"14065.0",4,1,0.2500
"14066.0",1,0,0.0000
"14067.0",2,0,0.0000
"14068.0",5,1,0.2000
"14069.0",2,0,0.0000
"14070.0",1,0,0.0000
"14071.0",9,1,0.1111
"14072.0",1,0,0.0000
"14073.0",2,1,0.5000
"14074.0",1,0,0.0000
"14075.0",6,0,0.0000
"14076.0",1,0,0.0000
"14077.0",6,0,0.0000
"14078.0",9,0,0.0000
"14079.0",2,0,0.0000
"14080.0",6,1,0.1667
"14081.0",16,6,0.3750
"14082.0",2,0,0.0000
"14083.0",11,0,0.0000
"14084.0",1,0,0.0000
"14085.0",34,1,0.0294
"14086.0",1,0,0.0000
"14087.0",5,2,0.4000
"14088.0",20,4,0.2000
"14089.0",1,0,0.0000
"14090.0",1,0,0.0000
"14091.0",2,0,0.0000
"14092.0",27,3,0.1111
"14093.0",1,0,0.0000
"14094.0",2,1,0.5000
"14095.0",1,0,0.0000
"14096.0",34,17,0.5000
"14097.0",2,0,0.0000
"14098.0",1,0,0.0000
"14099.0",22,2,0.0909
"14100.0",1,0,0.0000
"14101.0",14,1,0.0714
"14102.0",8,3,0.3750
"14103.0",1,0,0.0000
"14104.0",5,0,0.0000
"14105.0",9,4,0.4444
"14106.0",1,0,0.0000
"14107.0",13,2,0.1538
"14108.0",5,1,0.2000
"14109.0",2,1,0.5000
"14110.0",35,2,0.0571
"14111.0",5,1,0.2000
"14112.0",27,14,0.5185
"14113.0",31,15,0.4839
"14114.0",7,0,0.0000
"14115.0",2,0,0.0000
"14116.0",5,0,0.0000
"14117.0",1,0,0.0000
"14118.0",1,0,0.0000
"14119.0",3,1,0.3333
"14120.0",1,1,1.0000
"14121.0",6,2,0.3333
"14122.0",5,2,0.4000
"14123.0",1,0,0.0000
"14124.0",1,0,0.0000
"14125.0",3,0,0.0000
"14126.0",5,1,0.2000
"14127.0",6,0,0.0000
"14128.0",4,1,0.2500
"14129.0",9,0,0.0000
"14130.0",4,0,0.0000
"14131.0",1,0,0.0000
"14132.0",12,1,0.0833
"14133.0",6,2,0.3333
"14134.0",15,0,0.0000
"14135.0",25,1,0.0400
"14136.0",7,2,0.2857
"14137.0",2,1,0.5000
"14138.0",2,0,0.0000
"14139.0",4,0,0.0000
"14140.0",3,1,0.3333
"14141.0",6,2,0.3333
"14142.0",4,2,0.5000
"14143.0",1,0,0.0000
"14144.0",1,0,0.0000
"14145.0",8,1,0.1250
"14146.0",13,1,0.0769
"14147.0",12,3,0.2500
"14148.0",2,0,0.0000
"14149.0",3,2,0.6667
"14150.0",2,0,0.0000
"14151.0",3,1,0.3333
"14152.0",9,2,0.2222
"14153.0",1,0,0.0000
"14154.0",10,2,0.2000
"14155.0",1,0,0.0000
"14156.0",202,46,0.2277
"14157.0",6,1,0.1667
"14158.0",1,0,0.0000
"14159.0",25,5,0.2000
"14160.0",7,0,0.0000
"14161.0",7,0,0.0000
"14162.0",2,0,0.0000
"14163.0",5,0,0.0000
"14164.0",2,0,0.0000
"14165.0",1,0,0.0000
"14166.0",2,0,0.0000
"14167.0",8,0,0.0000
"14168.0",3,1,0.3333
"14169.0",2,0,0.0000
"14170.0",3,0,0.0000
"14171.0",2,0,0.0000
"14172.0",4,1,0.2500
"14173.0",7,1,0.1429
"14174.0",1,0,0.0000
"14175.0",17,9,0.5294
"14176.0",6,1,0.1667
"14177.0",14,1,0.0714
"14178.0",7,0,0.0000
"14179.0",2,0,0.0000
"14180.0",42,9,0.2143
"14181.0",2,0,0.0000
"14182.0",5,1,0.2000
"14183.0",2,0,0.0000
"14184.0",1,0,0.0000
"14185.0",1,0,0.0000
"14186.0",5,0,0.0000
"14187.0",1,0,0.0000
"14188.0",10,4,0.4000
"14189.0",25,9,0.3600
"14190.0",1,0,0.0000
"14191.0",17,2,0.1176
"14192.0",1,0,0.0000
"14193.0",3,0,0.0000
"14194.0",54,18,0.3333
"14195.0",10,4,0.4000
"14196.0",1,0,0.0000
"14197.0",1,0,0.0000
"14198.0",13,4,0.3077
"14199.0",6,2,0.3333
"14200.0",1,0,0.0000
"14201.0",12,2,0.1667
"14202.0",3,0,0.0000
"14203.0",1,0,0.0000
"14204.0",4,0,0.0000
