"customer_id","recency_days","first_transaction_date","attempt_count","is_never_converted"
"14522",23,"2010-01-24 13:55:00",8,False
"14544",23,"2010-08-26 16:00:00",3,False
"15269",23,"2010-11-14 12:58:00",3,False
"14666",23,"2011-11-15 12:57:00",1,False
"14714",23,"2010-01-21 11:06:00",7,False
"15110",23,"2010-08-11 15:49:00",9,False
"16478",24,"2011-10-05 12:02:00",3,False
"16878",24,"2011-09-16 17:39:00",2,False
"14725",24,"2010-06-23 11:34:00",5,False
"16341",24,"2010-04-09 10:30:00",10,False
"14715",24,"2010-01-19 12:18:00",8,False
"14953",24,"2010-09-30 12:16:00",5,False
"13455",24,"2009-12-09 08:58:00",11,False
"12642",24,"2011-08-24 09:23:00",3,False
"15125",24,"2010-03-31 13:29:00",36,False
"13735",24,"2009-12-13 13:31:00",22,False
"17974",24,"2010-10-28 20:03:00",6,False
"14680",24,"2009-12-04 12:36:00",87,False
"16423",24,"2011-11-15 09:21:00",1,False
"15781",24,"2011-02-07 09:15:00",4,False
"15758",24,"2011-11-15 10:48:00",1,False
"15524",24,"2010-04-12 09:19:00",2,False
"15458",24,"2010-11-02 19:50:00",2,False
"16639",24,"2010-10-26 18:23:00",5,False
"17510",24,"2010-10-15 10:20:00",2,False
"12374",24,"2010-04-30 14:01:00",3,False
"13058",24,"2011-07-11 12:01:00",3,False
"13236",24,"2011-08-25 08:58:00",3,False
"13577",24,"2009-12-14 16:10:00",14,False
"15582",24,"2011-05-03 13:36:00",3,False
"15532",24,"2010-06-08 14:52:00",12,False
"17235",24,"2010-06-04 17:01:00",8,False
"12883",24,"2011-09-11 15:18:00",4,False
"15419",24,"2011-11-15 09:23:00",1,False
"14533",24,"2010-04-08 12:13:00",15,False
"15050",24,"2010-08-16 12:00:00",7,False
"17652",24,"2011-03-03 14:05:00",18,False
"16519",24,"2010-03-01 13:51:00",4,False
"15058",24,"2010-02-24 14:07:00",17,False
"17777",24,"2011-08-31 14:35:00",3,False
"13835",24,"2010-03-04 08:26:00",8,False
"13692",24,"2010-10-15 13:28:00",7,False
"17314",24,"2009-12-03 11:25:00",22,False
"18259",24,"2009-12-08 08:38:00",7,False
"16747",24,"2011-10-03 10:18:00",4,False
"13846",24,"2010-11-05 09:47:00",5,False
"15660",24,"2010-02-05 16:01:00",18,False
"17793",24,"2011-11-14 14:24:00",1,False
"17081",24,"2010-02-22 13:19:00",6,False
"16504",24,"2011-11-14 15:18:00",1,False
"12676",24,"2010-08-13 13:29:00",10,False
"16207",24,"2011-11-14 13:51:00",1,False
"15981",24,"2010-03-29 10:07:00",26,False
"13632",24,"2010-04-07 10:59:00",10,False
"18043",24,"2010-12-08 12:35:00",3,False
"15839",24,"2011-07-14 16:35:00",5,False
"13178",25,"2009-12-16 14:00:00",25,False
"13603",25,"2011-11-13 15:57:00",1,False
"16303",25,"2010-03-18 14:12:00",9,False
"17287",25,"2009-12-03 12:45:00",23,False
"14382",25,"2010-11-14 16:27:00",3,False
"13146",25,"2011-11-13 15:29:00",1,False
"14784",25,"2010-11-15 09:49:00",3,False
"15787",25,"2011-10-09 13:11:00",3,False
"18117",25,"2011-11-14 12:47:00",1,False
"12508",25,"2011-11-10 16:27:00",2,False
"18082",25,"2011-11-14 12:45:00",1,False
"18069",25,"2010-02-28 16:14:00",13,False
"16898",25,"2010-05-12 12:18:00",6,False
"15863",25,"2009-12-17 10:20:00",5,False
"14227",25,"2010-02-08 09:38:00",22,False
"14684",25,"2010-11-14 14:07:00",6,False
"15168",25,"2011-11-14 11:26:00",1,False
"15203",25,"2009-12-08 18:06:00",15,False
"12689",25,"2011-08-04 10:04:00",2,False
"13700",25,"2010-02-07 10:53:00",14,False
"13451",25,"2010-03-21 16:01:00",13,False
"14862",25,"2011-07-14 11:20:00",2,False
"18211",25,"2011-03-06 12:09:00",5,False
"15291",25,"2009-12-03 11:09:00",52,False
"17720",25,"2010-05-10 09:58:00",12,False
"15365",25,"2010-02-04 16:43:00",14,False
"17663",25,"2009-12-03 18:29:00",23,False
"12428",25,"2011-03-01 09:33:00",11,False
"14530",25,"2010-01-21 11:25:00",19,False
"12865",25,"2010-08-20 12:20:00",5,False
"12867",25,"2009-12-16 16:25:00",16,False
"15411",25,"2011-06-10 12:30:00",5,False
"14499",25,"2010-08-27 11:57:00",10,False
"14494",25,"2009-12-08 13:25:00",3,False
"17538",25,"2011-11-14 12:12:00",1,False
"15449",25,"2011-03-23 10:43:00",5,False
"16936",25,"2010-11-19 11:54:00",2,False
"12938",25,"2011-11-14 11:21:00",1,False
"13549",25,"2010-11-17 12:17:00",9,False
"13379",25,"2011-07-26 12:26:00",3,False
"16726",25,"2010-10-24 16:09:00",7,False
"16930",25,"2011-10-02 14:25:00",3,False
"16720",25,"2009-12-17 17:54:00",4,False
"17790",26,"2010-06-13 13:30:00",20,False
"15429",26,"2011-09-25 13:42:00",3,False
"14487",26,"2010-11-25 13:36:00",8,False
"13892",26,"2010-05-13 10:32:00",6,False
"13984",26,"2009-12-07 11:51:00",13,False
"15599",26,"2010-09-20 10:15:00",3,False
"14661",26,"2011-11-13 11:51:00",1,False
"17041",26,"2010-04-18 14:25:00",7,False
"13170",26,"2011-11-13 12:19:00",1,False
"17838",26,"2010-03-19 09:53:00",15,False
"14044",26,"2010-01-24 15:14:00",11,False
"13450",26,"2010-04-15 19:15:00",14,False
"17211",26,"2009-12-13 13:17:00",15,False
"16416",26,"2010-02-23 12:00:00",10,False
"14882",26,"2010-03-30 15:02:00",15,False
"15692",27,"2011-11-11 14:12:00",1,False
"12480",27,"2010-07-20 13:21:00",8,False
"12517",27,"2011-06-02 15:13:00",5,False
"17069",27,"2009-12-03 12:27:00",21,False
"18014",27,"2011-11-11 15:28:00",1,False
"12685",27,"2011-09-07 10:28:00",6,False
"12691",27,"2010-10-15 12:00:00",6,False
"13557",27,"2009-12-08 17:41:00",16,False
"15492",27,"2011-09-26 14:02:00",2,False
"17191",27,"2009-12-01 16:34:00",16,False
"17088",27,"2011-03-31 09:48:00",4,False
"17052",27,"2011-11-11 14:50:00",1,False
"17054",27,"2011-04-08 13:14:00",6,False
"16433",27,"2010-10-27 12:26:00",2,False
"15608",27,"2010-10-20 10:10:00",5,False
"16332",27,"2010-04-29 13:41:00",13,False
"12726",27,"2010-03-25 16:25:00",11,False
"16671",27,"2011-06-28 11:20:00",3,False
"13732",27,"2011-11-11 15:49:00",1,False
"16460",27,"2011-09-19 10:15:00",3,False
"17573",28,"2011-09-07 10:36:00",4,False
"13606",28,"2011-02-01 11:42:00",3,False
"13817",28,"2010-12-23 11:46:00",2,False
"12600",28,"2009-12-07 13:37:00",22,False
"12599",28,"2010-05-11 10:42:00",13,False
"12617",28,"2011-11-10 14:39:00",1,False
"14064",28,"2010-01-21 13:22:00",21,False
"17932",28,"2011-05-12 13:58:00",3,False
"16434",28,"2010-01-17 14:51:00",13,False
"12589",28,"2010-01-19 12:26:00",8,False
"15184",28,"2009-12-16 12:06:00",4,False
"16863",28,"2010-10-26 10:03:00",5,False
"14662",28,"2009-12-03 16:47:00",7,False
"13727",28,"2009-12-09 13:25:00",9,False
"17977",28,"2010-11-04 14:26:00",3,False
"17901",28,"2010-07-06 10:54:00",3,False
"14712",28,"2010-10-17 14:49:00",4,False
"15557",28,"2011-11-11 12:46:00",1,False
"15111",28,"2010-04-26 13:12:00",5,False
"17109",28,"2010-07-30 12:42:00",10,False
"12384",28,"2011-08-10 11:23:00",3,False
"15238",28,"2011-06-08 16:00:00",5,False
"14226",28,"2010-09-24 14:32:00",9,False
"13460",28,"2011-10-21 09:50:00",2,False
"15463",28,"2011-11-10 12:57:00",1,False
"17295",28,"2011-10-06 12:22:00",3,False
"16126",28,"2009-12-02 13:34:00",15,False
"14789",28,"2011-11-11 08:59:00",1,False
"14748",28,"2009-12-01 11:56:00",16,False
"15289",28,"2010-03-28 11:45:00",7,False
"16907",28,"2010-07-01 17:30:00",9,False
"14765",28,"2011-06-16 19:49:00",3,False
"18135",28,"2010-03-15 13:13:00",13,False
"14466",28,"2009-12-13 15:44:00",13,False
"16903",28,"2010-10-20 14:42:00",4,False
"18209",28,"2011-11-11 12:07:00",1,False
"15355",28,"2011-10-17 15:22:00",2,False
"14829",28,"2010-09-29 13:14:00",9,False
"15830",28,"2011-11-02 10:40:00",2,False
"17442",28,"2010-02-15 15:54:00",23,False
"17653",28,"2011-08-11 15:24:00",5,False
"13810",28,"2011-10-14 12:57:00",2,False
"12844",28,"2010-04-25 11:51:00",4,False
"16743",28,"2010-04-22 13:21:00",15,False
"14863",28,"2011-11-10 15:04:00",1,False
"12538",28,"2010-11-26 13:02:00",2,False
"16791",28,"2009-12-03 18:08:00",18,False
"17015",28,"2011-06-07 13:19:00",3,False
"16386",28,"2010-11-17 11:19:00",3,False
"13148",28,"2009-12-07 15:26:00",36,False
"17512",28,"2009-12-10 19:35:00",20,False
"14035",28,"2010-04-06 12:39:00",11,False
"17162",28,"2011-02-07 12:27:00",11,False
"18217",28,"2010-07-01 15:39:00",6,False
"16628",29,"2010-03-08 12:24:00",8,False
"14968",29,"2010-09-07 13:28:00",2,False
"18125",29,"2011-01-27 15:02:00",5,False
"16218",29,"2010-05-27 16:09:00",19,False
"12532",29,"2011-11-09 13:47:00",1,False
"12541",29,"2011-03-04 09:32:00",3,False
"12544",29,"2011-11-03 16:15:00",2,False
"15114",29,"2010-10-14 16:44:00",12,False
"14944",29,"2010-02-17 08:47:00",24,False
"12659",29,"2011-11-10 11:53:00",1,False
"17867",29,"2009-12-02 13:02:00",19,False
"12708",29,"2009-12-18 10:25:00",29,False
"17791",29,"2011-11-10 12:09:00",1,False
"16516",29,"2011-11-09 14:59:00",1,False
"17702",29,"2010-11-04 12:09:00",9,False
"13983",29,"2009-12-09 13:53:00",30,False
"17690",29,"2010-02-03 14:26:00",21,False
"13992",29,"2010-09-02 17:04:00",3,False
"15450",29,"2011-11-09 17:11:00",1,False
"15452",29,"2010-07-16 14:23:00",6,False
"17537",29,"2011-02-09 13:37:00",2,False
"15485",29,"2009-12-01 17:31:00",8,False
"16025",29,"2011-11-10 11:45:00",1,False
"12981",29,"2011-07-29 14:14:00",2,False
"17416",29,"2009-12-14 16:29:00",25,False
"18236",29,"2010-04-15 13:39:00",12,False
"16003",29,"2009-12-03 18:51:00",10,False
"14921",29,"2011-05-22 12:51:00",2,False
"15597",29,"2010-05-13 13:10:00",3,False
"17197",29,"2011-11-10 10:32:00",1,False
"15986",29,"2010-11-23 10:02:00",2,False
"13209",29,"2010-01-24 14:30:00",16,False
"17059",29,"2010-01-26 14:43:00",10,False
"13522",29,"2011-11-09 15:11:00",1,False
"17038",29,"2010-10-20 16:04:00",2,False
"14240",29,"2010-10-12 12:48:00",3,False
"15785",29,"2009-12-15 16:28:00",26,False
"17011",29,"2010-02-26 09:47:00",4,False
"16996",29,"2010-10-18 12:24:00",13,False
"16986",29,"2010-02-04 14:46:00",11,False
"16953",29,"2011-11-09 15:54:00",1,False
"16041",30,"2011-07-21 16:27:00",3,False
"12893",30,"2011-11-09 12:34:00",1,False
"16602",30,"2010-11-16 09:13:00",5,False
"17160",30,"2009-12-04 10:57:00",18,False
"13643",30,"2009-12-08 12:48:00",15,False
"17633",30,"2010-11-15 14:55:00",9,False
"17637",30,"2011-08-16 13:25:00",2,False
"14284",30,"2010-02-24 12:06:00",4,False
"12849",30,"2010-04-27 13:44:00",6,False
"15356",30,"2010-10-13 13:12:00",13,False
"13975",30,"2010-02-02 11:10:00",14,False
"13272",30,"2011-09-11 12:06:00",2,False
"15275",30,"2011-11-02 11:20:00",2,False
"13695",30,"2010-05-11 11:07:00",16,False
"16751",30,"2011-11-09 10:48:00",1,False
"13867",30,"2011-05-05 17:28:00",3,False
"17865",30,"2009-12-01 10:49:00",62,False
"18216",30,"2011-11-08 16:55:00",1,False
"18177",30,"2009-12-15 18:57:00",10,False
"14676",30,"2010-03-10 09:30:00",16,False
"12613",30,"2009-12-14 13:10:00",12,False
"14108",30,"2009-12-01 18:07:00",5,False
"15153",30,"2011-11-08 17:09:00",1,False
"16880",30,"2010-08-03 13:54:00",8,False
"16837",30,"2011-04-08 08:48:00",12,False
"16284",30,"2010-11-11 13:27:00",3,False
"15027",30,"2010-03-25 14:39:00",13,False
"17022",30,"2010-10-03 10:27:00",2,False
"16767",30,"2010-04-28 16:49:00",16,False
"14691",30,"2011-05-11 09:55:00",5,False
"16205",30,"2010-06-15 11:58:00",7,False
"15103",30,"2011-09-14 13:54:00",2,False
"13384",30,"2010-07-27 12:22:00",15,False
"12472",30,"2009-12-09 10:47:00",37,False
"15043",30,"2010-06-24 15:50:00",6,False
"13110",30,"2009-12-01 14:14:00",14,False
"13046",30,"2010-09-09 13:09:00",3,False
"13029",30,"2010-07-04 13:46:00",5,False
"15513",30,"2010-01-13 14:59:00",41,False
"12990",30,"2010-03-30 11:36:00",7,False
"13623",30,"2009-12-02 11:36:00",15,False
"18164",30,"2011-11-02 12:56:00",2,False
"13804",30,"2010-09-29 10:26:00",9,False
"17515",30,"2010-06-07 13:29:00",9,False
"12949",30,"2009-12-03 15:56:00",28,False
"14214",30,"2011-03-07 12:26:00",7,False
"16618",30,"2011-01-21 11:55:00",6,False
"16348",31,"2010-10-05 13:57:00",8,False
"16362",31,"2010-09-28 09:24:00",11,False
"16187",31,"2011-02-28 13:34:00",17,False
"13717",31,"2010-08-11 09:40:00",11,False
"13710",31,"2010-04-06 12:54:00",3,False
"16505",31,"2011-11-08 12:14:00",1,False
"13993",31,"2009-12-03 11:57:00",24,False
"16637",31,"2011-04-28 10:20:00",5,False
"14050",31,"2011-08-25 13:46:00",2,False
"13587",31,"2010-02-14 13:17:00",6,False
"16732",31,"2009-12-08 13:04:00",9,False
"15957",31,"2010-10-15 12:11:00",3,False
"13329",31,"2009-12-04 15:41:00",14,False
"14232",31,"2011-03-20 12:44:00",8,False
"13324",31,"2010-05-25 10:23:00",23,False
"15763",31,"2011-09-23 12:10:00",3,False
"17043",31,"2009-12-09 15:20:00",8,False
"17158",31,"2010-03-07 15:50:00",6,False
"17219",31,"2010-10-19 11:29:00",2,False
"14360",31,"2011-09-06 11:58:00",4,False
"15573",31,"2009-12-10 14:19:00",5,False
"17289",31,"2010-03-08 12:52:00",11,False
"14929",31,"2010-10-14 12:22:00",2,False
"14524",31,"2010-10-19 11:44:00",13,False
"12832",31,"2011-09-02 13:48:00",2,False
"15330",31,"2011-10-10 12:30:00",2,False
"12721",31,"2010-08-25 11:07:00",10,False
"14623",31,"2010-04-16 17:12:00",12,False
"15249",31,"2010-03-26 14:51:00",21,False
"17886",31,"2009-12-14 10:51:00",7,False
"17964",31,"2010-12-02 13:32:00",2,False
"14700",31,"2010-08-11 12:19:00",5,False
"18016",31,"2010-01-27 16:00:00",7,False
"18036",31,"2009-12-18 12:04:00",11,False
"15066",31,"2011-10-17 13:25:00",2,False
"18150",31,"2011-05-22 10:47:00",3,False
"15427",32,"2011-10-23 14:47:00",3,False
"16488",32,"2011-07-14 11:46:00",4,False
"14039",32,"2010-05-13 10:15:00",2,False
"15493",32,"2010-02-23 11:14:00",11,False
"15719",32,"2009-12-01 12:47:00",39,False
"17082",32,"2009-12-15 11:25:00",6,False
"13824",32,"2010-03-12 15:17:00",14,False
"16357",32,"2010-11-23 18:52:00",4,False
"12357",32,"2010-11-16 10:05:00",2,False
"17831",32,"2011-11-06 15:09:00",1,False
"17430",32,"2010-08-17 11:52:00",4,False
"17164",32,"2011-03-11 14:26:00",8,False
"15522",32,"2011-09-13 12:26:00",2,False
"14174",32,"2011-11-06 13:17:00",1,False
"15870",32,"2010-09-19 16:22:00",4,False
"15618",32,"2011-07-26 10:13:00",5,False
"13155",32,"2010-08-05 09:30:00",6,False
"14517",32,"2011-07-21 11:42:00",2,False
"15025",32,"2010-05-20 13:28:00",2,False
"17608",32,"2010-04-11 13:37:00",4,False
"18170",32,"2010-01-08 14:10:00",9,False
"17761",32,"2011-11-07 10:23:00",1,False
"16612",32,"2009-12-03 15:54:00",10,False
"16771",32,"2009-12-09 11:52:00",10,False
"12638",32,"2010-03-10 10:30:00",2,False
"14387",32,"2011-08-22 14:13:00",3,False
"17107",32,"2010-01-31 15:47:00",13,False
"13759",32,"2011-09-29 15:40:00",2,False
"15526",32,"2011-11-06 15:01:00",2,False
"16232",32,"2010-06-07 14:04:00",10,False
"17623",32,"2009-12-14 14:36:00",7,False
"13634",32,"2010-01-10 14:26:00",16,False
"14080",32,"2009-12-02 15:01:00",6,False
"13097",32,"2009-12-01 13:31:00",38,False
"16053",32,"2010-04-08 11:11:00",8,False
"12408",32,"2010-07-29 13:27:00",13,False
"13523",32,"2010-11-02 14:55:00",7,False
"15696",32,"2010-01-24 14:36:00",21,False
"16372",32,"2010-04-11 15:20:00",6,False
"16466",33,"2010-03-07 14:31:00",16,False
"16676",33,"2010-10-17 13:07:00",7,False
"15017",33,"2011-11-06 10:33:00",1,False
"15407",33,"2011-02-07 13:18:00",4,False
"14404",33,"2009-12-20 14:40:00",15,False
"13527",33,"2010-01-21 12:37:00",14,False
"16243",33,"2011-10-16 12:09:00",2,False
"13772",33,"2010-02-23 13:55:00",9,False
"12645",33,"2010-02-09 10:49:00",10,False
"15952",33,"2011-04-28 12:55:00",4,False
"16445",33,"2010-10-24 12:39:00",4,False
"13532",33,"2011-11-06 12:25:00",1,False
"12838",33,"2010-04-26 09:59:00",12,False
"17084",34,"2010-11-08 12:00:00",4,False
"17703",34,"2010-10-17 16:16:00",4,False
"17233",34,"2009-12-15 12:03:00",3,False
"14412",34,"2010-10-11 12:33:00",4,False
"15707",34,"2011-09-14 14:19:00",4,False
"12928",34,"2010-06-08 10:16:00",12,False
"15345",34,"2011-10-25 11:28:00",2,False
"15329",34,"2009-12-14 12:18:00",20,False
"16887",34,"2009-12-01 13:41:00",3,False
"14567",34,"2011-08-01 13:48:00",3,False
"16012",34,"2010-06-28 11:39:00",5,False
"17274",34,"2010-11-09 12:06:00",2,False
"14971",34,"2011-10-27 13:33:00",3,False
"15598",34,"2010-10-08 09:20:00",4,False
"13938",34,"2011-11-04 14:37:00",1,False
"12484",34,"2009-12-03 10:57:00",13,False
"14592",34,"2011-10-06 18:08:00",3,False
"15468",34,"2010-11-12 09:39:00",7,False
"16318",34,"2011-11-04 13:05:00",1,False
"16555",34,"2010-07-22 13:39:00",10,False
"12577",34,"2009-12-03 19:31:00",9,False
"14842",34,"2011-02-04 15:32:00",8,False
"15605",35,"2010-01-14 14:03:00",10,False
"17193",35,"2009-12-02 10:02:00",12,False
"17203",35,"2010-11-16 12:52:00",10,False
"13168",35,"2010-06-15 15:00:00",6,False
"15612",35,"2011-10-09 12:49:00",2,False
"15252",35,"2010-04-07 10:24:00",7,False
"18022",35,"2010-06-11 13:59:00",5,False
"14856",35,"2011-10-14 09:35:00",3,False
"16409",35,"2009-12-13 15:38:00",12,False
"15521",35,"2010-01-05 10:19:00",23,False
"15809",35,"2010-06-22 14:23:00",9,False
"17403",35,"2010-09-15 12:29:00",2,False
"14636",35,"2011-03-16 09:52:00",2,False
"14150",35,"2010-12-15 10:04:00",2,False
"16914",35,"2011-11-03 15:27:00",1,False
"16014",35,"2010-01-31 12:43:00",6,False
"17351",35,"2009-12-10 18:43:00",12,False
"12397",35,"2011-07-27 14:21:00",2,False
"17930",35,"2010-03-04 10:41:00",15,False
"12352",35,"2010-11-12 10:20:00",10,False
"13592",35,"2011-03-20 14:01:00",4,False
"18205",35,"2011-09-26 12:02:00",2,False
"18081",35,"2011-07-29 11:56:00",3,False
"12944",35,"2010-12-20 10:41:00",2,False
"17076",35,"2009-12-04 12:12:00",6,False
"17078",35,"2011-11-03 18:49:00",2,False
"15010",35,"2011-11-04 12:42:00",1,False
"15722",35,"2010-03-09 13:58:00",15,False
"12431",35,"2010-01-15 09:04:00",31,False
"18035",35,"2010-11-19 13:42:00",5,False
"12576",35,"2010-07-01 13:46:00",11,False
"14913",35,"2010-08-11 08:40:00",8,False
"17634",35,"2011-01-06 12:45:00",9,False
"17979",35,"2011-03-25 11:34:00",5,False
"13925",35,"2011-07-28 12:09:00",6,False
"16729",35,"2011-04-12 14:22:00",26,False
"13721",35,"2010-11-09 17:59:00",2,False
"15227",36,"2010-03-16 08:23:00",9,False
"17999",36,"2010-11-26 13:16:00",3,False
"15651",36,"2010-04-22 13:26:00",5,False
"16221",36,"2010-08-10 13:32:00",10,False
"13728",36,"2009-12-09 17:13:00",16,False
"16367",36,"2010-11-21 13:23:00",3,False
"13904",36,"2011-02-18 11:18:00",2,False
"15998",36,"2009-12-01 11:45:00",21,False
"16706",36,"2011-08-17 15:53:00",3,False
"17816",36,"2009-12-15 15:27:00",6,False
"17800",36,"2011-01-09 13:50:00",9,False
"16841",36,"2010-01-12 11:32:00",14,False
"15551",36,"2010-06-07 15:05:00",9,False
"18104",36,"2011-11-02 14:07:00",1,False
"14098",36,"2011-11-03 10:13:00",1,False
"13636",36,"2011-02-27 14:29:00",6,False
"13271",36,"2011-11-02 14:31:00",2,False
"16337",36,"2011-11-03 10:03:00",1,False
"13316",36,"2010-03-10 10:01:00",11,False
"17947",36,"2011-11-02 13:05:00",1,False
"14815",36,"2011-10-03 11:36:00",2,False
"14528",36,"2011-11-02 17:09:00",1,False
"12808",36,"2010-09-03 10:24:00",5,False
"14974",36,"2011-11-02 13:01:00",1,False
"18105",37,"2011-11-02 12:04:00",1,False
"12594",37,"2010-03-03 13:51:00",15,False
"16308",37,"2009-12-15 15:48:00",7,False
"17719",37,"2011-03-29 11:29:00",18,False
"12830",37,"2011-06-21 10:53:00",6,False
"17966",37,"2010-01-18 13:24:00",10,False
"15576",37,"2011-11-02 12:03:00",1,False
"16043",37,"2010-08-15 11:26:00",8,False
"14383",37,"2011-06-29 10:18:00",3,False
"15847",37,"2010-03-08 08:47:00",5,False
"18270",37,"2010-10-03 10:49:00",4,False
"15065",37,"2010-10-25 09:13:00",7,False
"17696",37,"2009-12-10 17:09:00",48,False
"17965",37,"2009-12-14 13:19:00",33,False
"16884",37,"2010-05-18 12:00:00",4,False
"15423",37,"2010-03-28 13:42:00",4,False
"13477",37,"2010-01-25 11:52:00",13,False
"16971",37,"2011-11-01 15:06:00",1,False
"18257",38,"2010-02-18 16:20:00",17,False
"14738",38,"2009-12-07 10:21:00",12,False
"16648",38,"2010-04-28 14:58:00",4,False
"16029",38,"2009-12-08 11:23:00",112,False
"16150",38,"2009-12-01 14:02:00",20,False
"13697",38,"2011-11-01 09:14:00",1,False
"17733",38,"2011-03-23 09:54:00",2,False
"16825",38,"2010-06-23 13:14:00",5,False
"16960",38,"2010-03-02 13:36:00",9,False
"16969",38,"2011-06-01 12:10:00",3,False
"13726",38,"2011-08-31 11:06:00",2,False
"13982",38,"2010-01-20 14:04:00",13,False
"13327",38,"2009-12-18 15:35:00",21,False
"14995",38,"2011-03-04 13:14:00",2,False
"18226",38,"2010-03-05 10:05:00",38,False
"13292",38,"2010-07-01 14:36:00",6,False
"15018",38,"2010-12-07 10:47:00",4,False
"15974",38,"2011-02-24 10:10:00",8,False
"17166",38,"2011-05-20 08:18:00",3,False
"14167",38,"2010-01-27 16:07:00",8,False
"16830",38,"2009-12-13 12:11:00",5,False
"14345",38,"2011-11-01 09:51:00",1,False
"12588",38,"2010-04-21 12:22:00",4,False
"12491",38,"2011-11-01 12:18:00",1,False
"16127",38,"2009-12-13 12:19:00",2,False
"13461",38,"2010-04-21 16:01:00",8,False
"14485",38,"2011-11-01 12:25:00",1,False
"17396",38,"2010-09-24 13:04:00",15,False
"13032",38,"2010-09-05 14:01:00",11,False
"16018",38,"2009-12-07 13:57:00",4,False
"12522",38,"2011-10-19 14:41:00",2,False
"12552",39,"2011-10-31 12:11:00",1,False
"17373",39,"2010-02-28 14:17:00",7,False
"13421",39,"2010-02-14 12:59:00",11,False
"13145",39,"2010-04-19 11:11:00",8,False
"18067",39,"2011-10-30 15:58:00",1,False
"13617",39,"2010-08-01 15:23:00",9,False
"15385",39,"2010-01-31 13:02:00",3,False
"17951",39,"2010-10-31 15:15:00",5,False
"13607",39,"2010-11-02 11:48:00",3,False
"13186",39,"2011-08-03 09:09:00",5,False
"16049",39,"2010-07-11 13:53:00",6,False
"16836",39,"2010-05-14 12:52:00",4,False
"15478",39,"2010-05-13 18:49:00",3,False
"14158",39,"2011-10-30 15:08:00",1,False
"15376",39,"2011-05-01 13:45:00",3,False
"15748",39,"2010-09-16 16:52:00",3,False
"13103",39,"2010-05-11 14:41:00",3,False
"15752",39,"2010-09-08 11:56:00",10,False
"17447",39,"2011-09-29 10:10:00",2,False
"12571",39,"2011-08-10 12:35:00",2,False
"12909",39,"2010-02-24 12:14:00",13,False
"15360",39,"2011-10-31 09:35:00",1,False
"17213",39,"2009-12-08 12:51:00",20,False
"13813",39,"2009-12-06 10:16:00",12,False
"12581",39,"2011-10-31 08:56:00",1,False
"16190",39,"2009-12-14 11:59:00",8,False
"17796",39,"2010-10-14 13:37:00",7,False
"14808",39,"2011-06-20 12:53:00",14,False
"15667",39,"2011-10-31 10:56:00",1,False
"15669",39,"2011-03-21 09:13:00",5,False
"13651",39,"2010-11-23 09:44:00",3,False
"13544",39,"2010-03-05 11:31:00",7,False
"14295",39,"2009-12-09 13:06:00",7,False
"17372",40,"2009-12-03 18:41:00",30,False
"13278",40,"2010-04-08 11:59:00",4,False
"17609",40,"2010-04-09 16:54:00",14,False
"15865",40,"2010-01-05 13:58:00",5,False
"13566",40,"2010-03-10 12:22:00",5,False
"16235",40,"2010-08-26 12:10:00",10,False
"14040",40,"2009-12-01 12:14:00",41,False
"17255",40,"2010-09-19 15:53:00",4,False
"14179",40,"2011-10-18 14:00:00",2,False
"17018",40,"2009-12-05 10:27:00",6,False
"14582",40,"2011-10-30 11:56:00",1,False
"15370",40,"2010-10-25 12:08:00",9,False
"13524",40,"2011-05-04 12:26:00",5,False
"14810",40,"2010-10-06 13:12:00",13,False
"14077",40,"2010-11-09 16:01:00",6,False
"15059",40,"2009-12-06 10:57:00",27,False
"15708",40,"2010-10-10 11:33:00",14,False
"16601",40,"2010-03-26 13:39:00",3,False
"15860",40,"2009-12-06 12:31:00",17,False
"13812",41,"2011-08-26 12:54:00",3,False
"17272",41,"2011-03-22 12:05:00",5,False
"16102",41,"2011-08-03 12:50:00",3,False
"12895",41,"2011-09-14 08:35:00",3,False
"14221",41,"2009-12-04 10:28:00",19,False
"17837",41,"2011-06-29 16:44:00",10,False
"12678",41,"2010-01-07 16:46:00",17,False
"17418",41,"2010-11-17 13:42:00",3,False
"17839",41,"2011-10-28 17:27:00",1,False
"14004",42,"2010-09-30 09:39:00",11,False
"14218",42,"2011-10-28 10:00:00",1,False
"17669",42,"2010-04-01 18:48:00",10,False
"16847",42,"2010-03-31 13:32:00",2,False
"14716",42,"2010-09-21 12:07:00",3,False
"18287",42,"2009-12-01 14:19:00",8,False
"15038",42,"2010-10-10 14:35:00",10,False
"15014",42,"2011-06-16 19:40:00",2,False
"13538",42,"2010-02-02 12:47:00",12,False
"12430",42,"2011-10-27 15:09:00",1,False
"17545",42,"2010-05-11 10:04:00",6,False
"18261",42,"2011-09-05 09:34:00",2,False
"15469",42,"2010-09-27 10:09:00",6,False
"14498",42,"2010-06-07 16:05:00",10,False
"15096",42,"2011-10-28 10:27:00",1,False
"16680",42,"2010-06-23 09:30:00",3,False
"16026",42,"2011-10-27 13:53:00",1,False
"12432",42,"2011-06-20 13:27:00",4,False
"13654",42,"2009-12-02 11:43:00",11,False
"14357",42,"2011-10-27 16:23:00",1,False
"13791",42,"2011-06-24 16:38:00",3,False
"15288",42,"2010-02-12 15:27:00",10,False
"17459",42,"2011-10-10 17:00:00",2,False
"14474",42,"2010-05-09 12:12:00",3,False
