"invoice_no","invoice_date","stock_code","description","quantity","unit_price","line_total"
"501442","2010-03-16 13:47:00","48129","DOOR MAT TOPIARY",2,7.49,14.98
"501442","2010-03-16 13:47:00","48185","DOOR MAT FAIRY CAKE",5,7.49,37.45
"501442","2010-03-16 13:47:00","48194","DOOR MAT HEARTS",5,7.49,37.45
"501442","2010-03-16 13:47:00","48197","DOOR MAT BIRD ON THE WIRE",4,7.49,29.96
"501442","2010-03-16 13:47:00","84510C","SET OF 4 POLKADOTS COASTERS",1,1.25,1.25
"501442","2010-03-16 13:47:00","84519A","TOMATO CHARLIE+LOLA COASTER SET",1,2.95,2.95
"501442","2010-03-16 13:47:00","84562A","PINK/WHITE RIBBED MELAMINE JUG",1,7.95,7.95
"501442","2010-03-16 13:47:00","84902","PINK KNITTED COW STUFFED TOY",1,3.75,3.75
"501442","2010-03-16 13:47:00","85014A","BLACK/BLUE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"501442","2010-03-16 13:47:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"501442","2010-03-16 13:47:00","85206A","CREAM FELT EASTER EGG BASKET",1,1.65,1.65
"501442","2010-03-16 13:47:00","85206B","PINK FELT EASTER EGG BASKET",1,1.65,1.65
"501442","2010-03-16 13:47:00","20725","LUNCH BAG RED SPOTTY",3,1.65,4.95
"501442","2010-03-16 13:47:00","20685","DOOR MAT RED SPOT",10,6.35,63.50
"503265","2010-03-31 11:27:00","20727","LUNCH BAG  BLACK SKULL.",2,1.65,3.30
"503265","2010-03-31 11:27:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",8,2.95,23.60
"503265","2010-03-31 11:27:00","21041","RED SPOTTY OVEN GLOVE DOUBLE",5,2.95,14.75
"503265","2010-03-31 11:27:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",5,4.95,24.75
"503265","2010-03-31 11:27:00","21218","RED SPOTTY BISCUIT TIN",2,3.75,7.50
"503265","2010-03-31 11:27:00","21232","STRAWBERRY CERAMIC TRINKET BOX",10,1.25,12.50
"503265","2010-03-31 11:27:00","21429","RED GINGHAM ROSE JEWELLERY BOX",1,1.65,1.65
"503265","2010-03-31 11:27:00","21431","GREEN GINGHAM FLOWER JEWELLERY BOX",1,1.65,1.65
"503265","2010-03-31 11:27:00","21524","DOOR MAT SPOTTY HOME SWEET HOME",2,7.49,14.98
"503265","2010-03-31 11:27:00","21527","RETRO SPOT TRADITIONAL TEAPOT ",3,7.95,23.85
"503265","2010-03-31 11:27:00","21535","RETRO SPOT SMALL MILK JUG",6,2.55,15.30
"503265","2010-03-31 11:27:00","22196","SMALL HEART MEASURING SPOONS",5,0.85,4.25
"503265","2010-03-31 11:27:00","22348","TEA BAG PLATE RED SPOTTY ",10,0.85,8.50
"503265","2010-03-31 11:27:00","48111","DOOR MAT 3 SMILEY CATS",6,7.49,44.94
"503265","2010-03-31 11:27:00","48185","DOOR MAT FAIRY CAKE",15,6.35,95.25
"503265","2010-03-31 11:27:00","48194","DOOR MAT HEARTS",6,7.49,44.94
"503265","2010-03-31 11:27:00","48197","DOOR MAT BIRD ON THE WIRE",10,6.35,63.50
"503265","2010-03-31 11:27:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",5,3.75,18.75
"503265","2010-03-31 11:27:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",5,1.25,6.25
"503265","2010-03-31 11:27:00","84562A","PINK/WHITE RIBBED MELAMINE JUG",1,7.95,7.95
"503265","2010-03-31 11:27:00","85099B","JUMBO BAG RED WHITE SPOTTY ",1,1.95,1.95
"503265","2010-03-31 11:27:00","85099C","JUMBO  BAG BAROQUE BLACK WHITE",4,1.95,7.80
"503265","2010-03-31 11:27:00","20677","PINK SPOTTY BOWL",8,1.25,10.00
"503265","2010-03-31 11:27:00","20685","DOOR MAT RED SPOT",2,7.49,14.98
"503870","2010-04-08 11:33:00","21157","RED SPOTTY WASHBAG",5,2.10,10.50
"503870","2010-04-08 11:33:00","20685","DOOR MAT RED SPOT",2,7.49,14.98
"503870","2010-04-08 11:33:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"503870","2010-04-08 11:33:00","20754","RETRO RED SPOTTY WASHING UP GLOVES",6,2.10,12.60
"503870","2010-04-08 11:33:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",2,2.95,5.90
"503870","2010-04-08 11:33:00","21524","DOOR MAT SPOTTY HOME SWEET HOME",2,7.49,14.98
"503870","2010-04-08 11:33:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"503870","2010-04-08 11:33:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",36,0.29,10.44
"503870","2010-04-08 11:33:00","22055","MINI CAKE STAND  HANGING STRAWBERY",2,1.65,3.30
"503870","2010-04-08 11:33:00","37446","MINI CAKE STAND WITH HANGING CAKES",2,1.45,2.90
"503870","2010-04-08 11:33:00","48187","DOOR MAT NEW ENGLAND",2,7.49,14.98
"503870","2010-04-08 11:33:00","48188","DOOR MAT WELCOME PUPPIES",1,7.49,7.49
"503870","2010-04-08 11:33:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"503870","2010-04-08 11:33:00","84849B","FAIRY SOAP SOAP HOLDER",1,1.69,1.69
"503870","2010-04-08 11:33:00","85014A","BLACK/BLUE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"504356","2010-04-13 10:02:00","84849B","FAIRY SOAP SOAP HOLDER",4,1.69,6.76
"504356","2010-04-13 10:02:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"504356","2010-04-13 10:02:00","48187","DOOR MAT NEW ENGLAND",1,7.49,7.49
"504356","2010-04-13 10:02:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"504356","2010-04-13 10:02:00","21524","DOOR MAT SPOTTY HOME SWEET HOME",1,7.49,7.49
"504356","2010-04-13 10:02:00","20677","PINK SPOTTY BOWL",8,1.25,10.00
"504356","2010-04-13 10:02:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",4,2.95,11.80
"504356","2010-04-13 10:02:00","21157","RED SPOTTY WASHBAG",7,2.10,14.70
"505175","2010-04-20 13:28:00","48185","DOOR MAT FAIRY CAKE",3,7.49,22.47
"505175","2010-04-20 13:28:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"505175","2010-04-20 13:28:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"505175","2010-04-20 13:28:00","21157","RED SPOTTY WASHBAG",5,2.10,10.50
"505175","2010-04-20 13:28:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",4,2.95,11.80
"505175","2010-04-20 13:28:00","84849A","HELLO SAILOR BLUE SOAP HOLDER",2,1.69,3.38
"505175","2010-04-20 13:28:00","84849B","FAIRY SOAP SOAP HOLDER",3,1.69,5.07
"505175","2010-04-20 13:28:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,4.95,4.95
"505175","2010-04-20 13:28:00","21218","RED SPOTTY BISCUIT TIN",2,3.75,7.50
"505175","2010-04-20 13:28:00","21232","STRAWBERRY CERAMIC TRINKET BOX",6,1.25,7.50
"505175","2010-04-20 13:28:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"505175","2010-04-20 13:28:00","21531","RED RETROSPOT SUGAR JAM BOWL",2,2.55,5.10
"505175","2010-04-20 13:28:00","20677","PINK SPOTTY BOWL",4,1.25,5.00
"505175","2010-04-20 13:28:00","21535","RED RETROSPOT SMALL MILK JUG",5,2.55,12.75
"505175","2010-04-20 13:28:00","22136","LOVE HEART SOCK HANGER",1,1.65,1.65
"505175","2010-04-20 13:28:00","22348","TEA BAG PLATE RED SPOTTY ",10,0.85,8.50
"506314","2010-04-29 11:19:00","21531","RED RETROSPOT SUGAR JAM BOWL",3,2.55,7.65
"506314","2010-04-29 11:19:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"506314","2010-04-29 11:19:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"506314","2010-04-29 11:19:00","21535","RED RETROSPOT SMALL MILK JUG",6,2.55,15.30
"506314","2010-04-29 11:19:00","22196","SMALL HEART MEASURING SPOONS",1,0.85,0.85
"506314","2010-04-29 11:19:00","22196","SMALL HEART MEASURING SPOONS",2,0.85,1.70
"506314","2010-04-29 11:19:00","47580","TEA TIME DES TEA COSY",1,2.55,2.55
"506314","2010-04-29 11:19:00","48185","DOOR MAT FAIRY CAKE",3,7.49,22.47
"506314","2010-04-29 11:19:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,3.75,3.75
"506314","2010-04-29 11:19:00","84509C","SET OF 4 DOTTY PLACEMATS ",1,3.75,3.75
"506314","2010-04-29 11:19:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"506314","2010-04-29 11:19:00","85014A","BLACK/BLUE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"506314","2010-04-29 11:19:00","85099B","RED RETROSPOT JUMBO BAG ",1,1.95,1.95
"507183","2010-05-06 15:59:00","21232","STRAWBERRY CERAMIC TRINKET BOX",5,1.25,6.25
"507183","2010-05-06 15:59:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",5,7.95,39.75
"507183","2010-05-06 15:59:00","21531","RED RETROSPOT SUGAR JAM BOWL",6,2.55,15.30
"507183","2010-05-06 15:59:00","21535","RED RETROSPOT SMALL MILK JUG",6,2.55,15.30
"507183","2010-05-06 15:59:00","21788","KIDS RAIN MAC BLUE",2,0.85,1.70
"507183","2010-05-06 15:59:00","21789","KIDS RAIN MAC PINK",2,0.85,1.70
"507183","2010-05-06 15:59:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",36,0.29,10.44
"507183","2010-05-06 15:59:00","48185","DOOR MAT FAIRY CAKE",2,7.49,14.98
"507183","2010-05-06 15:59:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"507183","2010-05-06 15:59:00","84375","SET OF 20 KIDS COOKIE CUTTERS",1,1.95,1.95
"507183","2010-05-06 15:59:00","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",1,1.25,1.25
"507183","2010-05-06 15:59:00","20752","RETRO BLUE SPOTTY WASHING UP GLOVES",1,2.10,2.10
"507183","2010-05-06 15:59:00","20685","DOOR MAT RED SPOT",2,7.49,14.98
"508201","2010-05-13 14:08:00","21411","GINGHAM HEART  DOORSTOP RED",1,4.25,4.25
"508201","2010-05-13 14:08:00","21531","RED RETROSPOT SUGAR JAM BOWL",3,2.55,7.65
"508201","2010-05-13 14:08:00","21535","RED RETROSPOT SMALL MILK JUG",4,2.55,10.20
"508201","2010-05-13 14:08:00","21556","CERAMIC STRAWBERRY MONEY BOX",1,2.55,2.55
"508201","2010-05-13 14:08:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,0.29,6.96
"508201","2010-05-13 14:08:00","22377","BOTTLE BAG RETROSPOT ",1,2.10,2.10
"508201","2010-05-13 14:08:00","22378","WALL TIDY RETROSPOT ",1,2.10,2.10
"508201","2010-05-13 14:08:00","22379","RECYCLING BAG RETROSPOT ",1,2.10,2.10
"508201","2010-05-13 14:08:00","22381","TOY TIDY PINK RETROSPOT  ",1,2.10,2.10
"508201","2010-05-13 14:08:00","48111","DOOR MAT 3 SMILEY CATS",2,7.49,14.98
"508201","2010-05-13 14:08:00","48185","DOOR MAT FAIRY CAKE",1,7.49,7.49
"508201","2010-05-13 14:08:00","85099B","RED RETROSPOT JUMBO BAG ",1,1.95,1.95
"508201","2010-05-13 14:08:00","85232B","SET/3 RUSSIAN DOLL STACKING TINS",1,4.95,4.95
"508201","2010-05-13 14:08:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"508201","2010-05-13 14:08:00","21232","STRAWBERRY CERAMIC TRINKET BOX",6,1.25,7.50
"508755","2010-05-18 11:53:00","22447","PIN CUSHION RUSSIAN DOLL BLUE",1,3.35,3.35
"508755","2010-05-18 11:53:00","20685","DOOR MAT RED SPOT",1,7.49,7.49
"508755","2010-05-18 11:53:00","21231","SWEETHEART CERAMIC TRINKET BOX",4,1.25,5.00
"508755","2010-05-18 11:53:00","21232","STRAWBERRY CERAMIC TRINKET BOX",8,1.25,10.00
"508755","2010-05-18 11:53:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",1,7.95,7.95
"508755","2010-05-18 11:53:00","21535","RED RETROSPOT SMALL MILK JUG",4,2.55,10.20
"508755","2010-05-18 11:53:00","22348","TEA BAG PLATE RED SPOTTY ",10,0.85,8.50
"508755","2010-05-18 11:53:00","22444","GROW YOUR OWN PLANT IN A CAN ",24,1.25,30.00
"508755","2010-05-18 11:53:00","22446","PIN CUSHION RUSSIAN DOLL PINK",1,3.35,3.35
"508755","2010-05-18 11:53:00","22448","PIN CUSHION RUSSIAN DOLL RED",1,3.35,3.35
"508755","2010-05-18 11:53:00","22645","CERAMIC HEART FAIRY CAKE MONEY BANK",2,1.45,2.90
"508755","2010-05-18 11:53:00","22646","CERAMIC STRAWBERRY CAKE MONEY BANK",2,1.45,2.90
"508755","2010-05-18 11:53:00","37446","MINI CAKE STAND WITH HANGING CAKES",4,1.45,5.80
"508755","2010-05-18 11:53:00","48111","DOOR MAT 3 SMILEY CATS",2,7.49,14.98
"508755","2010-05-18 11:53:00","48185","DOOR MAT FAIRY CAKE",2,7.49,14.98
"508755","2010-05-18 11:53:00","48187","DOOR MAT NEW ENGLAND",2,7.49,14.98
"508755","2010-05-18 11:53:00","48194","DOOR MAT HEARTS",1,7.49,7.49
"508755","2010-05-18 11:53:00","72128","COLUMBIAN CANDLE ROUND",3,0.85,2.55
"508755","2010-05-18 11:53:00","84378","SET OF 3 HEART COOKIE CUTTERS",4,1.25,5.00
"508755","2010-05-18 11:53:00","85014A","BLACK/BLUE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"508755","2010-05-18 11:53:00","85099B","JUMBO BAG RED RETROSPOT",4,1.95,7.80
"509518","2010-05-24 11:40:00","37448","CERAMIC CAKE DESIGN SPOTTED MUG",7,1.49,10.43
"509518","2010-05-24 11:40:00","62018","SOMBRERO ",1,1.95,1.95
"509518","2010-05-24 11:40:00","48185","DOOR MAT FAIRY CAKE",2,7.49,14.98
"509518","2010-05-24 11:40:00","37446","MINI CAKE STAND WITH HANGING CAKES",1,1.45,1.45
"510258","2010-05-28 10:56:00","21556","CERAMIC STRAWBERRY MONEY BOX",1,2.55,2.55
"510258","2010-05-28 10:56:00","37448","CERAMIC CAKE DESIGN SPOTTED MUG",1,1.49,1.49
"510258","2010-05-28 10:56:00","48129","DOOR MAT TOPIARY",2,7.49,14.98
"510258","2010-05-28 10:56:00","20723","STRAWBERRY CHARLOTTE BAG",1,0.85,0.85
"510258","2010-05-28 10:56:00","48187","DOOR MAT NEW ENGLAND",1,7.49,7.49
"510258","2010-05-28 10:56:00","48194","DOOR MAT HEARTS",1,7.49,7.49
"510258","2010-05-28 10:56:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"510258","2010-05-28 10:56:00","20685","DOOR MAT RED SPOT",2,7.49,14.98
"510258","2010-05-28 10:56:00","48185","DOOR MAT FAIRY CAKE",2,7.49,14.98
"510258","2010-05-28 10:56:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",3,7.95,23.85
"510258","2010-05-28 10:56:00","21531","RED RETROSPOT SUGAR JAM BOWL",1,2.55,2.55
"510258","2010-05-28 10:56:00","21535","RED RETROSPOT SMALL MILK JUG",3,2.55,7.65
"510272","2010-05-28 11:17:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"510788","2010-06-03 16:08:00","21899","KEY FOB , GARAGE DESIGN",1,0.65,0.65
"510788","2010-06-03 16:08:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"510788","2010-06-03 16:08:00","21157","RED SPOTTY WASHBAG",2,2.10,4.20
"510788","2010-06-03 16:08:00","21232","STRAWBERRY CERAMIC TRINKET BOX",10,1.25,12.50
"510788","2010-06-03 16:08:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",3,7.95,23.85
"510788","2010-06-03 16:08:00","21531","RED RETROSPOT SUGAR JAM BOWL",3,2.55,7.65
"510788","2010-06-03 16:08:00","21535","RED RETROSPOT SMALL MILK JUG",4,2.55,10.20
"510788","2010-06-03 16:08:00","21900","KEY FOB , SHED",2,0.65,1.30
"510788","2010-06-03 16:08:00","22196","SMALL HEART MEASURING SPOONS",4,0.85,3.40
"510788","2010-06-03 16:08:00","22348","TEA BAG PLATE RED SPOTTY ",10,0.85,8.50
"510788","2010-06-03 16:08:00","22378","WALL TIDY RETROSPOT ",2,2.10,4.20
"510788","2010-06-03 16:08:00","37502","TEA TIME MUG IN GIFT BOX",2,2.95,5.90
"510788","2010-06-03 16:08:00","47579","TEA TIME BREAKFAST BASKET",1,2.10,2.10
"510788","2010-06-03 16:08:00","48185","DOOR MAT FAIRY CAKE",3,7.49,22.47
"510788","2010-06-03 16:08:00","48194","DOOR MAT HEARTS",1,7.49,7.49
"510788","2010-06-03 16:08:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,3.75,3.75
"510788","2010-06-03 16:08:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"C510789","2010-06-03 16:16:00","22378","WALL TIDY RETROSPOT ",-1,2.10,-2.10
"510790","2010-06-03 16:17:00","22377","BOTTLE BAG RETROSPOT ",2,2.10,4.20
"C510791","2010-06-03 16:22:00","22378","WALL TIDY RETROSPOT ",-1,2.10,-2.10
"511866","2010-06-11 10:28:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",1,1.95,1.95
"511866","2010-06-11 10:28:00","48185","DOOR MAT FAIRY CAKE",3,7.49,22.47
"511866","2010-06-11 10:28:00","21218","RED SPOTTY BISCUIT TIN",1,3.75,3.75
"511866","2010-06-11 10:28:00","21231","SWEETHEART CERAMIC TRINKET BOX",2,1.25,2.50
"511866","2010-06-11 10:28:00","48194","DOOR MAT HEARTS",2,7.49,14.98
"511866","2010-06-11 10:28:00","21411","GINGHAM HEART  DOORSTOP RED",1,4.25,4.25
"511866","2010-06-11 10:28:00","21531","RED RETROSPOT SUGAR JAM BOWL",1,2.55,2.55
"C512328","2010-06-15 10:40:00","20723","STRAWBERRY CHARLOTTE BAG",-1,0.85,-0.85
"512331","2010-06-15 11:39:00","21535","RED RETROSPOT SMALL MILK JUG",6,2.55,15.30
"512331","2010-06-15 11:39:00","21556","CERAMIC STRAWBERRY MONEY BOX",1,2.55,2.55
"512331","2010-06-15 11:39:00","21982","PACK OF 12 SUKI TISSUES ",36,0.29,10.44
"512331","2010-06-15 11:39:00","48111","DOOR MAT 3 SMILEY CATS",1,7.49,7.49
"512331","2010-06-15 11:39:00","48185","DOOR MAT FAIRY CAKE",6,7.49,44.94
"512331","2010-06-15 11:39:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",2,3.75,7.50
"512331","2010-06-15 11:39:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",2,1.25,2.50
"512331","2010-06-15 11:39:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",1,7.95,7.95
"512331","2010-06-15 11:39:00","21411","GINGHAM HEART  DOORSTOP RED",3,4.25,12.75
"512331","2010-06-15 11:39:00","21232","STRAWBERRY CERAMIC TRINKET BOX",7,1.25,8.75
"512331","2010-06-15 11:39:00","21218","RED SPOTTY BISCUIT TIN",2,3.75,7.50
"512331","2010-06-15 11:39:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,4.95,4.95
"512657","2010-06-17 11:23:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"512657","2010-06-17 11:23:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"512657","2010-06-17 11:23:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",1,2.95,2.95
"512657","2010-06-17 11:23:00","21157","RED SPOTTY WASHBAG",2,2.10,4.20
"512657","2010-06-17 11:23:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",2,4.95,9.90
"512657","2010-06-17 11:23:00","21218","RED SPOTTY BISCUIT TIN",2,3.75,7.50
"512657","2010-06-17 11:23:00","21232","STRAWBERRY CERAMIC TRINKET BOX",16,1.25,20.00
"512657","2010-06-17 11:23:00","21445","12 PINK ROSE PEG PLACE SETTINGS",1,1.25,1.25
"512657","2010-06-17 11:23:00","21446","12 RED ROSE PEG PLACE SETTINGS",1,1.25,1.25
"512657","2010-06-17 11:23:00","21447","12 IVORY ROSE PEG PLACE SETTINGS",1,1.25,1.25
"512657","2010-06-17 11:23:00","21531","RED RETROSPOT SUGAR JAM BOWL",5,2.55,12.75
"512657","2010-06-17 11:23:00","21535","RED RETROSPOT SMALL MILK JUG",3,2.55,7.65
"512657","2010-06-17 11:23:00","21788","KIDS RAIN MAC BLUE",2,0.85,1.70
"512657","2010-06-17 11:23:00","21789","KIDS RAIN MAC PINK",1,0.85,0.85
"512657","2010-06-17 11:23:00","22136","LOVE HEART SOCK HANGER",2,1.65,3.30
"512657","2010-06-17 11:23:00","22196","SMALL HEART MEASURING SPOONS",4,0.85,3.40
"512657","2010-06-17 11:23:00","22379","RECYCLING BAG RETROSPOT ",2,2.10,4.20
"512657","2010-06-17 11:23:00","37446","MINI CAKE STAND WITH HANGING CAKES",3,1.45,4.35
"512657","2010-06-17 11:23:00","37502","TEA TIME MUG IN GIFT BOX",1,2.95,2.95
"512657","2010-06-17 11:23:00","48185","DOOR MAT FAIRY CAKE",11,6.35,69.85
"512657","2010-06-17 11:23:00","48187","DOOR MAT NEW ENGLAND",1,7.49,7.49
"512657","2010-06-17 11:23:00","84032A","CHARLIE+LOLA PINK HOT WATER BOTTLE",1,2.95,2.95
"512657","2010-06-17 11:23:00","84519B","CARROT CHARLIE+LOLA COASTER SET",3,2.95,8.85
"513541","2010-06-25 11:49:00","21535","RED RETROSPOT SMALL MILK JUG",4,2.55,10.20
"513541","2010-06-25 11:49:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"513541","2010-06-25 11:49:00","48185","DOOR MAT FAIRY CAKE",1,7.49,7.49
"513541","2010-06-25 11:49:00","48188","DOOR MAT WELCOME PUPPIES",1,7.49,7.49
"513541","2010-06-25 11:49:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",4,2.95,11.80
"513541","2010-06-25 11:49:00","21157","RED SPOTTY WASHBAG",3,2.10,6.30
"513541","2010-06-25 11:49:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",2,4.95,9.90
"513541","2010-06-25 11:49:00","21218","RED SPOTTY BISCUIT TIN",2,3.75,7.50
"513541","2010-06-25 11:49:00","21232","STRAWBERRY CERAMIC TRINKET BOX",8,1.25,10.00
"513541","2010-06-25 11:49:00","84849B","FAIRY SOAP SOAP HOLDER",1,1.69,1.69
"513541","2010-06-25 11:49:00","48129","DOOR MAT TOPIARY",1,7.49,7.49
"513541","2010-06-25 11:49:00","48111","DOOR MAT 3 SMILEY CATS",2,7.49,14.98
"513541","2010-06-25 11:49:00","37503","TEA TIME CAKE STAND IN GIFT BOX",1,10.75,10.75
"513541","2010-06-25 11:49:00","37446","MINI CAKE STAND WITH HANGING CAKES",1,1.45,1.45
"513541","2010-06-25 11:49:00","22379","RECYCLING BAG RETROSPOT ",2,2.10,4.20
"513541","2010-06-25 11:49:00","22061","LARGE CAKE STAND  HANGING STRAWBERY",1,9.95,9.95
"513541","2010-06-25 11:49:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",4,1.95,7.80
"514807","2010-07-06 11:29:00","48194","DOORMAT HEARTS",1,7.49,7.49
"514807","2010-07-06 11:29:00","84378","SET OF 3 HEART COOKIE CUTTERS",1,1.25,1.25
"514807","2010-07-06 11:29:00","21535","RED RETROSPOT SMALL MILK JUG",2,2.55,5.10
"514807","2010-07-06 11:29:00","20677","PINK SPOTTY BOWL",2,1.25,2.50
"514807","2010-07-06 11:29:00","20685","DOORMAT RED SPOT",2,7.49,14.98
"514807","2010-07-06 11:29:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",6,2.95,17.70
"514807","2010-07-06 11:29:00","21157","RED SPOTTY WASHBAG",4,2.10,8.40
"514807","2010-07-06 11:29:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",2,4.95,9.90
"514807","2010-07-06 11:29:00","21232","STRAWBERRY CERAMIC TRINKET BOX",2,1.25,2.50
"514807","2010-07-06 11:29:00","21524","DOORMAT SPOTTY HOME SWEET HOME",1,7.49,7.49
"514807","2010-07-06 11:29:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"514807","2010-07-06 11:29:00","21531","RED RETROSPOT SUGAR JAM BOWL",2,2.55,5.10
"514807","2010-07-06 11:29:00","21789","KIDS RAIN MAC PINK",1,0.85,0.85
"514807","2010-07-06 11:29:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",2,1.95,3.90
"514807","2010-07-06 11:29:00","22061","LARGE CAKE STAND  HANGING STRAWBERY",1,9.95,9.95
"514807","2010-07-06 11:29:00","22348","TEA BAG PLATE RED SPOTTY ",1,0.85,0.85
"514807","2010-07-06 11:29:00","37446","MINI CAKE STAND WITH HANGING CAKES",1,1.45,1.45
"514807","2010-07-06 11:29:00","48185","DOORMAT FAIRY CAKE",3,7.49,22.47
"514807","2010-07-06 11:29:00","48187","DOORMAT NEW ENGLAND",3,7.49,22.47
"516618","2010-07-21 16:01:00","21531","RED RETROSPOT SUGAR JAM BOWL",2,2.55,5.10
"516618","2010-07-21 16:01:00","21535","RED RETROSPOT SMALL MILK JUG",1,2.55,2.55
"516618","2010-07-21 16:01:00","21899","KEY FOB , GARAGE DESIGN",2,0.65,1.30
"516618","2010-07-21 16:01:00","21900","KEY FOB , SHED",2,0.65,1.30
"516618","2010-07-21 16:01:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",2,1.95,3.90
"516618","2010-07-21 16:01:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",96,0.29,27.84
"516618","2010-07-21 16:01:00","22348","TEA BAG PLATE RED SPOTTY ",10,0.85,8.50
"516618","2010-07-21 16:01:00","48111","DOORMAT 3 SMILEY CATS",1,7.49,7.49
"516618","2010-07-21 16:01:00","48185","DOORMAT FAIRY CAKE",6,7.49,44.94
"516618","2010-07-21 16:01:00","48187","DOORMAT NEW ENGLAND",1,7.49,7.49
"516618","2010-07-21 16:01:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,3.75,3.75
"516618","2010-07-21 16:01:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"516618","2010-07-21 16:01:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",2,5.95,11.90
"516618","2010-07-21 16:01:00","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",3,4.95,14.85
"516618","2010-07-21 16:01:00","21157","RED SPOTTY WASHBAG",3,2.10,6.30
"516618","2010-07-21 16:01:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",3,2.95,8.85
"516618","2010-07-21 16:01:00","20754","RETRO RED SPOTTY WASHING UP GLOVES",2,2.10,4.20
"516618","2010-07-21 16:01:00","20727","LUNCH BAG  BLACK SKULL.",1,1.65,1.65
"518894","2010-08-12 13:23:00","48185","DOORMAT FAIRY CAKE",3,7.49,22.47
"518894","2010-08-12 13:23:00","48111","DOORMAT 3 SMILEY CATS",1,7.49,7.49
"518894","2010-08-12 13:24:00","48187","DOORMAT NEW ENGLAND",3,7.49,22.47
"518894","2010-08-12 13:24:00","20723","STRAWBERRY CHARLOTTE BAG",1,0.85,0.85
