"customer_id","monetary_net"
"15253",2033.29
"12457",2032.31
"17289",2032.30
"15272",2030.95
"15506",2030.33
"16794",2029.48
"17897",2027.54
"12873",2027.30
"12599",2026.72
"13989",2026.06
"14651",2025.52
"14631",2023.17
"15384",2021.14
"14147",2019.30
"14188",2018.91
"17324",2018.07
"12418",2016.95
"16197",2016.71
"15864",2014.22
"13663",2013.61
"16221",2011.97
"15164",2011.21
"14225",2009.17
"13696",2008.70
"13092",2007.33
"12576",2003.87
"13888",2001.59
"12986",1998.34
"16698",1998.00
"14628",1998.00
"15990",1997.75
"17126",1996.03
"13630",1995.68
"12975",1993.99
"15481",1993.34
"17048",1991.45
"17088",1991.01
"13094",1990.98
"13874",1989.20
"15550",1987.85
"16529",1986.80
"14623",1983.55
"14967",1982.61
"16235",1980.61
"15795",1979.87
"16332",1977.05
"14152",1975.44
"16065",1975.13
"17633",1974.89
"15531",1972.39
"17797",1971.87
"14634",1971.82
"14396",1969.38
"16960",1967.48
"15030",1967.16
"13693",1966.32
"16032",1965.72
"17351",1964.38
"15658",1964.14
"16176",1964.04
"17966",1963.92
"17158",1962.30
"18204",1960.95
"14477",1960.61
"16290",1957.70
"14301",1956.23
"17039",1954.99
"18016",1954.56
"17554",1952.45
"13761",1952.17
"13208",1951.82
"14014",1948.21
"12501",1945.68
"15425",1941.12
"15478",1940.98
"14905",1939.69
"14418",1937.25
"17460",1937.10
"14276",1933.73
"15789",1932.01
"15803",1929.66
"17236",1929.26
"13029",1927.30
"16788",1927.28
"16681",1921.84
"12842",1917.99
"14332",1917.41
"16619",1916.53
"16650",1916.11
"13476",1915.77
"14901",1912.70
"15620",1909.93
"12725",1906.76
"17046",1906.07
"14250",1904.05
"14127",1900.08
"14710",1899.79
"14730",1897.57
"17337",1896.06
"17560",1895.80
"14327",1894.93
"14794",1889.15
"15381",1887.62
"12560",1885.39
"16172",1884.55
"16027",1882.34
"17227",1878.93
"16942",1878.51
"14000",1877.59
"13276",1871.21
"16742",1870.07
"16631",1867.02
"15248",1865.03
"17350",1863.82
"16426",1863.76
"14887",1862.00
"12687",1858.91
"14130",1858.77
"16043",1856.59
"15561",1856.54
"13889",1855.73
"18151",1853.94
"16049",1852.15
"18180",1843.75
"12950",1843.00
"16917",1842.93
"12399",1842.30
"16102",1842.14
"14224",1841.71
"12518",1840.89
"17919",1840.32
"17015",1838.61
"15081",1837.12
"16175",1836.44
"13168",1831.68
"17152",1830.50
"14912",1829.78
"16152",1829.04
"16825",1826.89
"17244",1826.04
"15678",1825.94
"17642",1824.49
"16169",1822.97
"14403",1822.76
"16163",1822.03
"14389",1821.07
"12582",1820.40
"17787",1817.54
"15402",1816.22
"16205",1813.51
"16880",1813.21
"12584",1809.95
"13725",1809.81
"14715",1809.55
"15530",1808.68
"15807",1807.57
"15133",1806.90
"14305",1803.76
"13561",1803.40
"14723",1801.36
"16249",1800.07
"15822",1797.71
"12644",1797.54
"18161",1797.20
"18235",1796.48
"12674",1796.26
"18236",1795.35
"14870",1794.60
"14553",1793.10
"18122",1791.84
"13884",1788.93
"13375",1786.48
"15608",1785.98
"15452",1785.11
"14893",1785.01
"17165",1783.63
"16110",1781.59
"13782",1778.13
"16611",1776.63
"18220",1771.70
"15972",1769.33
"15594",1767.53
"12585",1766.81
"16751",1764.72
"16692",1764.70
"14738",1763.64
"14708",1763.52
"16797",1761.02
"16620",1758.93
"15220",1758.92
"16511",1758.49
"16266",1757.95
"16595",1757.75
"16510",1757.25
"14915",1752.65
"16474",1750.46
"15100",1750.10
"14522",1748.42
"13717",1748.05
"13808",1747.66
"16770",1746.83
"13946",1745.43
"16380",1743.15
"16348",1742.08
"12704",1740.84
"17609",1740.01
"15473",1740.00
"16087",1739.92
"17974",1739.09
"15605",1738.55
"13456",1737.82
"12531",1737.05
"15128",1735.93
"13920",1734.88
"17268",1733.89
"15777",1732.16
"17432",1728.99
"16891",1727.94
"14387",1727.60
"14896",1727.30
"16809",1725.48
"14584",1725.16
"14075",1724.87
"12592",1723.64
"16119",1720.81
"14704",1720.58
"17695",1720.54
"17671",1720.53
"15267",1717.36
"13705",1717.19
"14021",1716.58
"14741",1713.09
"18239",1712.26
"14447",1711.73
"13665",1711.66
"16374",1709.55
"16124",1709.39
"13104",1709.10
"15947",1708.24
"15730",1708.18
"15885",1707.57
"17162",1707.21
"16902",1706.88
"13503",1706.79
"13309",1706.37
"12610",1705.99
"14692",1705.64
"17135",1705.46
"14859",1703.94
"14400",1703.00
"12762",1702.52
"15221",1702.00
"12932",1698.56
"13026",1697.74
"17694",1695.97
"16899",1695.77
"17750",1694.16
"12764",1693.88
"16010",1692.91
"16671",1692.27
"13838",1690.07
"13294",1689.53
"16993",1688.15
"13516",1685.26
"13566",1684.75
"15911",1683.79
"13924",1682.08
"13648",1681.12
"12425",1680.81
"15976",1680.31
"13800",1679.56
"16233",1678.26
"14245",1677.48
"13149",1676.06
"16725",1675.41
"17656",1674.69
"17603",1671.18
"17534",1668.83
"15736",1668.67
"12385",1668.40
"13434",1666.86
"13064",1666.84
"15192",1666.39
"17321",1665.21
"16329",1664.92
"12912",1662.30
"12870",1662.05
"15214",1661.44
"15649",1660.35
"14583",1660.29
"16639",1659.85
"12694",1659.45
"12348",1658.40
"16859",1657.74
"14643",1654.69
"13308",1652.47
"16813",1652.18
"12911",1651.72
"16625",1651.08
"17451",1648.95
"17813",1641.79
"17041",1639.40
"18096",1638.16
"16768",1637.52
"17006",1635.27
"15310",1634.64
"12528",1634.28
"13711",1632.61
"14164",1631.77
"16398",1631.15
"14904",1630.49
"17571",1629.66
"15551",1629.01
"14420",1627.72
"15167",1627.62
"15339",1627.27
"14759",1625.97
"15172",1624.05
"14831",1623.97
"13363",1623.86
"12813",1621.80
"18276",1620.67
"14937",1617.63
"12383",1617.31
"16224",1616.54
"15607",1616.37
"13184",1615.45
"15422",1615.02
"14336",1614.91
"15013",1610.82
"17814",1609.37
"13154",1609.29
"12352",1609.21
"12847",1609.00
"13249",1608.93
"13900",1608.09
"14920",1607.17
"17515",1602.51
"14850",1599.76
"12514",1597.76
"17853",1596.29
"15134",1596.29
"15325",1596.26
"13417",1593.89
"17028",1593.83
"16860",1593.67
"13850",1586.81
"13156",1586.54
"16096",1584.97
"13740",1582.77
"17540",1582.10
"14178",1580.26
"13239",1579.84
"13752",1579.83
"14587",1577.39
"12933",1576.88
"14489",1574.93
"14492",1574.36
"14719",1571.89
"13202",1571.35
"15289",1570.71
"12549",1570.68
"17624",1568.63
"16716",1568.28
"16099",1568.25
"17222",1563.61
"17235",1562.98
"17886",1562.60
"16774",1560.88
"15466",1560.46
"16256",1559.57
"15279",1554.84
"14136",1553.96
"18149",1553.96
"15074",1553.13
"17851",1552.35
"14078",1551.82
"12577",1550.75
"14186",1550.63
"13337",1550.06
"16366",1548.13
"13554",1547.46
"16017",1545.58
"18036",1545.49
"14754",1543.73
"14236",1543.44
"16915",1543.18
"17649",1542.44
"13783",1542.09
"12778",1541.68
"16461",1539.83
"13186",1539.69
"15987",1535.99
"17323",1535.56
"15798",1535.37
"13939",1533.66
"17454",1532.64
"18136",1531.71
"13539",1531.26
"15326",1529.82
"17190",1529.73
"15701",1529.00
"14198",1527.58
"15201",1525.90
"15149",1524.61
"14567",1524.46
"16491",1524.31
"14304",1523.81
"12926",1523.59
"18062",1523.37
"16244",1522.75
"17990",1522.57
"15587",1522.08
"16066",1521.04
"14055",1520.96
"17997",1520.47
"16790",1520.12
"12775",1516.32
"16092",1515.49
"14220",1515.00
"14682",1514.81
"17764",1513.57
"12369",1511.15
"12784",1511.15
"15948",1509.09
"16910",1508.96
"13158",1508.18
"15261",1508.00
"17179",1507.26
"12407",1507.12
"18022",1506.62
"12458",1502.49
"17837",1502.48
"15732",1499.42
"15590",1496.60
"15215",1496.46
"16340",1496.24
"14885",1496.12
"14068",1493.32
"13310",1492.80
"16314",1491.40
"16037",1489.44
"15110",1482.95
"18214",1480.99
"16654",1477.77
"14264",1475.86
"16450",1475.73
"15630",1475.45
"14246",1474.06
"16907",1470.89
"14987",1469.05
"12379",1468.27
"17590",1466.77
"14695",1466.72
"17345",1466.33
"13360",1464.10
"12882",1463.04
"16586",1462.78
"13984",1461.32
"12507",1461.31
"18252",1457.19
"15071",1455.56
"18196",1455.27
"16569",1455.23
"13042",1454.84
"13649",1453.68
"17977",1453.55
"12970",1452.54
"17259",1452.39
"12494",1451.92
"18268",1451.22
"13165",1451.16
"16419",1450.95
"16239",1450.90
"13361",1450.50
"15876",1449.14
"13377",1445.43
"13583",1445.03
"17073",1444.84
"15636",1444.58
"17734",1442.32
"18106",1441.06
"18066",1440.40
"14657",1440.24
"13543",1439.61
"15197",1437.84
"16088",1437.43
"13500",1436.30
"12398",1435.66
"12381",1433.46
"12389",1433.33
"17941",1433.28
"13531",1433.07
"13475",1431.78
"17175",1430.94
"15427",1430.54
"16121",1430.14
"14684",1430.03
"17582",1429.95
"12669",1427.73
"17290",1427.48
"15076",1425.84
"13278",1425.35
"16980",1422.83
"16660",1422.35
"15799",1421.34
"14412",1417.49
"16140",1416.46
"17438",1412.62
"15237",1412.32
"14894",1412.21
"16394",1412.06
"16848",1411.62
"15444",1411.21
"17610",1410.29
"16906",1410.07
"17545",1409.86
"16854",1408.96
"15106",1407.73
"12947",1407.29
"16173",1406.57
"15186",1403.20
"14829",1402.97
"14687",1402.06
"15173",1399.26
"14019",1398.96
"13259",1398.79
"15652",1397.44
"18202",1396.99
"15889",1396.60
"18189",1396.58
"16129",1396.05
"17856",1393.79
"12405",1390.39
"16835",1389.76
"13382",1387.58
"15468",1387.48
"12908",1386.00
"17496",1385.89
"13572",1384.25
"13049",1384.14
"16463",1383.70
"12952",1382.84
"14116",1382.74
"14909",1380.98
"17878",1378.93
"15141",1378.31
"13240",1378.04
"16727",1377.77
"17714",1376.58
"14662",1376.43
"14265",1373.35
"14434",1372.80
"15453",1371.77
"13159",1371.25
"13579",1371.14
"12695",1371.12
"14538",1370.84
"15996",1370.50
"13155",1370.48
"18221",1370.34
"16300",1367.32
"14609",1366.20
"14577",1364.15
"14114",1364.09
"13074",1362.84
"16389",1362.27
"18167",1361.51
"16588",1361.28
"16384",1358.95
"13760",1358.64
"17150",1357.95
"12875",1356.99
"13821",1355.38
"14316",1355.34
"17054",1353.83
"15116",1352.75
"12693",1352.42
"16245",1352.36
"16079",1352.00
"14853",1351.37
"12886",1351.09
"16367",1350.48
"17025",1349.67
"17731",1347.08
"12646",1346.97
"13639",1346.27
"14550",1345.06
"16669",1344.48
"17429",1342.16
"18085",1341.85
"13743",1340.15
"15398",1339.63
"15411",1336.43
"13220",1336.09
"12809",1333.74
"17033",1332.79
"17932",1331.57
"14899",1331.38
"13035",1328.95
"16295",1328.55
"14712",1328.07
"13232",1327.75
"13396",1325.29
"14956",1325.00
"17951",1322.88
"12960",1322.07
"14847",1320.60
"14591",1320.21
"13803",1319.11
"15751",1318.84
"14861",1318.40
"17411",1316.53
"14921",1316.07
"14973",1314.45
"15154",1314.17
"15322",1314.15
"15146",1313.66
"17888",1312.31
"14618",1310.52
"13506",1308.53
"16377",1308.48
"13328",1308.48
"13587",1308.10
"16282",1307.58
"15677",1305.63
"15813",1303.91
"15101",1303.49
"12620",1303.41
"16370",1301.91
"16574",1301.78
"12919",1301.44
"12765",1299.58
"16464",1298.66
"12987",1298.51
"17499",1296.84
"12783",1295.87
"16929",1295.39
"14480",1295.27
"15471",1292.01
"16744",1291.91
"14071",1291.34
"14856",1290.53
"14297",1290.48
"13846",1290.34
"16756",1287.42
"15774",1287.09
"16608",1286.62
"16212",1284.56
"14284",1282.85
"15136",1282.45
"17521",1276.81
"14478",1276.66
"17109",1276.35
"14619",1276.31
"17142",1275.25
"14820",1274.76
"14167",1274.29
"14490",1273.47
"14679",1272.95
"17478",1272.80
"17341",1272.21
"16222",1272.05
"13492",1269.84
"15439",1269.05
"17027",1268.93
"13892",1267.65
"14511",1267.41
"13300",1267.21
"13515",1265.82
"15584",1265.70
"16894",1265.26
"14379",1265.16
"13617",1263.80
"14427",1263.52
"16951",1262.75
"16777",1261.43
"13138",1261.26
"16688",1260.86
"17759",1260.63
"13916",1260.51
"14984",1260.51
"16842",1260.44
"16372",1260.31
"18035",1260.23
"17343",1259.94
"13689",1259.50
"15009",1259.43
"14267",1259.19
"15651",1259.06
"17635",1256.83
"17862",1254.89
"14419",1254.64
"15441",1254.21
"13855",1253.94
"14487",1253.52
"17037",1253.22
"15400",1252.80
"13023",1251.03
"15599",1250.06
"17481",1249.34
"14474",1248.94
"14383",1247.69
"14240",1247.49
"16296",1245.97
"12488",1244.66
"17076",1242.75
"17529",1240.25
"13860",1240.00
"13443",1236.92
"17796",1236.39
"13201",1233.06
"16527",1232.94
"17034",1231.82
"18080",1231.50
"16723",1231.36
"12805",1230.95
"16159",1230.29
"14821",1230.15
"18135",1229.22
"13282",1228.89
"14871",1228.17
"15800",1227.07
"13402",1226.85
"15269",1225.36
"15376",1221.56
"17132",1220.91
"13243",1220.38
"15004",1220.38
"13919",1218.03
"13863",1217.63
"14698",1217.27
"15390",1216.66
"15580",1216.15
"14512",1215.97
"15661",1215.95
"12985",1215.62
"15579",1215.38
"17410",1214.72
"13440",1213.95
"14020",1213.26
"16872",1213.13
"12711",1213.05
"13019",1212.95
"13918",1212.84
"18263",1211.08
"14193",1210.19
"16714",1209.38
"14428",1209.37
"12364",1208.10
"16762",1207.24
"14320",1204.12
"16946",1199.54
"15664",1199.53
"16634",1198.30
"17397",1198.28
"12629",1198.22
"17713",1198.09
"14725",1196.46
"12372",1196.04
"14446",1195.48
"16307",1194.92
"15145",1194.73
"17531",1194.47
"13723",1194.08
"12611",1193.32
"13976",1192.36
"12993",1191.26
"16501",1191.23
"14275",1189.38
"14382",1187.68
"17800",1186.21
"16471",1186.18
"18060",1185.46
"12742",1185.02
"16830",1183.70
"15259",1182.38
"17021",1182.22
"13405",1181.56
"15573",1180.47
"13293",1180.34
"13395",1180.23
"15377",1179.95
"17058",1179.89
"16614",1179.79
"16693",1179.48
"16345",1178.79
"15303",1178.78
"15600",1178.71
"18025",1177.72
"18193",1176.55
"13233",1176.46
"15210",1176.19
"17653",1175.88
"15068",1174.90
"17239",1174.15
"13787",1173.70
"13299",1173.30
"12526",1172.66
"15994",1172.34
"16292",1171.46
"17360",1170.56
"18071",1169.68
"13797",1168.45
"18057",1168.14
"17373",1167.50
"12426",1167.41
"16653",1166.92
"18181",1166.61
"17664",1166.23
"12463",1165.63
"14261",1163.45
"16800",1162.65
"17525",1161.90
"16949",1161.27
"13897",1160.72
"13459",1160.41
"17978",1159.99
"13601",1159.99
"18277",1159.35
"17513",1158.80
"15621",1158.77
"16926",1158.66
"12885",1158.27
"12818",1157.88
"14788",1156.32
"17950",1156.21
"17342",1155.84
"16184",1155.54
"17127",1155.03
"15064",1154.41
"14818",1153.56
"15108",1150.75
"16167",1149.87
"17984",1148.69
"13499",1146.96
"13462",1145.60
"16766",1145.60
"14206",1145.21
"12769",1143.60
"17770",1143.27
"14585",1143.27
"16270",1141.24
"15088",1140.27
"12673",1140.02
"14693",1139.86
"13497",1139.83
"12689",1139.61
"18286",1138.43
"17500",1138.00
"15879",1137.80
"16521",1136.36
"13388",1135.70
"14201",1134.14
"15022",1133.44
"16989",1133.25
"15347",1132.30
"14231",1131.97
"15500",1131.56
"13882",1131.28
"15695",1131.04
"17866",1131.00
"18125",1130.10
"17169",1129.88
"15586",1128.66
"14450",1128.44
"14671",1127.45
"17097",1126.86
"16838",1126.66
"17622",1125.17
"13145",1124.77
"14479",1124.71
"16637",1124.59
"12402",1124.15
"14917",1123.75
"17492",1122.42
"13486",1122.41
"15737",1121.21
"13304",1120.79
"13589",1120.74
"17302",1119.93
"16354",1119.46
"12605",1117.45
"15223",1117.10
"16769",1117.05
"17201",1117.00
"13778",1116.54
"12972",1115.95
"12591",1114.95
"13167",1113.15
"14672",1113.14
"17788",1112.95
"16139",1111.15
"14126",1109.96
"15069",1109.53
"15559",1109.40
"15828",1108.82
"17007",1107.60
"13109",1107.58
"15933",1107.46
"17562",1107.38
"14375",1106.82
"14891",1106.73
"15038",1106.63
"13393",1105.85
"13447",1104.23
"16430",1102.94
"16895",1102.90
"17137",1099.81
"13509",1099.72
"16702",1099.58
"14971",1097.98
"15882",1096.31
"17703",1094.84
"16306",1094.72
"12866",1092.35
"14370",1092.13
"16014",1091.03
"14009",1090.23
"17726",1089.56
"12439",1089.18
"17908",1088.82
"16223",1087.05
"14139",1086.80
"16211",1086.34
"13546",1086.24
"18218",1086.14
"17423",1084.17
"14805",1082.55
"14083",1082.19
"14561",1080.76
"13744",1080.52
"12394",1080.48
"16298",1080.00
"13726",1079.66
"14343",1079.66
"12354",1079.40
"17477",1079.00
"14352",1078.96
"16183",1077.81
"16188",1077.71
"16071",1076.80
"16805",1076.34
"14080",1075.73
"17366",1075.59
"17828",1074.97
"15912",1074.70
"16231",1074.47
"13567",1074.19
"15254",1073.40
"12639",1072.37
"16955",1072.06
"13467",1071.91
"15745",1071.24
"14484",1070.98
"16884",1070.97
"13521",1070.47
"17871",1068.95
"17854",1068.50
"16386",1068.16
"15436",1067.75
"14948",1066.57
"17522",1066.15
"12475",1065.64
"17277",1065.35
"13959",1064.77
"14966",1064.26
"17849",1063.76
"14411",1063.00
"12434",1062.48
"13727",1061.40
"13295",1061.27
"14102",1060.33
"15574",1059.44
"17421",1059.41
"12717",1058.91
"13856",1058.88
"13607",1058.11
"13853",1056.94
"16278",1056.59
"15238",1056.54
"13140",1054.92
"15977",1054.73
"13656",1053.35
"15886",1052.87
"15855",1052.72
"16642",1051.46
"16593",1051.24
"13065",1050.10
"14947",1049.79
"13775",1049.66
"15626",1049.37
"17934",1049.15
"16391",1048.86
"15763",1048.67
"16728",1048.28
"13791",1047.68
"14488",1047.43
"17474",1047.00
"15407",1046.74
"18130",1045.74
"17555",1045.74
"14734",1045.47
"13835",1044.82
"15464",1044.65
"12691",1044.40
"15026",1044.09
"15969",1043.85
"17727",1042.55
"15801",1042.19
"15645",1042.15
"16991",1041.21
"14108",1041.21
"16261",1041.16
"13613",1039.85
"17042",1036.58
"17926",1035.49
"16260",1035.45
"15171",1034.50
"14248",1032.95
"13235",1031.07
"13873",1031.02
"12630",1030.88
"16198",1030.04
"16418",1028.74
"15333",1028.56
"15639",1028.33
"16682",1028.00
"15887",1027.15
"17749",1026.18
"13602",1025.17
"14475",1025.12
"17310",1025.10
"14204",1024.83
"12648",1024.00
"15091",1023.11
"15003",1022.03
"12666",1020.98
"16568",1020.90
"15839",1020.74
"18074",1019.44
"13956",1019.27
"12828",1018.71
"16284",1018.48
"12803",1017.81
"16787",1017.53
"15970",1017.32
"13333",1015.74
"14675",1015.58
"18142",1014.90
"16533",1014.19
"17197",1013.01
"12936",1012.90
"17980",1012.72
"14775",1011.90
"12905",1011.82
"13039",1010.73
"17362",1010.54
"16903",1009.45
"16160",1009.45
"13258",1009.43
"16451",1009.40
"12657",1008.06
"16287",1006.98
"13429",1006.80
"15850",1006.75
"15771",1006.54
"13427",1006.53
"14013",1006.22
"12533",1005.99
"13867",1005.09
"12710",1004.57
"18160",1003.88
"17578",1003.73
"13549",1003.72
"16435",1003.07
"16623",1002.49
"12446",1002.31
"16441",1002.23
"15706",1001.81
"12546",1001.50
"15508",1000.27
"14902",1000.27
"14214",1000.23
"18143",1000.16
"16572",999.70
"17205",999.35
"17329",998.53
"17631",998.49
"17539",997.34
"13857",997.01
"17724",995.65
"12640",994.58
"17237",994.13
"17299",993.23
"14430",992.10
"13559",990.00
"13245",989.22
"13292",987.79
"16130",987.48
"18237",987.10
"13238",986.73
"13439",986.61
"13368",986.10
"15176",985.09
"12862",984.62
"17144",984.57
"12534",981.18
"14230",979.80
"17369",979.20
"15132",977.93
"17221",976.62
"17456",975.56
"14223",975.23
"15951",974.52
"17214",974.12
"17958",973.88
"17883",972.52
"16009",972.11
"15025",971.84
"17100",971.74
"15449",971.22
"14454",970.70
"18006",969.51
"13223",969.12
"15104",968.64
"15208",968.02
"16254",967.44
"17405",967.22
"15247",967.11
"17123",966.67
"13204",966.66
"14138",965.88
"16376",965.47
"15084",965.20
"13000",965.00
"16699",964.90
"14510",964.55
"12716",963.49
"15028",962.94
"12580",962.90
"15109",961.90
"15156",961.49
"14953",960.42
"18192",957.97
"15181",957.65
"12464",957.05
"16141",955.94
"12990",955.50
"17080",955.41
"15535",955.12
"15835",954.09
"17189",953.63
"13466",952.25
"16535",952.04
"17955",949.90
"12767",949.82
"17081",949.39
"13046",949.25
"15177",948.93
"16227",948.82
"14350",947.80
"16763",947.75
"12355",947.61
"17516",947.50
"12403",947.36
"17356",946.47
"16146",946.38
"14157",946.24
"17544",944.82
"13261",944.10
"17420",943.68
"16199",942.75
"13526",942.60
"17604",942.38
"15385",942.08
"14958",941.99
"13636",941.62
"15268",941.25
"13416",940.80
"16203",940.09
"16518",938.27
"12616",937.35
"17020",935.62
"14629",935.46
"13005",935.03
"14615",934.26
"15792",933.84
"17298",933.32
"15787",933.26
"18154",932.60
"18133",931.50
"12396",931.43
"13465",931.12
"14924",931.01
"15723",930.70
"16861",928.89
"12373",927.65
"15243",927.28
"17805",927.03
"12728",926.17
"13805",924.60
"13936",924.36
"18001",924.14
"14326",923.98
"16109",923.58
"15654",922.53
"13122",922.39
"17472",922.35
"13934",922.10
"15576",921.37
"15957",921.25
"16136",921.08
"14272",920.81
"14605",920.71
"17363",920.46
"14140",920.05
"13075",919.61
"14460",919.60
"12822",918.98
"12368",917.70
"14061",917.43
"14015",917.34
"12486",917.28
"15707",916.98
"14199",916.50
"16643",915.56
"17172",915.49
"14839",915.28
"14423",914.96
"16216",914.93
"16204",913.71
"14549",913.60
"15364",913.19
"17812",911.99
"14289",911.26
"14568",909.50
"14128",909.36
"13038",908.46
"16034",908.37
"16947",906.31
"14969",906.23
"12642",905.26
"15430",903.75
"13573",903.07
"18217",902.80
"16975",902.42
"16138",902.40
"17176",902.32
"17382",902.28
"12994",902.22
"13359",901.96
"13548",901.44
"17322",900.64
"15511",900.53
"12945",900.11
"16834",898.96
"15710",898.87
"12998",897.38
"12572",896.72
"12679",896.67
"15992",896.60
"14714",896.40
"16916",896.12
"12503",896.00
"14133",895.84
"16122",895.62
"17226",895.47
"15211",894.41
"14338",894.10
"12811",893.90
"17155",892.46
"16784",892.33
"13288",892.16
"16442",891.98
"15406",891.77
"15393",891.34
"13872",891.32
"16361",891.21
"15824",890.94
"17987",889.92
"14065",889.37
"14813",888.91
"17527",888.86
"17537",887.67
"14994",886.64
"12722",886.33
"12652",885.58
"12915",885.20
"17704",885.19
"14933",885.00
"17708",884.18
"12785",883.31
"14359",882.58
"16387",882.46
"15907",881.87
"16385",881.35
"16228",881.06
"17143",880.97
"17062",880.81
"14141",879.03
"14612",877.70
"15653",877.44
"17480",876.92
"15900",876.67
"17864",876.57
"14681",875.15
"16513",874.59
"16657",874.43
"17746",873.43
"13166",873.43
"15525",872.82
"12462",872.01
"17361",871.79
"13200",870.09
"17566",869.77
"13376",869.76
"12421",869.60
"14753",869.51
"16900",869.20
"16948",868.77
"16357",868.37
"13937",867.38
"17167",867.11
"16567",865.60
"14600",865.17
"14931",864.68
"12815",863.46
"15809",862.88
"12940",862.44
"16668",862.42
"12413",861.50
"17358",861.01
"12794",860.41
"13339",860.12
"13891",859.21
"12874",858.42
"15870",857.46
"14551",856.64
"17161",856.01
"17064",855.45
"15287",854.58
"13945",854.15
"14873",854.13
"15266",852.21
"16070",852.15
"16020",851.01
"14437",850.84
"15244",850.18
"16677",849.77
"12675",849.55
"15784",848.33
"14202",847.76
"13641",847.72
"13487",846.87
"16877",846.62
"13970",846.55
"13991",846.54
"13996",845.76
"14803",845.55
"13221",844.86
"14686",844.58
"15264",844.20
"14342",843.74
"14922",843.74
"18108",842.46
"16344",842.42
"16846",842.41
"17638",842.40
"16801",842.33
"12878",841.64
"14862",841.20
"12541",841.18
"12543",840.25
"14645",840.24
"13169",840.08
"14355",840.05
"13940",839.14
"18141",838.57
"15224",837.26
"15832",836.79
"14929",836.69
"13795",836.30
"16500",835.96
"13386",835.46
"17867",835.22
"16737",835.20
"15190",834.44
"15469",834.40
"16644",833.78
"12903",833.53
"15542",833.16
"12545",832.39
"16798",832.21
"12801",831.87
"14372",830.18
"14851",829.41
"12953",828.81
"15617",828.55
"17003",828.21
"13681",827.83
"17332",827.77
"17045",827.68
"13810",827.51
"16747",826.96
"13922",826.65
"16494",826.53
"17880",824.92
"12550",824.83
"14260",824.28
"16264",823.53
"15847",822.57
"16680",821.45
"16246",821.35
"13893",821.10
"16898",820.86
"12891",819.50
"16135",819.45
"17683",819.01
"14890",817.25
"16362",816.96
"15180",816.93
"16943",816.73
"17464",816.54
"13514",815.90
"15399",815.77
"14556",815.69
"15713",814.84
"14624",814.07
"17869",813.64
"16621",813.48
"16863",812.82
"16460",811.23
"15759",810.98
"13350",810.72
"15483",810.68
"16624",810.57
"13045",808.92
"13479",808.50
"14508",804.07
"16469",803.90
"15644",803.54
"13637",803.05
"14872",802.68
"16164",802.53
"12703",802.18
"18265",801.51
"16127",801.31
"15314",800.65
"17023",800.18
"16048",800.09
"13720",799.90
"15766",799.66
"12787",799.18
"13041",799.13
"16438",798.35
"13389",797.96
"17281",797.85
"15637",797.59
"16869",797.32
"13513",796.99
"15396",796.38
"16952",795.83
"13336",795.12
"12713",794.55
"17212",794.41
"13175",793.10
"13296",792.51
"14022",792.15
"12680",790.81
"17251",790.28
"14656",790.00
"13016",789.89
"16472",789.60
"15448",788.81
"17952",788.46
"16661",788.31
"13323",787.85
"16468",787.52
"14087",786.72
"14463",786.57
"16810",786.14
"13770",785.37
"15806",784.58
"13595",784.48
"15714",783.96
"18248",783.02
"16836",782.37
"15304",782.30
"15952",781.91
"17255",781.70
"13544",781.70
"17817",781.45
"15679",781.28
"16155",781.05
"15246",780.40
"13212",779.33
"14815",778.50
"16958",778.49
"13612",777.79
"13965",777.66
"16505",777.60
"13563",777.53
"15837",777.01
"15794",777.00
"17194",776.66
"15743",775.96
"13341",775.85
"17482",775.64
"15414",774.90
"13502",774.60
"15773",774.52
"18058",774.06
"18112",773.36
"15092",773.16
"15075",773.03
"16961",773.01
"16759",772.84
"17349",772.41
"16739",772.23
"14997",771.38
"14513",770.91
"13781",770.88
"14838",769.92
"12965",769.81
"16480",769.29
"18228",769.20
"12923",769.17
"16978",768.88
"13356",768.24
"17801",767.48
"13484",767.32
"13712",766.42
"15921",765.61
"12991",764.82
"14690",764.59
"15239",764.34
"17466",763.28
"15428",762.75
"15646",762.31
"12410",761.46
"13745",761.27
"15066",760.59
"17425",759.17
"17495",759.07
"13453",758.99
"18246",758.82
"15908",758.62
"15568",758.29
"13768",758.07
"13034",756.82
"14883",756.64
"16411",756.39
"14037",755.95
"16392",755.45
"15331",755.41
"18104",754.64
"14234",754.12
"14176",753.56
"18034",753.35
"14998",753.18
"15006",752.83
"15107",752.60
"13730",752.60
"12772",752.47
"13030",752.44
"14247",750.61
"14976",749.86
"13598",749.21
"14923",749.10
"16972",749.00
"12808",748.70
"15656",748.50
"13108",748.46
"15137",747.55
"15618",747.03
"15533",746.92
"17387",746.81
"14942",746.56
"17889",746.42
"14050",746.36
"12793",745.53
"14228",745.50
"12525",745.18
"17579",744.58
"12505",744.50
"12871",744.02
"13070",743.90
"13354",743.53
"17038",743.17
"15420",743.00
"14302",742.90
"18275",741.85
"13721",741.54
"13713",740.76
"15831",740.64
"14104",740.53
"17114",739.72
"15720",739.22
"17760",739.14
"12697",739.02
"15462",737.05
"15070",737.05
"15988",736.39
"16806",736.21
"17461",735.82
"18190",735.67
"13286",734.91
"15938",734.81
"17616",734.40
"13575",732.07
"13780",732.07
