"customer_id","monetary_gross"
"14691",2114.33
"16201",2112.12
"16054",2111.88
"12997",2110.91
"14399",2108.21
"13755",2108.06
"13610",2103.71
"15252",2103.41
"14276",2102.68
"14499",2101.79
"15815",2100.60
"12975",2100.09
"17897",2099.89
"17159",2099.59
"12610",2099.54
"17742",2098.48
"13753",2094.57
"13591",2093.94
"14469",2093.46
"13265",2092.66
"15456",2091.52
"15151",2085.61
"17705",2083.90
"16016",2083.40
"16934",2083.14
"14443",2082.97
"18026",2074.07
"17048",2071.68
"17585",2064.71
"13748",2064.35
"16726",2063.88
"12586",2062.67
"16795",2062.41
"15221",2062.20
"13476",2061.47
"18258",2059.67
"17633",2057.39
"12518",2056.89
"15253",2055.09
"14188",2054.36
"16235",2053.71
"16794",2052.70
"16176",2052.69
"17086",2050.08
"13874",2049.15
"16027",2048.36
"14232",2048.07
"17666",2047.80
"13663",2047.51
"14000",2046.34
"15473",2046.00
"12868",2043.76
"17289",2041.80
"12585",2040.10
"14988",2038.65
"16214",2038.25
"16331",2037.70
"17846",2033.10
"13630",2031.78
"14225",2031.07
"15272",2030.95
"15506",2030.33
"15164",2028.11
"15384",2027.79
"12873",2027.30
"13989",2026.06
"14631",2025.69
"14651",2025.52
"12418",2021.20
"13696",2020.40
"16221",2019.92
"12348",2019.40
"14623",2016.98
"16197",2016.71
"17152",2016.50
"17126",2016.43
"13693",2011.82
"17671",2009.16
"13888",2001.59
"16332",2000.01
"14628",1998.00
"16698",1998.00
"15990",1997.75
"14152",1997.34
"15481",1993.34
"14301",1992.18
"16065",1992.13
"13889",1991.23
"17088",1991.01
"16960",1990.88
"17351",1988.23
"16529",1986.80
"15478",1983.48
"14967",1982.61
"17337",1981.06
"13725",1980.56
"12582",1980.40
"17158",1980.00
"15030",1979.91
"15795",1979.87
"13208",1976.30
"18204",1975.35
"15531",1972.39
"17797",1971.87
"14905",1971.39
"12674",1970.60
"14477",1969.60
"14396",1969.38
"16032",1965.72
"17966",1963.92
"17997",1962.46
"12399",1962.30
"15789",1962.01
"16290",1957.70
"17039",1954.99
"18016",1954.56
"14794",1953.90
"17554",1952.45
"13761",1952.17
"15885",1951.82
"16993",1950.95
"14014",1948.21
"15620",1942.36
"15425",1941.12
"12385",1938.40
"16619",1938.33
"14418",1937.25
"15561",1934.39
"12528",1933.48
"12531",1933.20
"16859",1932.41
"15803",1929.66
"17236",1929.26
"16788",1928.93
"13029",1927.30
"14492",1921.91
"16681",1921.84
"18220",1921.76
"14901",1919.00
"12644",1918.49
"12842",1917.99
"14332",1917.41
"16650",1916.11
"16555",1915.68
"16692",1914.70
"17046",1906.07
"16942",1904.99
"14250",1904.05
"14127",1900.08
"14710",1899.79
"12762",1898.52
"14389",1898.01
"14730",1897.57
"17560",1895.80
"14327",1894.93
"15248",1893.93
"13984",1893.80
"17350",1893.70
"16631",1892.52
"13276",1891.91
"15381",1890.57
"14912",1889.25
"17609",1887.90
"16172",1884.55
"14403",1880.51
"16660",1879.55
"18151",1879.44
"17227",1878.93
"15197",1877.51
"13946",1876.23
"16426",1863.76
"14887",1862.00
"13503",1859.24
"14305",1858.96
"14130",1858.77
"16043",1856.59
"15081",1854.57
"16049",1852.15
"16917",1851.88
"12383",1850.56
"12381",1845.31
"12507",1844.06
"18180",1843.75
"12694",1843.35
"12950",1843.00
"15201",1842.95
"16102",1842.14
"14224",1841.71
"13168",1840.73
"17919",1840.32
"15822",1840.06
"14870",1838.95
"13924",1838.85
"17015",1838.61
"16175",1836.44
"15402",1830.54
"16152",1829.04
"16825",1826.89
"17244",1826.04
"14896",1826.00
"15678",1825.94
"14715",1825.45
"13884",1825.03
"17642",1824.49
"16169",1822.97
"14738",1821.90
"15339",1821.02
"16205",1820.11
"17828",1820.09
"14553",1818.60
"16233",1818.31
"17787",1817.54
"15807",1817.52
"12494",1815.27
"16880",1813.21
"14915",1811.25
"16474",1810.65
"14893",1809.61
"15530",1808.68
"17888",1807.44
"15133",1806.90
"13561",1803.40
"18161",1803.10
"14723",1803.06
"16797",1802.02
"16249",1800.07
"18235",1796.48
"18236",1795.35
"17165",1794.32
"14708",1793.22
"18122",1793.06
"13711",1792.26
"13375",1792.23
"12369",1791.15
"17603",1788.38
"13782",1786.08
"15608",1785.98
"16611",1785.13
"15452",1785.11
"15128",1783.68
"16110",1781.59
"18214",1780.34
"15220",1778.96
"16770",1778.93
"16510",1777.50
"12458",1777.49
"12908",1776.00
"12778",1775.68
"13920",1774.68
"16124",1772.49
"15594",1771.78
"14850",1770.96
"14933",1770.00
"15972",1769.33
"15736",1767.12
"13456",1766.72
"16751",1764.72
"13648",1764.02
"13717",1763.30
"12784",1763.15
"15777",1762.61
"16511",1760.49
"16620",1758.93
"16266",1757.95
"16595",1757.75
"12809",1755.94
"14704",1752.92
"14522",1748.42
"16639",1747.98
"13808",1747.66
"17695",1746.04
"16348",1744.42
"16380",1743.15
"15605",1741.95
"12425",1741.41
"16087",1739.92
"17974",1739.09
"14584",1738.16
"14075",1734.87
"17268",1733.89
"13026",1733.08
"14400",1732.47
"17432",1728.99
"16891",1727.94
"14387",1727.60
"16809",1727.43
"15730",1726.58
"17190",1726.57
"14304",1725.01
"13363",1723.86
"16374",1723.40
"17135",1722.18
"17451",1721.40
"16119",1720.81
"15267",1717.36
"13705",1717.19
"14021",1716.58
"17162",1715.46
"14692",1715.14
"14741",1713.09
"18239",1712.26
"14447",1711.73
"13665",1711.66
"17750",1710.45
"12405",1710.39
"13104",1709.10
"17731",1708.99
"15607",1708.97
"15947",1708.24
"12407",1708.12
"16902",1706.88
"13309",1706.37
"16398",1705.80
"14859",1705.64
"12693",1703.02
"15326",1700.52
"15911",1700.24
"16768",1698.57
"12932",1698.56
"17813",1698.07
"17694",1695.97
"16899",1695.77
"16010",1694.86
"15976",1694.41
"12764",1693.88
"14245",1693.45
"16671",1692.27
"13838",1690.07
"13294",1689.53
"13566",1688.60
"16725",1688.26
"12813",1687.80
"12775",1686.12
"13516",1685.26
"14643",1679.89
"15551",1679.81
"13800",1679.56
"12870",1676.95
"14831",1676.57
"13149",1676.06
"17656",1674.69
"13587",1673.50
"13308",1670.37
"13417",1669.49
"13184",1668.95
"17534",1668.83
"13434",1666.86
"13064",1666.84
"15192",1666.39
"17321",1665.21
"16329",1664.92
"12912",1662.30
"15214",1661.44
"15649",1660.35
"14583",1660.29
"18096",1657.87
"18276",1656.52
"17041",1655.20
"16625",1654.03
"16813",1652.18
"12911",1651.72
"16634",1649.81
"12657",1643.18
"14420",1639.17
"12933",1636.63
"12398",1635.66
"17006",1635.27
"15310",1634.64
"18062",1632.67
"14164",1631.77
"18136",1631.36
"17571",1630.91
"14904",1630.49
"16256",1629.37
"13554",1629.35
"15167",1627.62
"14759",1625.97
"13154",1624.84
"15172",1624.05
"14937",1621.88
"12379",1620.22
"15422",1619.97
"12577",1617.10
"16224",1616.54
"14336",1614.91
"15013",1610.82
"16860",1610.62
"13900",1610.59
"17814",1609.37
"12847",1609.00
"13249",1608.93
"14920",1607.17
"12947",1603.99
"17515",1602.51
"15325",1601.46
"14178",1600.26
"14885",1598.12
"12514",1597.76
"15134",1596.29
"17853",1596.29
"13850",1595.48
"13239",1594.69
"16801",1594.23
"17028",1593.83
"15289",1593.09
"17540",1590.60
"16092",1587.94
"17345",1586.63
"13156",1586.54
"16096",1584.97
"13740",1582.77
"17867",1582.05
"14719",1581.84
"15279",1580.54
"13202",1580.30
"14587",1580.29
"13752",1579.83
"17222",1579.51
"12607",1579.51
"17649",1578.89
"13186",1575.89
"12549",1575.68
"13337",1575.26
"14489",1574.93
"16099",1573.20
"17886",1572.55
"14136",1570.81
"14198",1569.73
"13539",1569.36
"17624",1568.63
"16774",1567.48
"17235",1562.98
"13939",1560.96
"15466",1560.46
"12629",1558.22
"14236",1555.34
"16394",1555.34
"15149",1554.61
"18149",1553.96
"13360",1553.65
"14078",1553.47
"15074",1553.13
"13377",1552.88
"17851",1552.35
"17323",1551.04
"14987",1550.65
"14186",1550.63
"16366",1548.13
"17454",1547.94
"14754",1547.93
"16461",1545.83
"16790",1545.62
"16017",1545.58
"18036",1545.49
"15732",1543.97
"16915",1543.18
"13783",1542.09
"12818",1542.08
"17837",1541.23
"13310",1541.20
"15987",1535.99
"15798",1535.37
"14695",1534.22
"18252",1533.69
"16491",1533.16
"14567",1530.36
"15701",1529.00
"17990",1527.61
"12926",1523.97
"16244",1522.75
"15587",1522.08
"16066",1521.04
"14055",1520.96
"14264",1517.36
"14068",1516.72
"14267",1516.24
"13791",1516.00
"14220",1515.00
"14682",1514.81
"17764",1513.57
"17610",1511.94
"17977",1511.45
"16037",1509.34
"15948",1509.09
"16910",1508.96
"13158",1508.18
"15261",1508.00
"17179",1507.26
"18022",1507.25
"15110",1505.85
"16450",1505.73
"14802",1502.98
"13810",1499.01
"16714",1497.33
"15590",1496.60
"16340",1496.24
"15173",1494.60
"14894",1492.81
"16239",1492.20
"16314",1491.40
"18268",1490.23
"13042",1488.59
"17290",1487.96
"14609",1486.20
"16654",1484.07
"15630",1481.40
"15101",1477.94
"13240",1475.79
"14246",1474.06
"16907",1470.89
"17590",1468.02
"13500",1466.30
"16419",1463.70
"12882",1463.04
"16586",1462.78
"18196",1457.19
"16835",1456.66
"14829",1455.87
"15071",1455.56
"16569",1455.23
"13649",1453.68
"12970",1453.60
"17259",1452.39
"13165",1451.16
"13361",1450.50
"14657",1450.19
"16121",1450.04
"15876",1449.14
"13023",1449.03
"15076",1447.74
"17582",1446.95
"17073",1446.09
"13583",1445.03
"15636",1444.58
"17175",1443.69
"17734",1442.32
"18106",1441.06
"18066",1440.40
"13543",1439.61
"14071",1437.57
"16088",1437.43
"13278",1435.85
"12805",1434.95
"16140",1433.46
"12389",1433.33
"17941",1433.28
"13531",1433.07
"13475",1431.78
"15427",1430.54
"15468",1430.48
"14684",1430.03
"13159",1429.35
"15889",1427.60
"14412",1426.19
"17411",1425.38
"18221",1424.94
"16980",1422.83
"17438",1422.77
"15106",1422.52
"16463",1422.40
"14019",1421.61
"15799",1421.34
"16173",1418.32
"17856",1418.03
"15223",1417.95
"16245",1413.66
"17496",1412.89
"15237",1412.32
"16848",1411.62
"15444",1411.21
"16906",1410.92
"17714",1410.18
"17545",1409.86
"16854",1408.96
"13049",1408.24
"12695",1407.12
"15652",1405.94
"14909",1404.68
"12765",1404.58
"18189",1403.73
"15186",1403.20
"13259",1402.54
"14687",1402.06
"18202",1396.99
"16129",1396.05
"15322",1390.86
"15141",1388.47
"12952",1387.79
"13382",1387.58
"15996",1386.40
"16167",1386.12
"18167",1384.86
"13572",1384.25
"14116",1382.74
"16389",1382.07
"14861",1380.73
"15751",1380.44
"13821",1379.08
"17878",1378.93
"13074",1378.74
"12886",1378.40
"16727",1377.77
"14853",1376.87
"14662",1376.43
"15580",1375.39
"13579",1374.34
"14265",1373.35
"14434",1372.80
"15453",1371.77
"14538",1370.84
"13155",1370.48
"14316",1370.34
"12533",1367.89
"16300",1367.32
"13035",1364.20
"14577",1364.15
"14114",1364.09
"13760",1363.64
"16588",1361.28
"13396",1360.99
"13919",1360.68
"16384",1358.95
"17150",1357.95
"17429",1357.46
"12875",1356.99
"17054",1356.33
"15116",1352.75
"16079",1352.00
"16367",1350.48
"17025",1349.67
"14847",1348.95
"15411",1348.93
"16669",1348.88
"12646",1346.97
"14320",1346.75
"13639",1346.27
"15398",1345.53
"12426",1345.21
"14550",1345.06
"12463",1344.78
"15154",1343.72
"14618",1342.32
"18085",1341.85
"13743",1341.60
"17499",1341.39
"17951",1340.58
"12620",1339.41
"12711",1339.05
"12591",1338.95
"13803",1338.91
"13506",1338.08
"13220",1336.09
"12919",1335.19
"17033",1332.79
"17932",1331.57
"14899",1331.38
"16295",1328.55
"13232",1328.35
"14712",1328.07
"15146",1327.16
"14956",1325.00
"12960",1322.07
"14591",1320.21
"12526",1316.66
"14921",1316.07
"14511",1314.81
"14973",1314.45
"16296",1313.67
"13282",1313.19
"12364",1313.10
"12639",1312.37
"16756",1312.37
"12987",1312.21
"17027",1310.63
"13855",1310.34
"12717",1308.91
"13328",1308.48
"16377",1308.48
"13846",1307.79
"16282",1307.58
"16894",1306.96
"15677",1305.63
"14297",1305.33
"15813",1303.91
"15400",1302.30
"16370",1301.91
"16574",1301.78
"15108",1300.25
"14284",1299.65
"14480",1299.52
"16943",1299.49
"16464",1298.66
"12488",1298.66
"12372",1298.04
"18286",1296.43
"16929",1295.39
"13440",1295.25
"16212",1293.71
"15621",1293.03
"16777",1292.18
"15471",1292.01
"16744",1291.91
"17109",1291.71
"14619",1291.24
"14856",1290.53
"16372",1290.31
"15171",1289.50
"14679",1289.44
"15774",1288.34
"15136",1286.70
"16608",1286.62
"16949",1286.27
"13300",1285.51
"13617",1278.75
"17521",1278.06
"16951",1277.75
"14478",1276.66
"17034",1276.42
"13916",1275.81
"17142",1275.25
"14820",1274.76
"15809",1274.44
"14167",1274.29
"13138",1274.01
"14490",1273.47
"13443",1273.16
"17478",1272.80
"12394",1272.48
"17341",1272.21
"16222",1272.05
"12630",1270.88
"13492",1269.84
"15439",1269.05
"15584",1268.20
"13892",1267.65
"17037",1267.32
"17531",1266.82
"14487",1266.27
"13515",1265.82
"17635",1265.58
"14379",1265.16
"16842",1264.19
"14427",1263.52
"17759",1261.88
"16688",1260.86
"14984",1260.51
"18035",1260.23
"17343",1259.94
"12993",1259.63
"13689",1259.50
"15009",1259.43
"15651",1259.06
"14474",1258.89
"14931",1257.68
"12402",1256.90
"17481",1255.59
"17862",1254.89
"14419",1254.64
"15064",1254.41
"15441",1254.21
"15664",1254.03
"16292",1253.76
"14725",1252.74
"15579",1250.63
"15599",1250.06
"18135",1249.62
"14020",1249.01
"12666",1248.42
"14383",1247.69
"12689",1247.61
"14240",1247.49
"13860",1245.90
"17076",1242.75
"17529",1240.25
"13863",1239.55
"12985",1239.38
"17796",1236.39
"14231",1235.62
"13201",1233.06
"12605",1232.95
"16527",1232.94
"16159",1232.79
"18080",1231.50
"16723",1231.36
"14821",1230.15
"12673",1230.02
"13019",1229.95
"14871",1228.17
"17342",1227.54
"12866",1227.35
"15800",1227.07
"13402",1226.85
"15269",1225.36
"15303",1224.18
"14428",1224.06
"13787",1222.50
"16946",1222.04
"15376",1221.56
"17132",1220.91
"14430",1220.90
"15004",1220.77
"13243",1220.38
"13299",1218.70
"13304",1217.99
"14698",1217.27
"15390",1216.66
"14512",1215.97
"15661",1215.95
"17410",1214.72
"13405",1213.81
"18263",1213.16
"16872",1213.13
"13918",1212.84
"16653",1212.66
"12464",1212.05
"15377",1211.75
"14193",1210.19
"17653",1207.56
"16830",1207.50
"18193",1207.35
"16762",1207.24
"12742",1201.52
"17360",1200.51
"14446",1200.28
"15181",1200.20
"15600",1199.31
"17397",1198.28
"17713",1198.09
"16307",1194.92
"15145",1194.73
"13723",1194.08
"14382",1193.63
"14201",1193.54
"12611",1193.32
"13293",1192.94
"13976",1192.36
"14213",1192.20
"16501",1191.23
"13882",1191.13
"16471",1189.98
"12462",1189.59
"17239",1189.45
"14275",1189.38
"18057",1188.46
"15573",1188.42
"18181",1188.34
"15737",1188.12
"17800",1187.21
"13388",1185.65
"18060",1185.46
"14206",1185.01
"15259",1182.38
"17021",1182.22
"13526",1182.00
"13395",1180.23
"18277",1180.05
"17058",1179.89
"16614",1179.79
"16693",1179.48
"13797",1179.45
"16345",1178.79
"18025",1177.72
"17539",1176.84
"13233",1176.46
"15210",1176.19
"14370",1175.78
"15994",1175.68
"12885",1175.22
"15068",1174.90
"12640",1174.58
"14126",1172.46
"12691",1170.40
"18071",1169.68
"16926",1169.61
"17373",1167.50
"13497",1166.83
"17950",1166.29
"17664",1166.23
"14693",1165.36
"14261",1163.45
"16800",1162.65
"15347",1162.00
"17525",1161.90
"12546",1161.50
"12972",1161.20
"13897",1160.72
"13459",1160.41
"15088",1160.07
"13601",1159.99
"17978",1159.99
"16838",1159.61
"13499",1159.11
"17513",1158.80
"16184",1158.79
"17169",1156.73
"14788",1156.32
"17127",1155.03
"16637",1154.47
"13462",1153.85
"14818",1153.56
"17984",1152.19
"14475",1151.15
"12475",1149.64
"12710",1149.02
"14308",1147.02
"15038",1146.53
"16766",1145.60
"17477",1144.30
"12769",1143.60
"17097",1143.36
"14585",1143.27
"17770",1143.27
"17201",1143.10
"12439",1142.88
"17908",1142.47
"13856",1142.03
"16270",1141.24
"16521",1140.11
"15586",1139.10
"17500",1138.00
"15879",1137.80
"17302",1135.63
"17866",1134.95
"13109",1134.03
"15022",1133.44
"16989",1133.25
"18125",1131.75
"15500",1131.56
"13393",1131.45
"12616",1131.10
"15695",1131.04
"17622",1130.21
"13447",1129.14
"13145",1128.52
"14450",1128.44
"12373",1127.65
"14671",1127.45
"15969",1127.05
"12503",1126.00
"13167",1125.15
"16306",1124.72
"14479",1124.71
"15882",1124.66
"13778",1124.49
"14917",1123.75
"17492",1122.42
"13486",1122.41
"17562",1122.38
"18218",1121.84
"13368",1121.50
"13589",1120.74
"16955",1120.31
"17007",1120.10
"16354",1119.46
"17423",1118.95
"16430",1117.94
"17788",1117.90
"16278",1117.84
"16769",1117.05
"14080",1115.68
"13509",1114.72
"14672",1113.14
"12679",1113.02
"12648",1112.00
"16139",1111.15
"16702",1110.83
"15069",1109.53
"15559",1109.40
"15828",1108.82
"15933",1107.46
"14375",1106.82
"14891",1106.73
"14102",1105.88
"12434",1103.43
"16895",1102.90
"14948",1101.97
"13295",1101.97
"15574",1101.44
"12785",1100.40
"16014",1100.28
"14009",1099.91
"17137",1099.81
"12421",1098.60
"14971",1097.98
"13835",1095.27
"17703",1094.84
"15745",1094.59
"14460",1093.50
"12803",1092.81
"17726",1092.06
"14199",1091.70
"16805",1091.34
"16211",1090.59
"13853",1090.14
"12534",1089.18
"15254",1088.35
"16188",1087.66
"16223",1087.05
"15763",1086.92
"14139",1086.80
"13546",1086.24
"16298",1085.70
"14013",1084.57
"16533",1082.81
"14805",1082.55
"14083",1082.19
"14561",1080.76
"13744",1080.52
"14343",1079.66
"13726",1079.66
"12354",1079.40
"13567",1079.29
"15546",1079.10
"14352",1078.96
"13656",1078.85
"16183",1077.81
"16642",1077.45
"17366",1077.24
"16071",1076.80
"13607",1075.81
"15912",1074.70
"16231",1074.47
"13727",1074.15
"15238",1071.99
"13467",1071.91
"12801",1071.82
"13521",1071.73
"16593",1071.14
"14484",1070.98
"16884",1070.97
"17522",1070.71
"12728",1070.17
"17871",1068.95
"17854",1068.50
"16386",1068.16
"15436",1067.75
"15626",1067.52
"17277",1065.35
"15639",1065.08
"13959",1064.77
"14488",1064.28
"14966",1064.26
"15801",1063.95
"12936",1063.90
"17849",1063.76
"12815",1063.46
"14411",1063.00
"15706",1060.56
"17727",1060.25
"17421",1059.41
"18130",1059.39
"17214",1059.12
"14734",1056.42
"15645",1055.17
"13065",1055.05
"13140",1054.92
"15977",1054.73
"12716",1053.49
"12580",1052.90
"15886",1052.87
"15855",1052.72
"16391",1052.26
"14947",1049.79
"13775",1049.66
"17934",1049.15
"15026",1048.89
"15839",1048.49
"16728",1048.28
"17578",1047.33
"17474",1047.00
"15407",1046.74
"15091",1046.61
"17555",1045.74
"14108",1044.96
"15464",1044.65
"15535",1044.37
"13359",1043.31
"16903",1041.75
"16991",1041.21
"16261",1041.16
"13613",1039.85
"13873",1038.92
"12486",1037.28
"17042",1036.58
"14902",1035.62
"17926",1035.49
"16260",1035.45
"12811",1033.90
"17724",1033.00
"14248",1032.95
"13000",1032.50
"17405",1031.41
"13235",1031.07
"16198",1030.04
"16418",1028.74
"15333",1028.56
"16682",1028.00
"16227",1027.22
"15887",1027.15
"15003",1027.03
"17749",1026.18
"16160",1025.44
"13602",1025.17
"17310",1025.10
"14204",1024.83
"17362",1024.04
"16568",1020.90
"12572",1020.42
"13376",1019.76
"18142",1019.52
"18074",1019.44
"12403",1019.36
"13956",1019.27
"16441",1019.13
"12828",1018.71
"16284",1018.48
"12905",1018.42
"16787",1017.53
"15970",1017.32
"12652",1017.03
"13641",1016.47
"13333",1015.74
"14675",1015.58
"16623",1015.24
"12410",1013.71
"13466",1013.35
"12642",1013.26
"15951",1013.17
"16451",1013.15
"17197",1013.01
"17980",1012.72
"14775",1011.90
"13039",1010.73
"16572",1009.60
"13258",1009.43
"16287",1006.98
"13429",1006.80
"15850",1006.75
"13238",1006.63
"15771",1006.54
"12703",1006.53
"13427",1006.53
"13549",1005.80
"13867",1005.09
"14214",1004.38
"18160",1003.88
"16435",1003.07
"12446",1002.31
"13857",1001.01
"14255",1000.63
"12545",1000.39
"15508",1000.27
"18143",1000.16
"13005",999.68
"12413",999.45
"17205",999.35
"17329",998.53
"17631",998.49
"12722",997.63
"13965",996.61
"16699",994.60
"13292",994.51
"17237",994.13
"15104",993.54
"17299",993.23
"14223",991.13
"13559",990.00
"13245",989.22
"17883",988.42
"15176",988.04
"16130",987.48
"18237",987.10
"13439",986.61
"12862",984.62
"17144",984.57
"15109",983.10
"12541",981.18
"12543",980.25
"14510",979.85
"14230",979.80
"15025",979.79
"17369",979.20
"13350",979.12
"14157",978.69
"15132",977.93
"14454",977.30
"17123",977.17
"17221",976.62
"15247",976.06
"15406",975.87
"17456",975.56
"12915",975.10
"16376",974.96
"15449",974.52
"12994",974.42
"17958",973.88
"12525",973.73
"16009",972.11
"16535",972.04
"14350",972.03
"17100",971.74
"14953",971.32
"15208",970.52
"18006",969.51
"13223",969.12
"16254",967.44
"13204",966.66
"14138",965.88
"17987",965.44
"15084",965.20
"12550",964.83
"16763",964.70
"15028",962.94
"15268",961.90
"15156",961.49
"16518",959.37
"12588",958.78
"18192",957.97
"12697",957.59
"17080",957.53
"12675",957.25
"17172",956.57
"16141",955.94
"12990",955.50
"14629",955.26
"16947",955.21
"12505",955.20
"15430",954.75
"17298",954.26
"15835",954.09
"17189",953.63
"17420",953.58
"12414",952.41
"14615",951.76
"17955",949.90
"12767",949.82
"17081",949.39
"13046",949.25
"13636",949.12
"15177",948.93
"12822",948.88
"12874",948.42
"12355",947.61
"17516",947.50
"16136",946.80
"14994",946.72
"16861",946.59
"17356",946.47
"16146",946.38
"18217",945.04
"17544",944.82
"13261",944.10
"16203",943.84
"16199",942.75
"17604",942.38
"15385",942.08
"14958",941.99
"14326",940.98
"13416",940.80
"13936",939.66
"16109",939.48
"17527",939.37
"17020",935.62
"14140",935.05
"15792",933.84
"15787",933.26
"16661",932.76
"18154",932.60
"18133",931.50
"12396",931.43
"13465",931.12
"14924",931.01
"15723",930.70
"14338",928.10
"13288",927.61
"15243",927.28
"17805",927.03
"16975",926.12
"12745",925.41
"13805",924.60
"14128",924.21
"18001",924.14
"16643",923.11
"17322",922.59
"15654",922.53
"13122",922.39
"17472",922.35
"16362",922.16
"13934",922.10
"14605",921.56
"12638",921.49
"15576",921.37
"15957",921.25
"14272",920.81
"17363",920.46
"12998",920.08
"14568",919.70
"13075",919.61
"13872",919.57
"16204",918.71
"14342",918.44
"12368",917.70
"14061",917.43
"14015",917.34
"15707",916.98
"14423",916.61
"14839",915.28
"14141",915.13
"16216",914.93
"14549",913.60
"15364",913.19
"14359",912.18
"15244",912.08
"17812",911.99
"16034",911.32
"14289",911.26
"14133",911.14
"16138",910.35
"13038",908.46
"15097",908.35
"17464",907.14
"14714",906.24
"14969",906.23
"13573",904.52
"17746",904.18
"17176",902.32
"17382",902.28
"16916",902.02
"13548",901.44
"15511",900.53
"12945",900.11
"12940",899.69
"16834",898.96
"15710",898.87
"15992",896.60
"13996",895.76
"16122",895.62
"17226",895.47
"15211",894.41
"15066",893.59
"12772",892.47
"17155",892.46
"16784",892.33
"16442",891.98
"15393",891.34
"16361",891.21
"14065",891.02
"15824",890.94
"15525",890.22
"17062",889.75
"14813",888.91
"17537",887.67
"16900",887.11
"15900",886.57
"16228",885.71
"12793",885.53
"16898",885.21
"17704",885.19
"17708",884.18
"15907",882.72
"18141",882.47
"16387",882.46
"17480",882.23
"16385",881.35
"17143",880.97
"12680",880.81
"16677",880.62
"13937",880.13
"14551",878.09
"14612",877.70
"15653",877.44
"14645",876.89
"17864",876.57
"13768",875.97
"13166",875.93
"14681",875.15
"16513",874.59
"16657",874.43
"15469",874.25
"14437",873.34
"17361",871.79
"15224",871.36
"13200",870.09
"17566",869.77
"14753",869.51
"16948",868.77
"16357",868.37
"17167",867.11
"16567",865.60
"13922",865.20
"14600",865.17
"12791",863.51
"16668",862.42
"12787",862.18
"17358",861.01
"12794",860.41
"13339",860.12
"14372",860.08
"13891",859.21
"12440",859.20
"15870",857.46
"15287",856.03
"17161",856.01
"15542",855.71
"17064",855.45
"12878",854.99
"13945",854.15
"14873",854.13
"13991",852.88
"14686",852.53
"15266",852.21
"16070",852.15
"12696",851.91
"13479",851.37
"16020",851.01
"18108",848.81
"12713",848.55
"15264",848.40
"15784",848.33
"14202",847.76
"13221",847.41
"13487",846.87
"16877",846.62
"13970",846.55
"14803",845.55
"16500",843.91
"14922",843.74
"16344",842.42
"16846",842.41
"17638",842.40
"16810",842.04
"14862",841.20
"16798",841.16
"12891",840.50
"13169",840.08
"14355",840.05
"18247",839.73
"15713",839.64
"13940",839.14
"17332",838.27
"14037",836.95
"15832",836.79
"14929",836.69
"13795",836.30
"16747",836.06
"13386",835.46
"16737",835.20
"15190",834.44
"16863",834.27
"16644",833.78
"12903",833.53
"13175",831.45
"15766",831.06
"15759",830.93
"16924",829.89
"14087",829.47
"14851",829.41
"12730",829.25
"12953",828.81
"15617",828.55
"17003",828.21
"13681",827.83
"17045",827.68
"12792",827.01
"12461",826.88
"12781",826.74
"16494",826.53
"12427",825.80
"17880",824.92
"13513",824.59
"15107",824.35
"14260",824.28
"16264",823.53
"15137",823.40
"14508",822.92
"15847",822.57
"16164",822.48
"16680",821.45
"16246",821.35
"13893",821.10
"15314",820.45
"16135",819.45
"17683",819.01
"16048",818.79
"13612",818.29
"15483",817.82
"14890",817.25
"16869",817.12
"15180",816.93
"14872",816.60
"13514",815.90
"15399",815.77
"14556",815.69
"13811",814.50
"14624",814.07
"17869",813.64
"16621",813.48
"17194",812.50
"16460",811.23
"16624",810.57
"13045",808.92
"15533",807.57
"17495",806.72
"12632",804.88
"13637",804.30
"18248",804.02
"16469",803.90
"15644",803.54
"18265",801.51
"16127",801.31
"17114",801.12
"17023",800.18
"13720",799.90
"13041",799.13
"17251",798.98
"16438",798.35
"13389",797.96
"15309",797.96
"17281",797.85
"15637",797.59
"16155",796.90
"15304",796.40
"15396",796.38
"16952",795.83
"18084",795.23
"13336",795.12
"15831",794.64
"16961",794.56
"17212",794.41
"13296",792.51
"14022",792.15
"14976",790.86
"13484",790.72
"13544",790.20
"14656",790.00
"13016",789.89
"16759",789.79
"16472",789.60
"15448",788.81
"17952",788.46
"14557",788.38
"17817",788.15
"14513",788.01
"13323",787.85
"16468",787.52
"13212",786.83
"14463",786.57
"12628",786.46
"16739",786.43
"13770",785.37
"13541",785.25
"15646",784.81
"15806",784.58
"13595",784.48
"13415",784.17
"15714",783.96
"12761",782.95
"16836",782.37
"15952",781.91
"17255",781.70
"13453",781.69
"13287",781.59
"15679",781.28
"15239",780.59
"13502",780.50
"15246",780.40
"18228",779.90
"12735",779.57
"12504",779.05
"13781",778.83
"14815",778.50
"16958",778.49
"14690",777.68
"16505",777.60
"13563",777.53
"13745",777.36
"15837",777.01
"15794",777.00
"15618",776.85
"12808",776.70
"14997",776.60
"15092",776.46
"15743",775.96
"13314",775.94
"13341",775.85
"17482",775.64
"15921",775.26
"15414",774.90
"15773",774.52
"18058",774.06
"18112",773.36
"16565",773.05
"15075",773.03
"17349",772.41
"12923",770.42
"17801",770.03
"14838",769.92
"12965",769.81
"16480",769.29
"16978",768.88
"13980",768.82
"13356",768.24
"15331",767.91
"13712",766.42
