"stock_code","order_return_rate_pct","line_item_return_rate_pct"
"21843",9.1,8.0
"21844",4.8,4.2
"21845",6.5,6.0
"21846",1.1,0.7
"21847",0.0,0.0
"21849",0.7,0.5
"21850",0.9,0.6
"21851",0.0,0.0
"21852",0.0,0.0
"21853",0.0,0.0
"21854",0.0,0.0
"21857",0.0,0.0
"21858",0.0,0.0
"21860",0.0,0.0
"21864",0.2,0.2
"21865",0.3,0.3
"21866",0.7,0.6
"21867",0.0,0.0
"21868",3.2,2.7
"21869",3.5,3.2
"21870",2.8,2.4
"21871",3.1,2.6
"21872",1.5,1.3
"21873",2.0,1.6
"21874",1.9,1.5
"21875",2.4,1.9
"21876",2.4,1.9
"21877",3.0,2.6
"21878",0.7,0.6
"21879",0.0,0.0
"21880",0.6,0.4
"21881",0.0,0.0
"21882",0.0,0.0
"21883",0.4,0.3
"21884",0.0,0.0
"21888",1.2,1.1
"21889",1.1,0.9
"21890",1.1,1.0
"21891",1.5,1.3
"21892",1.3,1.0
"21893",0.0,0.0
"21894",0.0,0.0
"21895",1.2,1.0
"21896",1.7,1.4
"21897",1.9,1.7
"21898",0.0,0.0
"21899",0.8,0.7
"21900",0.2,0.2
"21901",0.7,0.6
"21902",0.8,0.9
"21903",1.0,0.8
"21904",1.4,1.2
"21905",0.8,0.6
"21906",2.1,1.6
"21907",0.5,0.5
"21908",0.4,0.3
"21910",0.0,0.0
"21911",0.3,0.2
"21912",0.4,0.3
"21913",1.0,1.0
"21914",0.5,0.4
"21915",1.4,1.3
"21916",0.7,0.6
"21917",1.3,1.1
"21918",1.1,0.9
"21919",0.0,0.0
"21922",1.3,1.1
"21923",1.7,1.5
"21924",2.4,2.2
"21925",2.9,2.7
"21926",2.0,1.9
"21927",5.9,5.3
"21928",1.5,1.2
"21929",1.3,1.0
"21930",0.5,0.4
"21931",1.4,1.1
"21932",0.6,0.5
"21933",1.1,1.0
"21934",0.3,0.2
"21935",0.4,0.3
"21936",2.2,1.8
"21937",2.1,1.7
"21942",0.9,0.5
"21943",0.0,0.0
"21944",0.5,0.6
"21945",0.4,0.5
"21946",0.0,0.0
"21947",0.0,0.0
"21948",0.0,0.0
"21949",0.4,0.2
"21950",10.0,5.6
"21955",0.7,0.6
"21967",0.0,0.0
"21972",1.2,0.9
"21973",0.9,0.8
"21974",1.3,1.0
"21975",0.3,0.3
"21976",0.4,0.3
"21977",0.5,0.4
"21980",0.9,0.9
"21981",0.4,0.3
"21982",0.3,0.2
"21983",0.6,0.5
"21984",1.1,1.1
"21985",0.3,0.4
"21986",0.2,0.2
"21987",1.0,0.9
"21988",0.2,0.2
"21989",0.5,0.4
"21990",0.2,0.1
"21991",0.3,0.2
"21992",0.2,0.1
"21993",0.2,0.1
"22003",100.0,100.0
"22016",0.0,0.0
"22021",0.4,0.8
"22023",0.2,0.2
"22024",0.7,0.5
"22025",0.3,0.3
"22026",0.3,0.2
"22027",0.8,0.7
"22028",0.4,0.3
"22029",0.2,0.1
"22030",0.4,0.4
"22031",0.7,0.5
"22032",0.0,0.0
"22033",0.0,0.0
"22034",2.1,1.9
"22035",0.5,0.4
"22036",1.5,1.2
"22037",0.2,0.1
"22038",0.0,0.0
"22039",3.2,3.2
"22040",0.0,0.0
"22041",0.9,0.6
"22042",1.5,1.2
"22043",0.8,0.6
"22044",2.2,2.1
"22045",1.0,1.2
"22046",1.0,0.9
"22047",1.1,1.1
"22048",1.0,1.0
"22049",0.9,0.8
"22050",1.7,1.7
"22051",0.0,0.0
"22052",1.5,2.2
"22053",2.2,2.7
"22054",5.1,3.8
"22055",2.6,1.9
"22056",2.9,2.3
"22057",4.0,3.1
"22058",2.8,2.4
"22059",4.4,3.6
"22060",7.0,6.3
"22061",10.8,9.7
"22062",1.6,1.2
"22063",2.7,2.1
"22064",5.2,4.1
"22065",3.2,2.5
"22066",1.4,1.3
"22067",4.5,3.6
"22068",1.1,0.8
"22069",0.0,0.0
"22070",3.6,3.1
"22071",3.8,3.4
"22072",4.7,3.8
"22073",5.5,4.4
"22074",0.3,0.2
"22075",0.3,0.2
"22076",0.0,0.0
"22077",0.8,0.7
"22078",0.6,0.5
"22079",0.7,0.6
"22080",0.6,0.5
"22081",1.0,0.8
"22082",0.4,0.4
"22083",0.9,0.8
"22084",0.5,0.4
"22085",1.7,1.5
"22086",0.8,0.7
"22087",1.3,1.0
"22088",0.8,0.6
"22089",0.4,0.3
"22090",0.7,0.6
"22091",1.2,1.0
"22092",0.0,0.0
"22093",0.7,0.6
"22094",2.3,1.8
"22095",2.4,1.8
"22096",1.1,1.0
"22097",1.2,1.1
"22098",2.2,1.7
"22099",1.0,0.8
"22100",0.0,0.0
"22101",1.7,1.1
"22102",3.3,2.5
"22103",5.3,4.2
"22104",0.0,0.0
"22105",3.5,2.3
"22106",2.5,1.6
"22107",3.1,2.3
"22108",0.8,0.5
"22109",2.7,2.2
"22110",0.4,0.3
"22111",0.9,0.8
"22112",0.7,0.7
"22113",0.6,0.5
"22114",0.8,0.7
"22115",0.2,0.2
"22116",1.0,0.7
"22117",0.4,0.4
"22118",0.7,0.7
"22119",1.2,1.1
"22120",1.9,1.6
"22121",0.7,0.6
"22122",0.0,0.0
"22123",1.2,0.8
"22124",0.0,0.0
"22125",1.6,1.4
"22126",0.0,0.0
"22127",3.1,2.8
"22128",1.5,1.4
"22129",0.6,0.4
"22130",1.8,1.8
"22131",0.6,0.4
"22132",0.3,0.2
"22133",0.3,0.2
"22134",0.3,0.2
"22135",0.6,0.4
"22136",1.1,0.9
"22137",4.4,3.5
"22138",9.8,9.1
"22139",2.4,2.2
"22141",0.7,0.7
"22142",1.0,0.8
"22143",2.8,2.2
"22144",0.7,0.6
"22145",1.0,0.9
"22146",1.8,2.5
"22147",1.1,1.0
"22148",2.0,1.9
"22149",1.6,1.4
"22150",1.0,0.8
"22151",1.0,0.9
"22152",1.6,1.5
"22153",1.7,1.3
"22154",4.2,3.2
"22155",0.9,0.6
"22156",4.4,3.4
"22157",1.6,1.4
"22158",2.0,1.8
"22161",0.4,0.3
"22162",1.1,0.8
"22163",2.5,1.7
"22164",2.0,1.8
"22165",2.2,1.4
"22166",3.6,2.1
"22167",4.7,3.5
"22168",9.0,9.0
"22169",4.8,4.1
"22170",4.5,4.0
"22171",4.6,3.9
"22172",2.1,1.8
"22173",1.0,0.8
"22174",0.4,0.2
"22175",0.8,0.7
"22176",1.5,1.3
"22177",7.4,6.3
"22178",2.3,1.9
"22179",1.9,1.5
"22180",6.8,6.1
"22181",2.8,2.2
"22182",1.7,1.1
"22183",2.8,1.7
"22184",7.6,5.2
"22185",0.9,0.7
"22186",2.3,1.9
"22187",3.7,3.1
"22188",0.5,0.5
"22189",1.1,0.9
"22190",0.4,0.3
"22191",3.4,3.3
"22192",2.9,2.7
"22193",2.8,2.6
"22194",3.0,2.7
"22195",0.6,0.4
"22196",1.0,0.7
"22197",3.7,3.0
"22198",8.8,7.0
"22199",1.7,1.5
"22200",1.6,1.2
"22201",1.2,0.9
"22202",4.3,3.0
"22203",2.7,2.3
"22204",2.9,2.0
"22206",0.0,0.0
"22207",1.2,0.9
"22208",0.7,0.5
"22209",1.2,0.9
"22210",1.0,0.8
"22211",0.7,0.5
"22212",1.8,1.5
"22214",0.0,0.0
"22215",7.7,7.0
"22216",0.9,0.6
"22217",1.4,1.1
"22218",4.3,3.4
"22219",0.5,0.4
"22220",9.1,8.4
"22221",5.5,5.4
"22222",0.7,0.6
"22223",0.6,0.4
"22224",1.5,1.2
"22227",0.9,0.6
"22228",2.5,2.1
"22229",3.6,3.0
"22230",4.0,2.9
"22231",5.7,4.8
"22232",4.8,3.8
"22233",5.2,4.2
"22236",10.0,9.3
"22241",1.0,1.0
"22242",2.4,2.0
"22243",3.5,2.9
"22244",3.4,2.5
"22245",1.7,1.2
"22246",0.5,0.4
"22247",0.5,0.4
"22248",1.7,1.1
"22249",0.4,0.3
"22250",0.4,0.2
"22251",1.3,1.0
"22252",1.7,1.7
"22253",0.0,0.0
"22254",4.5,3.6
"22255",3.4,2.4
"22256",0.8,0.6
"22257",1.7,1.1
"22258",2.2,1.5
"22259",1.4,0.9
"22260",0.8,0.5
"22261",0.4,0.3
"22262",1.0,0.7
"22263",0.9,0.6
"22264",0.0,0.0
"22265",0.0,0.0
"22266",1.2,1.0
"22267",0.8,0.7
"22268",2.9,2.1
"22269",4.7,3.7
"22270",4.4,3.7
"22271",0.9,0.8
"22272",0.3,0.3
"22273",1.0,1.0
"22274",1.2,1.1
"22275",1.3,1.1
"22276",1.6,1.6
"22277",0.8,0.6
"22278",3.0,2.6
"22279",0.9,0.6
"22280",0.0,0.0
"22281",2.0,1.5
"22282",0.9,0.7
"22283",1.8,1.5
"22284",1.3,1.1
"22285",0.4,0.3
"22286",0.0,0.0
"22287",0.8,0.6
"22288",0.0,0.0
"22289",0.0,0.0
"22290",1.3,1.1
"22291",0.8,0.6
"22292",0.4,0.7
"22293",0.4,0.3
"22294",0.8,0.8
"22295",0.6,0.5
"22296",0.4,0.3
"22297",0.6,0.5
"22299",2.4,1.8
"22300",3.7,3.0
"22301",3.9,3.0
"22302",2.5,2.2
"22303",4.8,4.3
"22304",2.9,2.5
"22305",3.4,3.0
"22306",2.4,2.2
"22307",5.6,4.9
"22308",0.9,0.6
"22309",0.7,0.5
"22310",0.9,0.6
"22311",1.3,1.0
"22312",1.1,1.1
"22313",1.4,1.2
"22314",0.8,0.6
"22315",0.5,0.4
"22316",0.8,0.7
"22317",0.0,0.0
"22318",1.8,1.4
"22319",4.4,4.1
"22320",5.3,5.0
"22321",0.3,0.2
"22322",1.1,0.7
"22323",3.3,2.4
"22324",0.7,0.4
"22325",6.7,5.2
"22326",1.8,1.5
"22327",1.5,1.3
"22328",2.0,1.8
"22329",0.7,0.5
"22330",4.3,3.3
"22331",1.6,1.3
"22332",1.6,1.6
"22333",3.1,2.8
"22334",1.1,1.0
"22335",2.1,1.6
"22336",0.5,0.3
"22337",0.0,0.0
"22338",1.9,1.4
"22339",4.0,3.5
"22340",1.1,0.7
"22341",3.6,2.6
"22342",2.5,1.7
"22343",1.1,0.8
"22344",0.0,0.0
"22345",0.8,0.6
"22346",0.0,0.0
"22347",0.0,0.0
"22348",0.6,0.5
"22349",2.9,2.6
"22350",0.6,0.5
"22351",0.0,0.0
"22352",1.6,1.3
"22353",1.2,1.0
"22354",1.4,1.5
"22355",1.7,1.3
"22356",1.7,1.3
"22357",3.7,2.8
"22358",2.1,1.5
"22359",6.3,5.1
"22360",8.3,6.5
"22361",5.5,3.8
"22362",4.8,3.7
"22363",7.0,5.5
"22364",7.7,5.8
"22365",0.4,0.4
"22366",0.7,0.6
"22367",1.1,1.0
"22371",1.8,1.6
"22372",1.0,0.8
"22374",0.9,0.8
"22375",0.7,0.5
"22376",0.0,0.0
"22377",1.1,0.9
"22378",1.1,0.7
"22379",0.5,0.4
"22380",1.1,1.0
"22381",0.9,0.7
"22382",0.9,0.8
"22383",1.3,1.2
"22384",1.7,1.5
"22385",1.0,0.8
"22386",1.1,0.9
"22389",1.1,1.0
"22390",0.0,0.0
"22391",0.0,0.0
"22393",2.4,1.9
"22394",1.8,1.6
"22395",0.0,0.0
"22396",1.1,1.4
"22398",1.1,1.6
"22399",1.1,1.3
"22400",0.8,0.8
"22402",1.2,1.5
"22403",0.9,1.1
"22405",0.9,0.8
"22406",1.8,1.5
"22407",1.3,1.2
"22408",2.1,1.7
"22409",3.5,2.8
"22410",0.5,0.4
"22411",1.0,0.8
"22412",0.2,0.2
"22413",0.7,0.6
"22414",0.9,0.7
"22415",0.0,0.0
"22416",0.6,0.5
"22417",0.5,0.4
"22418",1.7,1.5
"22419",0.8,0.5
"22420",0.4,0.3
"22421",1.2,0.8
"22422",0.3,0.2
"22423",8.0,6.9
"22424",3.4,2.7
"22425",1.6,1.4
"22426",2.1,2.0
"22427",2.4,2.3
"22428",3.4,3.3
"22429",3.2,2.9
"22430",2.4,2.1
"22431",0.8,0.7
"22432",0.8,0.6
"22433",0.9,0.8
"22434",0.7,0.6
"22435",0.7,0.6
"22436",1.0,1.2
"22437",0.4,0.4
"22438",0.0,0.0
"22439",1.4,1.4
"22440",1.4,1.2
"22441",1.0,0.9
"22442",7.0,6.7
"22443",1.5,1.4
"22444",1.9,1.7
"22445",0.0,0.0
"22446",0.5,0.3
"22447",1.2,0.9
"22448",0.8,0.7
"22449",0.6,0.5
"22450",2.2,2.0
"22451",0.8,0.7
"22452",1.2,0.9
"22453",2.0,2.2
"22454",1.1,1.5
"22456",5.9,4.7
"22457",1.5,1.2
"22458",0.0,0.0
"22459",0.0,0.0
"22460",2.3,1.9
"22461",17.5,16.5
"22464",3.2,2.8
"22465",3.5,3.1
"22466",1.5,1.4
"22467",5.6,4.9
"22468",1.4,1.2
"22469",0.9,0.7
"22470",1.1,1.0
"22471",1.1,0.9
"22472",1.2,1.0
"22473",0.0,0.0
"22474",0.4,0.3
"22475",0.4,0.3
"22476",0.7,0.6
"22477",0.4,0.3
"22478",0.6,0.5
"22479",0.0,0.0
"22480",0.0,0.0
"22481",0.0,0.0
"22482",0.0,0.0
"22483",1.4,1.2
"22485",1.9,1.6
"22486",14.9,11.3
"22487",4.0,3.6
"22488",2.1,1.7
"22489",1.0,0.8
"22491",0.8,0.7
"22492",1.9,1.7
"22493",1.2,1.0
"22494",2.7,2.0
"22495",0.4,0.3
"22496",1.5,1.4
"22497",0.7,0.6
"22498",0.0,0.0
"22499",0.4,0.3
"22500",0.5,0.5
"22501",4.1,3.0
"22502",1.7,1.3
"22503",10.0,9.9
"22504",6.5,5.5
"22505",1.6,1.5
"22507",1.4,1.2
"22508",1.1,1.0
"22509",2.6,2.4
"22510",0.0,0.0
"22511",0.9,1.6
"22512",0.0,0.0
"22513",0.0,0.0
"22514",0.8,0.7
"22515",1.4,1.1
"22516",0.6,0.5
"22517",0.0,0.0
"22518",0.0,0.0
"22519",1.1,0.9
"22520",0.5,0.5
"22521",0.3,0.2
"22522",0.6,0.5
"22523",0.8,0.7
"22524",0.7,0.5
"22525",0.9,0.9
"22526",3.7,3.3
"22528",0.9,0.7
"22529",0.0,0.0
"22530",0.4,0.4
"22531",0.0,0.0
"22532",0.0,0.0
"22533",0.9,0.7
"22534",0.8,0.7
"22535",1.0,0.9
"22536",0.5,0.7
"22537",0.3,0.2
"22538",0.0,0.0
"22539",0.4,0.3
"22540",1.0,0.9
"22541",0.0,0.0
"22543",0.0,0.0
"22544",0.6,0.5
"22545",1.1,0.8
"22546",0.5,0.4
"22547",0.5,0.4
"22548",0.0,0.0
"22549",0.1,0.1
"22550",1.8,1.5
"22551",1.4,1.2
"22553",0.9,0.8
"22554",0.7,0.6
"22555",0.8,0.7
"22556",1.6,1.4
"22557",0.8,0.7
"22558",1.2,1.1
"22559",0.5,0.4
"22560",0.5,0.5
"22561",1.2,1.1
"22562",0.0,0.0
"22563",0.4,0.3
"22564",1.4,1.6
"22565",0.4,0.3
"22566",0.0,0.0
"22567",1.9,2.0
"22568",1.0,0.9
"22569",0.6,0.6
"22570",0.7,0.6
"22571",0.6,0.5
"22572",0.3,0.2
"22573",0.0,0.0
"22574",0.5,0.4
"22575",2.1,1.8
"22576",0.3,0.2
"22577",0.2,0.2
"22578",0.4,0.3
"22579",0.2,0.1
"22580",1.4,1.3
"22581",0.3,0.2
"22582",1.3,1.4
"22583",1.7,1.6
"22584",0.8,0.7
"22585",1.2,1.0
"22586",0.7,0.6
"22587",0.0,0.0
"22588",0.6,0.5
"22589",0.4,0.4
"22591",5.9,5.1
"22592",0.7,0.6
"22593",0.2,0.2
"22594",0.2,0.2
"22595",0.1,0.1
"22596",1.8,1.6
"22597",0.7,0.5
"22598",0.7,0.5
"22599",0.5,0.4
"22600",0.7,0.6
"22601",0.7,0.6
"22602",0.6,0.4
"22603",0.5,0.4
"22604",1.2,1.1
"22605",2.0,1.9
"22606",4.3,4.4
"22607",1.1,1.0
"22608",1.2,0.8
"22609",2.0,1.6
"22610",0.3,0.3
"22611",1.0,0.9
"22612",0.9,0.8
"22613",0.4,0.3
"22614",1.6,1.3
"22615",0.5,0.4
"22616",0.4,0.3
"22617",6.6,6.2
"22618",14.1,13.2
"22619",0.4,0.4
"22620",0.5,0.5
"22621",0.8,0.7
"22622",1.0,0.9
"22623",1.6,1.5
"22624",1.2,1.1
"22625",2.1,1.8
"22626",2.0,1.8
"22627",2.1,1.8
"22628",3.8,3.0
"22629",1.0,0.8
"22630",1.5,1.2
"22631",1.2,0.9
"22632",1.5,1.6
"22633",1.0,0.9
"22634",9.6,9.2
"22635",4.9,4.9
"22636",4.7,4.4
"22637",4.8,4.1
"22638",1.3,1.1
"22639",0.4,0.3
"22640",0.0,0.0
"22641",0.0,0.0
"22642",0.0,0.0
"22643",0.0,0.0
"22644",3.0,2.4
"22645",2.1,1.7
"22646",3.5,3.0
"22647",4.6,3.9
"22649",7.9,7.0
"22650",2.4,2.0
"22651",0.0,0.0
"22652",1.3,1.1
"22653",1.0,0.7
"22654",4.0,3.2
"22655",15.6,15.2
"22656",24.5,24.5
"22657",0.0,0.0
"22659",2.0,1.5
"22660",0.5,0.4
"22661",0.9,0.8
"22662",1.0,1.0
"22663",0.4,0.3
"22664",1.1,0.8
"22665",2.5,1.9
"22666",3.6,3.0
"22667",4.3,4.1
"22668",1.0,0.8
"22669",0.5,0.4
"22670",1.2,0.9
"22671",1.2,1.0
"22672",1.1,0.9
"22673",1.5,1.3
"22674",1.0,0.8
"22675",1.5,1.2
"22676",0.6,0.5
"22677",0.7,0.5
"22678",0.8,0.6
"22679",0.4,0.3
"22680",0.8,0.6
"22681",1.5,1.1
"22682",1.1,0.8
"22683",1.0,0.8
"22684",1.8,1.3
"22685",0.6,0.5
"22686",0.9,0.6
"22687",0.0,0.0
"22688",0.0,0.0
"22689",0.7,0.6
"22690",0.9,0.8
"22691",1.4,1.2
"22692",0.5,0.4
"22693",0.6,0.5
"22694",0.9,0.8
"22695",0.0,0.0
"22696",0.0,0.0
"22697",4.1,3.2
"22698",4.3,3.4
"22699",4.2,3.4
"22700",3.9,3.6
"22701",3.1,2.1
"22702",2.1,1.8
"22703",0.0,0.0
"22704",0.7,0.7
"22705",0.7,0.6
"22706",1.6,1.6
"22707",0.0,0.0
"22708",0.6,0.6
"22709",1.3,1.3
"22710",2.8,3.3
"22711",1.1,1.6
"22712",0.8,0.6
"22713",0.5,0.4
"22714",1.1,0.9
"22715",0.0,0.0
"22716",0.2,0.2
"22717",0.5,0.4
"22718",1.1,0.8
"22719",3.6,2.4
"22720",5.0,4.3
"22721",0.0,0.0
"22722",1.5,1.2
"22723",0.7,0.6
"22725",2.7,2.3
"22726",1.8,1.7
"22727",2.3,2.0
"22728",1.7,1.5
"22729",2.9,2.5
"22730",1.8,1.7
"22731",0.7,0.6
"22732",0.0,0.0
"22733",0.3,0.2
"22734",0.5,0.4
"22735",0.0,0.0
"22736",0.7,0.6
"22737",0.4,0.3
"22738",0.6,0.5
"22739",0.3,0.3
"22740",0.0,0.0
"22741",1.0,0.8
"22742",0.6,0.5
"22743",0.3,0.2
"22744",1.3,1.1
"22745",0.4,0.3
"22746",0.4,0.3
"22747",0.2,0.4
"22748",0.5,0.6
"22749",0.1,0.1
"22750",0.5,0.4
"22751",0.4,0.4
"22752",3.5,3.1
"22753",0.2,0.2
"22754",0.2,0.2
"22755",0.2,0.2
"22756",0.5,0.4
"22757",0.3,0.2
"22758",0.9,0.7
"22759",0.4,0.3
"22760",7.0,6.2
"22761",5.6,7.5
"22762",5.0,4.2
"22763",2.9,2.6
"22764",10.7,10.3
"22765",1.9,1.5
"22766",3.0,2.9
"22767",6.3,6.0
"22768",7.1,6.5
"22769",15.1,12.7
"22770",7.8,7.1
"22771",0.8,0.6
"22772",0.9,0.7
"22773",0.4,0.3
"22774",2.1,1.7
"22775",1.4,1.0
"22776",6.9,6.1
"22777",4.8,3.9
"22778",9.3,7.3
"22779",3.5,3.4
"22780",4.3,4.2
"22781",4.7,3.7
"22782",0.0,0.0
"22783",0.0,0.0
"22784",7.5,6.6
"22785",0.0,0.0
"22786",0.0,0.0
"22788",5.6,4.8
"22789",0.5,0.5
"22790",0.0,0.0
"22791",2.7,2.2
"22792",0.4,0.3
"22794",1.9,1.7
"22795",1.2,1.0
"22796",7.3,6.8
"22797",9.6,8.6
"22798",5.8,4.6
"22799",0.9,0.8
"22800",3.2,2.8
"22801",6.6,5.3
"22802",0.0,0.0
"22803",0.0,0.0
"22804",1.6,1.4
"22805",0.9,0.6
"22806",3.4,2.7
"22807",1.0,0.7
"22808",1.2,0.9
"22809",1.3,1.4
"22810",0.9,0.8
"22811",0.7,0.5
"22812",1.3,1.0
"22813",0.3,0.2
"22814",0.0,0.0
"22815",0.0,0.0
"22816",0.5,0.3
"22817",0.0,0.0
"22818",1.2,1.0
"22819",0.0,0.0
"22820",0.9,0.7
"22821",1.1,0.7
"22822",1.1,1.0
"22823",0.0,0.0
"22824",2.0,2.0
"22825",9.5,10.6
"22826",8.9,8.9
"22827",10.3,10.3
"22828",8.3,8.3
"22829",1.7,1.5
"22830",0.0,0.0
"22831",0.0,0.0
"22832",5.6,5.1
"22833",0.0,0.0
"22834",1.3,1.1
"22835",1.1,1.0
"22837",0.4,0.4
"22838",7.2,6.3
"22839",4.1,3.2
"22840",5.0,4.7
"22841",4.4,4.1
"22842",5.9,5.5
"22843",7.3,6.6
"22844",1.8,1.4
"22845",2.2,1.8
"22846",5.2,5.0
"22847",6.9,6.7
"22848",6.2,5.5
"22849",5.3,4.9
"22850",50.0,50.0
"22851",0.8,0.7
"22852",1.2,1.1
"22853",0.7,0.6
"22854",2.4,2.1
"22855",0.2,0.2
"22856",5.7,4.9
"22857",0.0,0.0
"22858",2.1,1.8
"22859",3.5,2.9
"22860",1.8,1.5
"22861",0.0,0.0
"22862",0.9,0.7
"22863",1.2,1.0
"22864",0.0,0.0
"22865",1.1,1.0
"22866",0.6,0.6
"22867",0.7,0.6
"22868",0.0,0.0
"22869",1.7,1.1
"22870",0.0,0.0
"22871",0.0,0.0
"22872",0.0,0.0
"22873",0.0,0.0
"22874",0.0,0.0
"22875",0.0,0.0
"22876",0.0,0.0
"22877",6.7,5.3
"22878",2.2,1.3
"22879",0.0,0.0
"22880",0.0,0.0
"22881",0.0,0.0
"22882",2.0,1.3
"22883",2.9,1.8
"22884",0.0,0.0
"22885",2.8,1.9
"22886",0.0,0.0
"22887",0.0,0.0
"22888",0.0,0.0
"22889",2.5,1.4
"22890",9.1,8.2
"22891",9.4,7.6
"22892",6.6,6.2
"22893",2.7,1.8
"22894",0.5,0.5
"22895",0.2,0.2
"22896",0.5,0.4
"22897",1.7,1.4
"22898",0.2,0.2
"22899",1.2,1.0
"22900",1.5,1.1
"22902",1.0,0.8
"22903",2.4,1.8
"22904",0.6,0.6
"22905",0.0,0.0
"22906",0.4,0.5
"22907",0.8,0.8
"22908",0.8,0.7
"22909",1.1,0.9
"22910",1.2,1.0
"22911",2.4,2.6
"22912",1.8,1.7
"22913",1.6,1.4
"22914",2.3,2.0
"22915",2.0,2.0
"22916",0.4,0.3
"22917",0.4,0.3
"22918",0.4,0.3
"22919",0.4,0.3
"22920",0.8,0.6
"22921",0.5,0.4
"22922",4.2,4.4
"22923",6.1,5.7
"22924",5.0,5.1
"22925",2.5,2.3
"22926",2.7,2.5
"22927",4.1,3.6
"22928",3.3,2.7
"22929",10.5,10.5
"22930",0.5,0.4
"22931",0.0,0.0
"22932",2.7,2.4
"22933",1.6,1.3
"22934",1.3,1.1
"22935",1.5,1.3
"22936",2.0,1.4
"22937",1.2,1.0
"22938",1.4,1.3
"22939",1.1,0.9
"22940",1.2,1.2
"22941",5.1,4.4
"22942",5.0,4.5
"22943",4.3,3.8
"22944",1.9,1.3
"22945",1.7,2.2
"22946",4.8,3.9
"22947",5.0,4.5
"22948",1.1,1.2
"22949",1.7,1.4
"22950",1.4,1.2
"22951",0.9,0.8
"22952",0.4,0.4
"22953",0.0,0.0
"22954",2.0,1.6
"22955",0.0,0.0
"22956",1.2,1.0
"22957",1.8,1.7
"22959",1.7,1.7
"22960",7.0,5.8
"22961",1.1,0.9
"22962",5.6,4.4
"22963",3.6,2.8
"22964",1.7,1.4
"22965",1.9,2.0
"22966",0.3,0.2
"22967",2.8,2.7
"22968",4.4,3.6
"22969",1.1,0.9
"22970",0.9,0.8
"22971",1.8,1.6
"22972",3.2,2.6
"22973",3.7,3.0
"22974",3.2,2.6
"22975",0.5,0.4
"22976",1.3,1.1
"22977",0.7,0.6
"22978",4.8,4.1
"22979",1.3,1.1
"22980",2.0,1.7
"22981",1.9,1.4
"22982",0.9,0.7
"22983",0.5,0.6
"22984",0.0,0.0
"22985",0.0,0.0
"22986",0.5,0.5
"22987",0.0,0.0
"22988",1.8,1.6
"22989",1.1,0.9
"22990",6.3,5.5
"22991",2.1,2.1
"22992",2.2,2.1
"22993",0.8,0.7
"22994",2.7,2.1
"22995",1.1,0.8
"22996",1.0,0.7
"22997",3.5,2.9
"22998",2.0,1.7
"22999",0.9,0.8
"23000",1.4,1.1
"23001",0.0,0.0
"23002",4.0,3.1
"23003",0.0,0.0
"23004",1.8,1.2
"23005",0.4,0.3
"23006",2.8,2.3
"23007",1.6,1.3
"23008",2.9,2.7
"23009",0.0,0.0
"23010",1.8,1.5
"23012",2.0,1.7
"23013",1.3,1.1
"23014",1.4,1.1
"23015",14.3,12.0
"23016",4.0,3.3
"23017",4.3,4.2
"23018",0.0,0.0
"23019",0.0,0.0
"23020",7.2,6.8
"23021",0.0,0.0
"23022",8.3,7.4
"23023",3.8,3.6
"23024",8.3,7.7
"23025",1.8,1.6
"23026",3.1,2.7
"23027",0.0,0.0
"23028",2.1,1.8
"23029",4.8,4.3
"23031",5.5,5.0
"23032",5.2,4.7
"23033",0.0,0.0
"23034",1.1,1.0
"23035",1.0,0.9
"23036",0.0,0.0
"23037",0.0,0.0
"23038",0.0,0.0
"23039",3.4,2.8
"23040",0.0,0.0
"23041",1.8,1.6
"23042",3.4,3.1
"23043",0.0,0.0
"23044",0.0,0.0
"23045",3.8,3.6
"23046",0.0,0.0
"23047",0.0,0.0
"23048",4.8,4.9
"23049",1.1,1.0
"23050",0.5,0.4
"23051",1.2,1.0
"23052",0.4,0.3
"23053",0.6,0.5
"23054",0.8,0.7
"23055",11.4,12.0
"23056",14.9,15.4
"23057",11.5,12.1
"23058",0.0,0.0
"23059",0.0,0.0
"23060",0.0,0.0
"23061",0.8,0.7
"23064",29.4,27.8
"23065",1.0,0.9
"23066",1.2,1.1
"23067",0.0,0.0
"23068",0.0,0.0
"23069",0.0,0.0
"23070",0.0,0.0
"23071",16.7,14.3
"23072",6.1,4.8
"23073",1.6,1.6
"23074",2.0,1.6
"23075",7.0,6.7
"23076",0.7,0.6
"23077",0.9,0.8
"23078",0.8,0.7
"23079",6.2,6.0
"23080",2.7,2.3
"23081",2.1,1.8
"23082",2.0,1.7
"23083",1.2,1.0
"23084",1.5,1.2
"23085",6.0,5.3
"23086",2.1,1.7
"23087",1.4,1.1
"23088",0.0,0.0
"23089",3.0,2.1
"23090",0.7,0.6
"23091",1.9,1.7
"23092",6.3,5.8
"23093",1.4,1.2
"23094",2.5,2.3
"23096",0.0,0.0
"23099",6.5,6.0
"23100",0.4,0.3
"23101",0.0,0.0
"23102",0.0,0.0
"23103",0.8,0.7
"23104",0.0,0.0
"23106",1.9,1.8
"23107",0.0,0.0
"23108",4.6,4.4
"23109",0.4,0.3
"23110",9.9,8.8
"23111",10.4,9.5
"23112",7.3,6.0
"23113",9.4,7.6
"23114",4.2,3.8
"23115",0.0,0.0
"23116",0.0,0.0
"23117",2.1,1.9
"23118",6.1,5.4
"23119",1.3,1.1
"23120",2.0,1.6
