"customer_id","recency_days","frequency_completed","first_transaction_date","last_transaction_date","active_span_days","conversion_status"
"12685",27,6,"2011-09-07 10:28:00","2011-11-11 13:46:00",65,"Converted"
"12691",27,6,"2010-10-15 12:00:00","2011-11-11 16:49:00",392,"Converted"
"13557",27,13,"2009-12-08 17:41:00","2011-11-11 15:24:00",703,"Converted"
"15492",27,2,"2011-09-26 14:02:00","2011-11-11 14:53:00",46,"Converted"
"17191",27,15,"2009-12-01 16:34:00","2011-11-11 16:58:00",710,"Converted"
"17088",27,4,"2011-03-31 09:48:00","2011-11-11 14:23:00",225,"Converted"
"17052",27,1,"2011-11-11 14:50:00","2011-11-11 14:50:00",0,"Converted"
"17054",27,5,"2011-04-08 13:14:00","2011-11-11 12:56:00",217,"Converted"
"16433",27,2,"2010-10-27 12:26:00","2011-11-11 14:09:00",380,"Converted"
"15608",27,5,"2010-10-20 10:10:00","2011-11-11 13:20:00",387,"Converted"
"16332",27,11,"2010-04-29 13:41:00","2011-11-11 14:22:00",561,"Converted"
"12726",27,11,"2010-03-25 16:25:00","2011-11-11 13:35:00",596,"Converted"
"16671",27,3,"2011-06-28 11:20:00","2011-11-11 13:40:00",136,"Converted"
"13732",27,1,"2011-11-11 15:49:00","2011-11-11 15:49:00",0,"Converted"
"16460",27,3,"2011-09-19 10:15:00","2011-11-11 13:46:00",53,"Converted"
"17573",28,3,"2011-09-07 10:36:00","2011-11-10 13:01:00",64,"Converted"
"13606",28,3,"2011-02-01 11:42:00","2011-11-10 17:46:00",282,"Converted"
"13817",28,2,"2010-12-23 11:46:00","2011-11-10 17:49:00",322,"Converted"
"12600",28,20,"2009-12-07 13:37:00","2011-11-11 10:29:00",704,"Converted"
"12599",28,13,"2010-05-11 10:42:00","2011-11-10 13:34:00",548,"Converted"
"12617",28,1,"2011-11-10 14:39:00","2011-11-10 14:39:00",0,"Converted"
"14064",28,15,"2010-01-21 13:22:00","2011-11-10 13:14:00",658,"Converted"
"17932",28,3,"2011-05-12 13:58:00","2011-11-10 19:49:00",182,"Converted"
"16434",28,12,"2010-01-17 14:51:00","2011-11-10 14:28:00",662,"Converted"
"12589",28,6,"2010-01-19 12:26:00","2011-11-11 10:19:00",661,"Converted"
"15184",28,4,"2009-12-16 12:06:00","2011-11-10 13:41:00",694,"Converted"
"16863",28,3,"2010-10-26 10:03:00","2011-11-10 15:23:00",380,"Converted"
"14662",28,7,"2009-12-03 16:47:00","2011-11-11 12:13:00",708,"Converted"
"13727",28,8,"2009-12-09 13:25:00","2011-11-11 09:46:00",702,"Converted"
"17977",28,2,"2010-11-04 14:26:00","2011-11-10 13:28:00",371,"Converted"
"17901",28,3,"2010-07-06 10:54:00","2011-11-10 17:29:00",492,"Converted"
"14712",28,4,"2010-10-17 14:49:00","2011-11-10 12:59:00",389,"Converted"
"15557",28,1,"2011-11-11 12:46:00","2011-11-11 12:46:00",0,"Converted"
"15111",28,5,"2010-04-26 13:12:00","2011-11-10 16:58:00",563,"Converted"
"17109",28,8,"2010-07-30 12:42:00","2011-11-10 16:59:00",468,"Converted"
"12384",28,2,"2011-08-10 11:23:00","2011-11-11 08:39:00",93,"Converted"
"15238",28,3,"2011-06-08 16:00:00","2011-11-10 14:28:00",155,"Converted"
"14226",28,6,"2010-09-24 14:32:00","2011-11-11 11:34:00",413,"Converted"
"13460",28,2,"2011-10-21 09:50:00","2011-11-10 17:17:00",20,"Converted"
"15463",28,1,"2011-11-10 12:57:00","2011-11-10 12:57:00",0,"Converted"
"17295",28,3,"2011-10-06 12:22:00","2011-11-11 10:49:00",36,"Converted"
"16126",28,15,"2009-12-02 13:34:00","2011-11-10 16:03:00",708,"Converted"
"14789",28,1,"2011-11-11 08:59:00","2011-11-11 08:59:00",0,"Converted"
"14748",28,10,"2009-12-01 11:56:00","2011-11-10 18:33:00",709,"Converted"
"15289",28,5,"2010-03-28 11:45:00","2011-11-10 13:49:00",592,"Converted"
"16907",28,9,"2010-07-01 17:30:00","2011-11-10 18:04:00",497,"Converted"
"14765",28,3,"2011-06-16 19:49:00","2011-11-10 19:53:00",147,"Converted"
"18135",28,10,"2010-03-15 13:13:00","2011-11-10 19:32:00",605,"Converted"
"14466",28,13,"2009-12-13 15:44:00","2011-11-10 14:07:00",697,"Converted"
"16903",28,3,"2010-10-20 14:42:00","2011-11-10 15:32:00",386,"Converted"
"18209",28,1,"2011-11-11 12:07:00","2011-11-11 12:07:00",0,"Converted"
"15355",28,2,"2011-10-17 15:22:00","2011-11-10 13:44:00",24,"Converted"
"14829",28,7,"2010-09-29 13:14:00","2011-11-10 16:16:00",407,"Converted"
"15830",28,1,"2011-11-02 10:40:00","2011-11-10 13:35:00",8,"Converted"
"17442",28,15,"2010-02-15 15:54:00","2011-11-10 14:54:00",633,"Converted"
"17653",28,4,"2011-08-11 15:24:00","2011-11-10 14:26:00",91,"Converted"
"13810",28,2,"2011-10-14 12:57:00","2011-11-11 08:33:00",28,"Converted"
"12844",28,4,"2010-04-25 11:51:00","2011-11-10 13:31:00",564,"Converted"
"16743",28,14,"2010-04-22 13:21:00","2011-11-10 13:13:00",567,"Converted"
"14863",28,1,"2011-11-10 15:04:00","2011-11-10 15:04:00",0,"Converted"
"12538",28,2,"2010-11-26 13:02:00","2011-11-10 17:16:00",349,"Converted"
"16791",28,15,"2009-12-03 18:08:00","2011-11-10 19:12:00",707,"Converted"
"17015",28,3,"2011-06-07 13:19:00","2011-11-11 10:45:00",157,"Converted"
"16386",28,3,"2010-11-17 11:19:00","2011-11-11 12:28:00",359,"Converted"
"13148",28,26,"2009-12-07 15:26:00","2011-11-10 15:23:00",703,"Converted"
"17512",28,18,"2009-12-10 19:35:00","2011-11-11 12:11:00",701,"Converted"
"14035",28,9,"2010-04-06 12:39:00","2011-11-11 10:03:00",584,"Converted"
"17162",28,10,"2011-02-07 12:27:00","2011-11-11 11:34:00",277,"Converted"
"18217",28,4,"2010-07-01 15:39:00","2011-11-10 13:18:00",497,"Converted"
"16628",29,7,"2010-03-08 12:24:00","2011-11-10 12:45:00",612,"Converted"
"14968",29,2,"2010-09-07 13:28:00","2011-11-09 13:58:00",428,"Converted"
"18125",29,4,"2011-01-27 15:02:00","2011-11-10 12:29:00",287,"Converted"
"16218",29,13,"2010-05-27 16:09:00","2011-11-10 09:59:00",532,"Converted"
"12532",29,1,"2011-11-09 13:47:00","2011-11-09 13:47:00",0,"Converted"
"12541",29,3,"2011-03-04 09:32:00","2011-11-10 10:40:00",251,"Converted"
"12544",29,1,"2011-11-03 16:15:00","2011-11-10 11:12:00",7,"Converted"
"15114",29,12,"2010-10-14 16:44:00","2011-11-09 15:05:00",391,"Converted"
"14944",29,19,"2010-02-17 08:47:00","2011-11-10 09:10:00",631,"Converted"
"12659",29,1,"2011-11-10 11:53:00","2011-11-10 11:53:00",0,"Converted"
"17867",29,14,"2009-12-02 13:02:00","2011-11-09 14:15:00",707,"Converted"
"12708",29,18,"2009-12-18 10:25:00","2011-11-10 09:52:00",692,"Converted"
"17791",29,1,"2011-11-10 12:09:00","2011-11-10 12:09:00",0,"Converted"
"16516",29,1,"2011-11-09 14:59:00","2011-11-09 14:59:00",0,"Converted"
"17702",29,6,"2010-11-04 12:09:00","2011-11-09 16:03:00",370,"Converted"
"13983",29,21,"2009-12-09 13:53:00","2011-11-10 11:06:00",701,"Converted"
"17690",29,20,"2010-02-03 14:26:00","2011-11-09 15:17:00",644,"Converted"
"13992",29,3,"2010-09-02 17:04:00","2011-11-09 15:23:00",433,"Converted"
"15450",29,1,"2011-11-09 17:11:00","2011-11-09 17:11:00",0,"Converted"
"15452",29,6,"2010-07-16 14:23:00","2011-11-10 12:13:00",482,"Converted"
"17537",29,2,"2011-02-09 13:37:00","2011-11-10 10:56:00",274,"Converted"
"15485",29,7,"2009-12-01 17:31:00","2011-11-09 14:31:00",708,"Converted"
"16025",29,1,"2011-11-10 11:45:00","2011-11-10 11:45:00",0,"Converted"
"12981",29,2,"2011-07-29 14:14:00","2011-11-10 12:00:00",104,"Converted"
"17416",29,22,"2009-12-14 16:29:00","2011-11-10 12:47:00",696,"Converted"
"18236",29,12,"2010-04-15 13:39:00","2011-11-10 08:06:00",574,"Converted"
"16003",29,10,"2009-12-03 18:51:00","2011-11-10 09:57:00",707,"Converted"
"14921",29,2,"2011-05-22 12:51:00","2011-11-09 13:17:00",171,"Converted"
"15597",29,2,"2010-05-13 13:10:00","2011-11-10 11:46:00",546,"Converted"
"17197",29,1,"2011-11-10 10:32:00","2011-11-10 10:32:00",0,"Converted"
"15986",29,2,"2010-11-23 10:02:00","2011-11-09 15:17:00",351,"Converted"
"13209",29,13,"2010-01-24 14:30:00","2011-11-09 13:54:00",654,"Converted"
"17059",29,9,"2010-01-26 14:43:00","2011-11-10 12:27:00",653,"Converted"
"13522",29,1,"2011-11-09 15:11:00","2011-11-09 15:11:00",0,"Converted"
"17038",29,2,"2010-10-20 16:04:00","2011-11-09 13:50:00",385,"Converted"
"14240",29,3,"2010-10-12 12:48:00","2011-11-09 13:45:00",393,"Converted"
"15785",29,16,"2009-12-15 16:28:00","2011-11-10 12:08:00",695,"Converted"
"17011",29,3,"2010-02-26 09:47:00","2011-11-09 13:30:00",621,"Converted"
"16996",29,9,"2010-10-18 12:24:00","2011-11-09 16:43:00",387,"Converted"
"16986",29,11,"2010-02-04 14:46:00","2011-11-10 11:55:00",644,"Converted"
"16953",29,1,"2011-11-09 15:54:00","2011-11-09 15:54:00",0,"Converted"
"16041",30,3,"2011-07-21 16:27:00","2011-11-09 12:25:00",111,"Converted"
"12893",30,1,"2011-11-09 12:34:00","2011-11-09 12:34:00",0,"Converted"
"16602",30,2,"2010-11-16 09:13:00","2011-11-08 16:18:00",357,"Converted"
"17160",30,17,"2009-12-04 10:57:00","2011-11-08 14:05:00",704,"Converted"
"13643",30,10,"2009-12-08 12:48:00","2011-11-08 15:37:00",700,"Converted"
"17633",30,7,"2010-11-15 14:55:00","2011-11-08 13:25:00",358,"Converted"
"17637",30,2,"2011-08-16 13:25:00","2011-11-08 12:51:00",84,"Converted"
"14284",30,3,"2010-02-24 12:06:00","2011-11-09 08:11:00",623,"Converted"
"12849",30,6,"2010-04-27 13:44:00","2011-11-08 13:41:00",560,"Converted"
"15356",30,13,"2010-10-13 13:12:00","2011-11-08 13:11:00",391,"Converted"
"13975",30,12,"2010-02-02 11:10:00","2011-11-08 13:19:00",644,"Converted"
"13272",30,2,"2011-09-11 12:06:00","2011-11-08 14:00:00",58,"Converted"
"15275",30,1,"2011-11-02 11:20:00","2011-11-08 17:54:00",6,"Converted"
"13695",30,16,"2010-05-11 11:07:00","2011-11-08 14:26:00",546,"Converted"
"16751",30,1,"2011-11-09 10:48:00","2011-11-09 10:48:00",0,"Converted"
"13867",30,3,"2011-05-05 17:28:00","2011-11-08 15:48:00",187,"Converted"
"17865",30,46,"2009-12-01 10:49:00","2011-11-09 12:08:00",708,"Converted"
"18216",30,1,"2011-11-08 16:55:00","2011-11-08 16:55:00",0,"Converted"
"18177",30,9,"2009-12-15 18:57:00","2011-11-08 14:44:00",693,"Converted"
"14676",30,12,"2010-03-10 09:30:00","2011-11-08 13:29:00",608,"Converted"
"12613",30,9,"2009-12-14 13:10:00","2011-11-08 13:30:00",694,"Converted"
"14108",30,4,"2009-12-01 18:07:00","2011-11-09 10:41:00",708,"Converted"
"15153",30,1,"2011-11-08 17:09:00","2011-11-08 17:09:00",0,"Converted"
"16880",30,8,"2010-08-03 13:54:00","2011-11-09 11:33:00",463,"Converted"
"16837",30,11,"2011-04-08 08:48:00","2011-11-08 14:27:00",214,"Converted"
"16284",30,3,"2010-11-11 13:27:00","2011-11-08 16:12:00",362,"Converted"
"15027",30,10,"2010-03-25 14:39:00","2011-11-09 10:16:00",594,"Converted"
"17022",30,2,"2010-10-03 10:27:00","2011-11-08 17:09:00",401,"Converted"
"16767",30,15,"2010-04-28 16:49:00","2011-11-09 09:42:00",560,"Converted"
"14691",30,5,"2011-05-11 09:55:00","2011-11-09 12:30:00",182,"Converted"
"16205",30,7,"2010-06-15 11:58:00","2011-11-09 09:32:00",512,"Converted"
"15103",30,2,"2011-09-14 13:54:00","2011-11-08 14:53:00",55,"Converted"
"13384",30,11,"2010-07-27 12:22:00","2011-11-09 11:04:00",470,"Converted"
"12472",30,19,"2009-12-09 10:47:00","2011-11-09 11:33:00",700,"Converted"
"15043",30,6,"2010-06-24 15:50:00","2011-11-08 14:26:00",502,"Converted"
"13110",30,12,"2009-12-01 14:14:00","2011-11-08 14:30:00",707,"Converted"
"13046",30,3,"2010-09-09 13:09:00","2011-11-09 08:36:00",426,"Converted"
"13029",30,5,"2010-07-04 13:46:00","2011-11-09 09:13:00",493,"Converted"
"15513",30,35,"2010-01-13 14:59:00","2011-11-08 16:21:00",664,"Converted"
"12990",30,7,"2010-03-30 11:36:00","2011-11-08 13:01:00",588,"Converted"
"13623",30,10,"2009-12-02 11:36:00","2011-11-09 12:00:00",707,"Converted"
"18164",30,1,"2011-11-02 12:56:00","2011-11-08 17:49:00",6,"Converted"
"13804",30,9,"2010-09-29 10:26:00","2011-11-09 12:32:00",406,"Converted"
"17515",30,9,"2010-06-07 13:29:00","2011-11-08 14:04:00",519,"Converted"
"12949",30,22,"2009-12-03 15:56:00","2011-11-09 11:25:00",706,"Converted"
"14214",30,5,"2011-03-07 12:26:00","2011-11-09 10:31:00",247,"Converted"
"16618",30,5,"2011-01-21 11:55:00","2011-11-08 13:52:00",291,"Converted"
"16348",31,8,"2010-10-05 13:57:00","2011-11-07 15:44:00",398,"Converted"
"16362",31,6,"2010-09-28 09:24:00","2011-11-07 13:01:00",405,"Converted"
"16187",31,15,"2011-02-28 13:34:00","2011-11-08 09:50:00",253,"Converted"
"13717",31,8,"2010-08-11 09:40:00","2011-11-07 14:13:00",453,"Converted"
"13710",31,3,"2010-04-06 12:54:00","2011-11-08 08:16:00",581,"Converted"
"16505",31,1,"2011-11-08 12:14:00","2011-11-08 12:14:00",0,"Converted"
"13993",31,19,"2009-12-03 11:57:00","2011-11-07 13:00:00",704,"Converted"
"16637",31,4,"2011-04-28 10:20:00","2011-11-07 13:17:00",193,"Converted"
"14050",31,2,"2011-08-25 13:46:00","2011-11-08 10:00:00",75,"Converted"
"13587",31,4,"2010-02-14 13:17:00","2011-11-08 11:17:00",632,"Converted"
"16732",31,4,"2009-12-08 13:04:00","2011-11-08 09:54:00",700,"Converted"
"15957",31,3,"2010-10-15 12:11:00","2011-11-08 12:14:00",389,"Converted"
"13329",31,8,"2009-12-04 15:41:00","2011-11-08 10:29:00",704,"Converted"
"14232",31,5,"2011-03-20 12:44:00","2011-11-08 12:17:00",233,"Converted"
"13324",31,18,"2010-05-25 10:23:00","2011-11-07 15:51:00",531,"Converted"
"15763",31,2,"2011-09-23 12:10:00","2011-11-08 09:44:00",46,"Converted"
"17043",31,8,"2009-12-09 15:20:00","2011-11-07 15:33:00",698,"Converted"
"17158",31,5,"2010-03-07 15:50:00","2011-11-07 15:15:00",610,"Converted"
"17219",31,2,"2010-10-19 11:29:00","2011-11-08 11:25:00",385,"Converted"
"14360",31,4,"2011-09-06 11:58:00","2011-11-08 09:12:00",63,"Converted"
"15573",31,5,"2009-12-10 14:19:00","2011-11-08 11:38:00",698,"Converted"
"17289",31,9,"2010-03-08 12:52:00","2011-11-08 12:01:00",610,"Converted"
"14929",31,2,"2010-10-14 12:22:00","2011-11-07 17:21:00",389,"Converted"
"14524",31,13,"2010-10-19 11:44:00","2011-11-08 12:29:00",385,"Converted"
"12832",31,2,"2011-09-02 13:48:00","2011-11-07 13:30:00",66,"Converted"
"15330",31,2,"2011-10-10 12:30:00","2011-11-07 17:50:00",28,"Converted"
"12721",31,8,"2010-08-25 11:07:00","2011-11-08 12:13:00",440,"Converted"
"14623",31,10,"2010-04-16 17:12:00","2011-11-07 13:56:00",570,"Converted"
"15249",31,18,"2010-03-26 14:51:00","2011-11-08 11:45:00",592,"Converted"
"17886",31,6,"2009-12-14 10:51:00","2011-11-08 10:09:00",694,"Converted"
"17964",31,2,"2010-12-02 13:32:00","2011-11-08 10:44:00",341,"Converted"
"14700",31,5,"2010-08-11 12:19:00","2011-11-07 14:40:00",453,"Converted"
"18016",31,7,"2010-01-27 16:00:00","2011-11-07 13:25:00",649,"Converted"
"18036",31,11,"2009-12-18 12:04:00","2011-11-07 14:40:00",689,"Converted"
"15066",31,1,"2011-10-17 13:25:00","2011-11-08 09:56:00",22,"Converted"
"18150",31,3,"2011-05-22 10:47:00","2011-11-07 16:49:00",169,"Converted"
"15427",32,3,"2011-10-23 14:47:00","2011-11-06 14:29:00",14,"Converted"
"16488",32,3,"2011-07-14 11:46:00","2011-11-06 13:42:00",115,"Converted"
"14039",32,2,"2010-05-13 10:15:00","2011-11-06 13:48:00",542,"Converted"
"15493",32,9,"2010-02-23 11:14:00","2011-11-07 12:04:00",622,"Converted"
"15719",32,31,"2009-12-01 12:47:00","2011-11-07 12:29:00",706,"Converted"
"17082",32,6,"2009-12-15 11:25:00","2011-11-06 15:17:00",691,"Converted"
"13824",32,12,"2010-03-12 15:17:00","2011-11-07 12:41:00",605,"Converted"
"16357",32,4,"2010-11-23 18:52:00","2011-11-06 16:04:00",348,"Converted"
"12357",32,2,"2010-11-16 10:05:00","2011-11-06 16:07:00",355,"Converted"
"17831",32,1,"2011-11-06 15:09:00","2011-11-06 15:09:00",0,"Converted"
"17430",32,4,"2010-08-17 11:52:00","2011-11-07 09:24:00",447,"Converted"
"17164",32,7,"2011-03-11 14:26:00","2011-11-07 09:14:00",241,"Converted"
"15522",32,2,"2011-09-13 12:26:00","2011-11-07 11:26:00",55,"Converted"
"14174",32,1,"2011-11-06 13:17:00","2011-11-06 13:17:00",0,"Converted"
"15870",32,4,"2010-09-19 16:22:00","2011-11-07 10:58:00",414,"Converted"
"15618",32,4,"2011-07-26 10:13:00","2011-11-07 08:34:00",104,"Converted"
"13155",32,6,"2010-08-05 09:30:00","2011-11-06 15:41:00",458,"Converted"
"14517",32,2,"2011-07-21 11:42:00","2011-11-06 14:20:00",108,"Converted"
"15025",32,2,"2010-05-20 13:28:00","2011-11-06 15:20:00",535,"Converted"
"17608",32,4,"2010-04-11 13:37:00","2011-11-06 13:06:00",574,"Converted"
"18170",32,9,"2010-01-08 14:10:00","2011-11-06 14:35:00",667,"Converted"
"17761",32,1,"2011-11-07 10:23:00","2011-11-07 10:23:00",0,"Converted"
"16612",32,9,"2009-12-03 15:54:00","2011-11-07 07:38:00",704,"Converted"
"16771",32,10,"2009-12-09 11:52:00","2011-11-06 13:28:00",697,"Converted"
"12638",32,2,"2010-03-10 10:30:00","2011-11-06 13:11:00",606,"Converted"
"14387",32,3,"2011-08-22 14:13:00","2011-11-07 12:29:00",77,"Converted"
"17107",32,10,"2010-01-31 15:47:00","2011-11-07 08:41:00",645,"Converted"
"13759",32,2,"2011-09-29 15:40:00","2011-11-06 14:47:00",38,"Converted"
"15526",32,2,"2011-11-06 15:01:00","2011-11-06 15:04:00",0,"Converted"
"16232",32,7,"2010-06-07 14:04:00","2011-11-07 11:12:00",518,"Converted"
"17623",32,7,"2009-12-14 14:36:00","2011-11-07 11:32:00",693,"Converted"
"13634",32,15,"2010-01-10 14:26:00","2011-11-06 13:40:00",665,"Converted"
"14080",32,5,"2009-12-02 15:01:00","2011-11-07 11:09:00",705,"Converted"
"13097",32,27,"2009-12-01 13:31:00","2011-11-07 10:43:00",706,"Converted"
"16053",32,6,"2010-04-08 11:11:00","2011-11-07 11:21:00",578,"Converted"
"12408",32,8,"2010-07-29 13:27:00","2011-11-07 12:27:00",466,"Converted"
"13523",32,6,"2010-11-02 14:55:00","2011-11-06 15:11:00",369,"Converted"
"15696",32,13,"2010-01-24 14:36:00","2011-11-06 14:02:00",651,"Converted"
"16372",32,5,"2010-04-11 15:20:00","2011-11-06 13:08:00",574,"Converted"
"16466",33,15,"2010-03-07 14:31:00","2011-11-06 11:35:00",609,"Converted"
"16676",33,6,"2010-10-17 13:07:00","2011-11-06 12:01:00",385,"Converted"
"15017",33,1,"2011-11-06 10:33:00","2011-11-06 10:33:00",0,"Converted"
"15407",33,4,"2011-02-07 13:18:00","2011-11-06 11:55:00",272,"Converted"
"14404",33,13,"2009-12-20 14:40:00","2011-11-06 12:30:00",686,"Converted"
"13527",33,12,"2010-01-21 12:37:00","2011-11-06 12:04:00",654,"Converted"
"16243",33,2,"2011-10-16 12:09:00","2011-11-06 12:32:00",21,"Converted"
"13772",33,8,"2010-02-23 13:55:00","2011-11-06 11:43:00",621,"Converted"
"12645",33,8,"2010-02-09 10:49:00","2011-11-06 12:38:00",635,"Converted"
"15952",33,4,"2011-04-28 12:55:00","2011-11-06 11:18:00",192,"Converted"
"16445",33,4,"2010-10-24 12:39:00","2011-11-06 12:32:00",378,"Converted"
"13532",33,1,"2011-11-06 12:25:00","2011-11-06 12:25:00",0,"Converted"
"12838",33,10,"2010-04-26 09:59:00","2011-11-06 12:20:00",559,"Converted"
"17084",34,3,"2010-11-08 12:00:00","2011-11-04 14:54:00",361,"Converted"
"17703",34,4,"2010-10-17 16:16:00","2011-11-04 15:51:00",383,"Converted"
"17233",34,3,"2009-12-15 12:03:00","2011-11-04 14:06:00",689,"Converted"
"14412",34,3,"2010-10-11 12:33:00","2011-11-04 13:14:00",389,"Converted"
"15707",34,4,"2011-09-14 14:19:00","2011-11-04 14:35:00",51,"Converted"
"12928",34,12,"2010-06-08 10:16:00","2011-11-04 14:24:00",514,"Converted"
"15345",34,1,"2011-10-25 11:28:00","2011-11-04 13:24:00",10,"Converted"
"15329",34,11,"2009-12-14 12:18:00","2011-11-04 12:56:00",690,"Converted"
"16887",34,3,"2009-12-01 13:41:00","2011-11-04 14:07:00",703,"Converted"
"14567",34,2,"2011-08-01 13:48:00","2011-11-04 13:57:00",95,"Converted"
"16012",34,5,"2010-06-28 11:39:00","2011-11-04 13:25:00",494,"Converted"
"17274",34,2,"2010-11-09 12:06:00","2011-11-04 13:16:00",360,"Converted"
"14971",34,3,"2011-10-27 13:33:00","2011-11-04 17:07:00",8,"Converted"
"15598",34,2,"2010-10-08 09:20:00","2011-11-04 13:14:00",392,"Converted"
"13938",34,1,"2011-11-04 14:37:00","2011-11-04 14:37:00",0,"Converted"
"12484",34,9,"2009-12-03 10:57:00","2011-11-04 15:18:00",701,"Converted"
"14592",34,3,"2011-10-06 18:08:00","2011-11-04 16:35:00",29,"Converted"
"15468",34,3,"2010-11-12 09:39:00","2011-11-04 13:11:00",357,"Converted"
"16318",34,1,"2011-11-04 13:05:00","2011-11-04 13:05:00",0,"Converted"
"16555",34,6,"2010-07-22 13:39:00","2011-11-04 14:31:00",470,"Converted"
"12577",34,8,"2009-12-03 19:31:00","2011-11-04 13:28:00",701,"Converted"
"14842",34,4,"2011-02-04 15:32:00","2011-11-04 13:09:00",273,"Converted"
"15605",35,9,"2010-01-14 14:03:00","2011-11-03 14:17:00",658,"Converted"
"17193",35,9,"2009-12-02 10:02:00","2011-11-04 12:47:00",702,"Converted"
"17203",35,10,"2010-11-16 12:52:00","2011-11-04 12:27:00",353,"Converted"
"13168",35,5,"2010-06-15 15:00:00","2011-11-03 12:56:00",506,"Converted"
"15612",35,2,"2011-10-09 12:49:00","2011-11-03 14:52:00",25,"Converted"
"15252",35,5,"2010-04-07 10:24:00","2011-11-03 13:30:00",575,"Converted"
"18022",35,5,"2010-06-11 13:59:00","2011-11-04 12:45:00",511,"Converted"
"14856",35,3,"2011-10-14 09:35:00","2011-11-03 14:53:00",20,"Converted"
"16409",35,12,"2009-12-13 15:38:00","2011-11-03 16:45:00",690,"Converted"
"15521",35,16,"2010-01-05 10:19:00","2011-11-03 13:52:00",667,"Converted"
"15809",35,7,"2010-06-22 14:23:00","2011-11-04 12:05:00",500,"Converted"
"17403",35,2,"2010-09-15 12:29:00","2011-11-03 15:18:00",414,"Converted"
"14636",35,2,"2011-03-16 09:52:00","2011-11-03 16:12:00",232,"Converted"
"14150",35,2,"2010-12-15 10:04:00","2011-11-04 10:05:00",324,"Converted"
"16914",35,1,"2011-11-03 15:27:00","2011-11-03 15:27:00",0,"Converted"
"16014",35,5,"2010-01-31 12:43:00","2011-11-04 11:23:00",642,"Converted"
"17351",35,12,"2009-12-10 18:43:00","2011-11-03 18:45:00",693,"Converted"
"12397",35,2,"2011-07-27 14:21:00","2011-11-04 09:52:00",100,"Converted"
"17930",35,13,"2010-03-04 10:41:00","2011-11-04 10:23:00",610,"Converted"
"12352",35,9,"2010-11-12 10:20:00","2011-11-03 14:37:00",356,"Converted"
"13592",35,4,"2011-03-20 14:01:00","2011-11-04 09:49:00",229,"Converted"
"18205",35,2,"2011-09-26 12:02:00","2011-11-03 13:22:00",38,"Converted"
"18081",35,3,"2011-07-29 11:56:00","2011-11-03 16:30:00",97,"Converted"
"12944",35,2,"2010-12-20 10:41:00","2011-11-04 11:04:00",319,"Converted"
"17076",35,6,"2009-12-04 12:12:00","2011-11-03 17:53:00",699,"Converted"
"17078",35,2,"2011-11-03 18:49:00","2011-11-03 19:17:00",0,"Converted"
"15010",35,1,"2011-11-04 12:42:00","2011-11-04 12:42:00",0,"Converted"
"15722",35,11,"2010-03-09 13:58:00","2011-11-04 11:43:00",605,"Converted"
"12431",35,25,"2010-01-15 09:04:00","2011-11-04 11:55:00",658,"Converted"
"18035",35,5,"2010-11-19 13:42:00","2011-11-04 12:39:00",350,"Converted"
"12576",35,8,"2010-07-01 13:46:00","2011-11-04 10:11:00",491,"Converted"
"14913",35,8,"2010-08-11 08:40:00","2011-11-04 08:29:00",450,"Converted"
"17634",35,9,"2011-01-06 12:45:00","2011-11-03 13:09:00",301,"Converted"
"17979",35,4,"2011-03-25 11:34:00","2011-11-04 12:05:00",224,"Converted"
"13925",35,4,"2011-07-28 12:09:00","2011-11-03 13:00:00",98,"Converted"
"16729",35,21,"2011-04-12 14:22:00","2011-11-03 19:11:00",205,"Converted"
"13721",35,2,"2010-11-09 17:59:00","2011-11-03 14:05:00",359,"Converted"
"15227",36,9,"2010-03-16 08:23:00","2011-11-03 11:59:00",597,"Converted"
"17999",36,3,"2010-11-26 13:16:00","2011-11-02 15:56:00",341,"Converted"
"15651",36,5,"2010-04-22 13:26:00","2011-11-03 08:41:00",560,"Converted"
"16221",36,9,"2010-08-10 13:32:00","2011-11-03 11:43:00",450,"Converted"
"13728",36,16,"2009-12-09 17:13:00","2011-11-03 10:49:00",694,"Converted"
"16367",36,3,"2010-11-21 13:23:00","2011-11-02 13:13:00",346,"Converted"
"13904",36,2,"2011-02-18 11:18:00","2011-11-02 13:41:00",257,"Converted"
"15998",36,16,"2009-12-01 11:45:00","2011-11-03 12:45:00",702,"Converted"
"16706",36,3,"2011-08-17 15:53:00","2011-11-02 13:50:00",77,"Converted"
"17816",36,6,"2009-12-15 15:27:00","2011-11-03 11:34:00",688,"Converted"
"17800",36,9,"2011-01-09 13:50:00","2011-11-02 12:57:00",297,"Converted"
"16841",36,12,"2010-01-12 11:32:00","2011-11-03 11:51:00",660,"Converted"
"15551",36,7,"2010-06-07 15:05:00","2011-11-03 12:37:00",514,"Converted"
"18104",36,1,"2011-11-02 14:07:00","2011-11-02 14:07:00",0,"Converted"
"14098",36,1,"2011-11-03 10:13:00","2011-11-03 10:13:00",0,"Converted"
"13636",36,5,"2011-02-27 14:29:00","2011-11-03 10:30:00",249,"Converted"
"13271",36,1,"2011-11-02 14:31:00","2011-11-02 14:43:00",0,"Converted"
"16337",36,1,"2011-11-03 10:03:00","2011-11-03 10:03:00",0,"Converted"
"13316",36,10,"2010-03-10 10:01:00","2011-11-02 13:40:00",602,"Converted"
"17947",36,1,"2011-11-02 13:05:00","2011-11-02 13:05:00",0,"Converted"
