"invoice_no","stock_code","description","quantity","unit_price","customer_id","invoice_date"
"505224","84971L","",1,0.00,"","2010-04-21 10:28:00"
"505223","21752","",2,0.00,"","2010-04-21 10:28:00"
"505355","84757","",5,0.00,"","2010-04-21 15:06:00"
"505539","47570","",13,0.00,"","2010-04-22 17:58:00"
"505935","gift_0001_30","",3,0.00,"","2010-04-26 14:54:00"
"506103","84627","",29,0.00,"","2010-04-27 13:15:00"
"506105","20747","",8,0.00,"","2010-04-27 13:18:00"
"506104","20747","",5,0.00,"","2010-04-27 13:18:00"
"506106","85113","",1,0.00,"","2010-04-27 13:18:00"
"506727","21759","",1,0.00,"","2010-05-04 10:04:00"
"506728","84467","",2,0.00,"","2010-05-04 10:04:00"
"506738","84795C","",16,0.00,"","2010-05-04 10:27:00"
"506737","84795A","",64,0.00,"","2010-05-04 10:27:00"
"506819","10080","",90,0.00,"","2010-05-04 12:45:00"
"506825","72803B","",48,0.00,"","2010-05-04 13:07:00"
"506867","75149N","",3,0.00,"","2010-05-04 15:24:00"
"506872","72789","",48,0.00,"","2010-05-04 16:14:00"
"506994","20747","",21,0.00,"","2010-05-05 13:56:00"
"507037","16156N","",97,0.00,"","2010-05-05 15:47:00"
"507187","84199","",480,0.00,"","2010-05-06 16:12:00"
"507190","84461","",50,0.00,"","2010-05-06 16:14:00"
"507263","21935","",6,0.00,"","2010-05-07 12:20:00"
"507264","35004P","",6,0.00,"","2010-05-07 12:21:00"
"507265","21670","",21,0.00,"","2010-05-07 12:23:00"
"507276","84972L","",120,0.00,"","2010-05-07 12:58:00"
"507277","84247E","",100,0.00,"","2010-05-07 12:58:00"
"507278","46115B","",288,0.00,"","2010-05-07 12:59:00"
"507299","37461","",96,0.00,"","2010-05-07 14:47:00"
"507300","75049L","",9,0.00,"","2010-05-07 14:48:00"
"507304","84670","",2880,0.00,"","2010-05-07 14:51:00"
"507363","17014A","",192,0.00,"","2010-05-07 16:04:00"
"507362","44242C","",160,0.00,"","2010-05-07 16:04:00"
"507439","17014E","",96,0.00,"","2010-05-10 09:23:00"
"507443","84620","",40,0.00,"","2010-05-10 09:35:00"
"507450","POST","",1000,0.00,"","2010-05-10 10:01:00"
"507476","84854","",140,0.00,"","2010-05-10 11:26:00"
"507480","21552","",12,0.00,"","2010-05-10 11:38:00"
"507482","47587A","",1200,0.00,"","2010-05-10 11:40:00"
"507601","84629","",20,0.00,"","2010-05-10 13:30:00"
"507661","85121B","",8,0.00,"","2010-05-10 16:49:00"
"507726","85231E","",3,0.00,"","2010-05-11 12:03:00"
"507727","72796A","",5,0.00,"","2010-05-11 12:03:00"
"507800","85050","",48,0.00,"","2010-05-11 12:47:00"
"507801","40018E","",19,0.00,"","2010-05-11 12:48:00"
"507813","84251F","",23,0.00,"","2010-05-11 12:51:00"
"507816","16161M","",23,0.00,"","2010-05-11 12:53:00"
"507826","85185C","",15,0.00,"","2010-05-11 13:09:00"
"507824","22146","",2,0.00,"","2010-05-11 13:09:00"
"507829","85014C","",3,0.00,"","2010-05-11 13:10:00"
"507833","84526","",38,0.00,"","2010-05-11 13:24:00"
"507831","84529A","",279,0.00,"","2010-05-11 13:24:00"
"507853","17014F","",8,0.00,"","2010-05-11 14:51:00"
"507868","72799D","",12,0.00,"","2010-05-11 14:57:00"
"507869","72798C","",10,0.00,"","2010-05-11 14:57:00"
"507867","72799A","",8,0.00,"","2010-05-11 14:57:00"
"507877","84597B","",11,0.00,"","2010-05-11 15:01:00"
"507882","20747","",1,0.00,"","2010-05-11 15:09:00"
"507885","20785","",37,0.00,"","2010-05-11 16:04:00"
"507886","20786","",5,0.00,"","2010-05-11 16:05:00"
"507932","20957","",45,0.00,"","2010-05-12 10:10:00"
"507940","84575B","",18,0.00,"","2010-05-12 10:20:00"
"507944","84743C","",43,0.00,"","2010-05-12 10:31:00"
"507970","22348","",48,0.00,"","2010-05-12 10:38:00"
"508001","84937","",3,0.00,"","2010-05-12 11:47:00"
"508014","20990","",87,0.00,"","2010-05-12 11:56:00"
"508013","21950","",71,0.00,"","2010-05-12 11:56:00"
"508027","84986B","",25,0.00,"","2010-05-12 12:03:00"
"508029","84510B","",4,0.00,"","2010-05-12 12:04:00"
"508031","84595B","",3,0.00,"","2010-05-12 12:05:00"
"508030","84596K","",195,0.00,"","2010-05-12 12:05:00"
"508032","84564","",1,0.00,"","2010-05-12 12:05:00"
"508036","84795D","",23,0.00,"","2010-05-12 12:07:00"
"508141","16207A","",120,0.00,"","2010-05-13 11:01:00"
"508171","90084","",1,0.00,"","2010-05-13 11:53:00"
"508172","90091","",1,0.00,"","2010-05-13 11:53:00"
"508179","84922","",81,0.00,"","2010-05-13 12:10:00"
"508199","84858B","",240,0.00,"","2010-05-13 13:52:00"
"508218","20862","",81,0.00,"","2010-05-13 15:03:00"
"508327","21357","",404,0.00,"","2010-05-14 11:48:00"
"508329","37483","",144,0.00,"","2010-05-14 11:53:00"
"508331","20804","",24,0.00,"","2010-05-14 11:59:00"
"508364","79308B","",144,0.00,"","2010-05-14 13:16:00"
"508638","21749","",288,0.00,"","2010-05-17 15:12:00"
"508645","77081","",214,0.00,"","2010-05-17 15:33:00"
"508648","20747","",2,0.00,"","2010-05-17 15:45:00"
"508651","20899","",1,0.00,"","2010-05-17 15:46:00"
"508663","21837","",7,0.00,"","2010-05-17 16:24:00"
"508664","90091","",3,0.00,"","2010-05-17 16:25:00"
"508680","84467","",8,0.00,"","2010-05-17 16:42:00"
"508688","84690","",1,0.00,"","2010-05-17 16:55:00"
"508699","22193","",1,0.00,"","2010-05-17 17:04:00"
"508712","16052","",680,0.00,"","2010-05-17 17:14:00"
"508714","21145","",540,0.00,"","2010-05-17 17:17:00"
"508723","22467","",4,0.00,"","2010-05-17 17:26:00"
"508757","85078","",2300,0.00,"","2010-05-18 11:57:00"
"508798","21341","",12,0.00,"","2010-05-18 12:46:00"
"508869","84886","",12,0.00,"","2010-05-18 16:23:00"
"508902","84891B","",16,0.00,"","2010-05-19 09:18:00"
"508903","16162M","",144,0.00,"","2010-05-19 09:18:00"
"509003","84292B","",4,0.00,"","2010-05-19 13:28:00"
"509004","21837","",2,0.00,"","2010-05-19 13:28:00"
"509005","21928","",2,0.00,"","2010-05-19 13:29:00"
"509007","72800A","",1,0.00,"","2010-05-19 13:29:00"
"509006","37492C","",1,0.00,"","2010-05-19 13:29:00"
"509010","47587A","",1,0.00,"","2010-05-19 13:30:00"
"509009","84990","",1,0.00,"","2010-05-19 13:30:00"
"509295","84857A","",6,0.00,"","2010-05-21 11:55:00"
"509296","46775E","",3,0.00,"","2010-05-21 11:56:00"
"509302","37491C","",19,0.00,"","2010-05-21 12:00:00"
"509303","37491A","",11,0.00,"","2010-05-21 12:01:00"
"509307","84402B","",27,0.00,"","2010-05-21 12:03:00"
"509321","84680","",4,0.00,"","2010-05-21 12:11:00"
"509333","35809B","",5,0.00,"","2010-05-21 12:18:00"
"509337","21384","",2,0.00,"","2010-05-21 12:23:00"
"509338","21928","",1,0.00,"","2010-05-21 12:24:00"
"509339","84510B","",2,0.00,"","2010-05-21 12:25:00"
"509530","22467","",45,0.00,"","2010-05-24 11:48:00"
"509537","35597D","",57,0.00,"","2010-05-24 12:21:00"
"509543","84292","",4,0.00,"","2010-05-24 12:27:00"
"509546","21698","",480,0.00,"","2010-05-24 12:35:00"
"509584","79030A","",192,0.00,"","2010-05-24 15:11:00"
"509585","35240","",42,0.00,"","2010-05-24 15:12:00"
"509586","84709A","",40,0.00,"","2010-05-24 15:13:00"
"509587","44228","",48,0.00,"","2010-05-24 15:13:00"
"509588","84709B","",29,0.00,"","2010-05-24 15:16:00"
"509589","84712B","",144,0.00,"","2010-05-24 15:16:00"
"509590","17001","",684,0.00,"","2010-05-24 15:17:00"
"509592","79161A","",10,0.00,"","2010-05-24 15:19:00"
"509591","37441","",74,0.00,"","2010-05-24 15:19:00"
"509593","37461","",48,0.00,"","2010-05-24 15:20:00"
"509736","84292","",10,0.00,"","2010-05-25 12:27:00"
"509772","79532","",96,0.00,"","2010-05-25 16:46:00"
"509784","77079","",13,0.00,"","2010-05-25 17:09:00"
"509790","47592B","",8,0.00,"","2010-05-25 17:12:00"
"509793","84856S","",9,0.00,"","2010-05-25 17:15:00"
"509795","79331","",33,0.00,"","2010-05-25 17:16:00"
"509817","84497","",23,0.00,"","2010-05-25 17:28:00"
"509823","21226","",34,0.00,"","2010-05-25 17:39:00"
"509831","75013B","",142,0.00,"","2010-05-25 17:42:00"
"509833","37462B","",29,0.00,"","2010-05-25 17:44:00"
"509835","37422","",9,0.00,"","2010-05-25 17:44:00"
"509845","84762A","",1,0.00,"","2010-05-25 17:55:00"
"510115","20845","",24,0.00,"","2010-05-27 11:44:00"
"510178","90002A","",23,0.00,"","2010-05-27 15:06:00"
"510359","90042C","",60,0.00,"","2010-05-28 16:00:00"
"510365","90081B","",60,0.00,"","2010-05-28 16:41:00"
"510366","90094","",96,0.00,"","2010-05-28 16:42:00"
"510624","gift_0001_30","",5,0.00,"","2010-06-02 11:23:00"
"510641","90060D","",72,0.00,"","2010-06-02 12:14:00"
"510642","90162A","",156,0.00,"","2010-06-02 12:19:00"
"510852","90212C","",10,0.00,"","2010-06-04 09:35:00"
"510868","90036B","",8,0.00,"","2010-06-04 09:53:00"
"510879","90025C","",207,0.00,"","2010-06-04 09:59:00"
"510888","90011C","",4,0.00,"","2010-06-04 10:03:00"
"510898","90000C","",1,0.00,"","2010-06-04 10:09:00"
"510903","90139","",1,0.00,"","2010-06-04 10:12:00"
"510908","90090","",39,0.00,"","2010-06-04 10:17:00"
"510912","90084","",3,0.00,"","2010-06-04 10:18:00"
"510910","90087","",39,0.00,"","2010-06-04 10:18:00"
"510915","90128B","",21,0.00,"","2010-06-04 10:23:00"
"510916","90128A","",14,0.00,"","2010-06-04 10:24:00"
"510921","90104","",18,0.00,"","2010-06-04 10:27:00"
"510991","84684","",30,0.00,"","2010-06-04 13:02:00"
"511016","21166","",372,0.00,"","2010-06-04 15:13:00"
"511127","21340","",11,0.00,"","2010-06-07 10:59:00"
"511128","47505","",5,0.00,"","2010-06-07 11:00:00"
"511129","84990","",1,0.00,"","2010-06-07 11:01:00"
"511130","37481","",6,0.00,"","2010-06-07 11:02:00"
"511453","84795D","",13,0.00,"","2010-06-08 12:45:00"
"511455","22348","",31,0.00,"","2010-06-08 12:47:00"
"511510","85162B","",25,0.00,"","2010-06-08 15:27:00"
"511527","21871","",6,0.00,"","2010-06-08 17:23:00"
"511528","21077","",125,0.00,"","2010-06-08 17:23:00"
"511529","37479B","",287,0.00,"","2010-06-08 17:24:00"
"511530","84845C","",8,0.00,"","2010-06-08 17:24:00"
"511531","47505","",4,0.00,"","2010-06-08 17:24:00"
"511532","22236","",3,0.00,"","2010-06-08 17:24:00"
"511537","21928","",2,0.00,"","2010-06-08 17:25:00"
"511536","21869","",1,0.00,"","2010-06-08 17:25:00"
"511533","84873A","",8,0.00,"","2010-06-08 17:25:00"
"511534","90084","",2,0.00,"","2010-06-08 17:25:00"
"511535","21740","",1,0.00,"","2010-06-08 17:25:00"
"511539","84684","",1,0.00,"","2010-06-08 17:26:00"
"511538","22467","",1,0.00,"","2010-06-08 17:26:00"
"511540","84977","",1,0.00,"","2010-06-08 17:26:00"
"511541","85053","",1,0.00,"","2010-06-08 17:27:00"
"511542","21736","",6,0.00,"","2010-06-08 17:27:00"
"511975","16051","",36,0.00,"","2010-06-11 14:36:00"
"511977","72756","",36,0.00,"","2010-06-11 14:37:00"
"511979","16256B","",32,0.00,"","2010-06-11 14:38:00"
"512042","84424A","",2,0.00,"","2010-06-11 16:29:00"
"512445","84791","",22,0.00,"","2010-06-15 16:49:00"
"512444","72756","",72,0.00,"","2010-06-15 16:49:00"
"512446","84977","",72,0.00,"","2010-06-15 16:49:00"
"512450","84795D","",5,0.00,"","2010-06-15 16:50:00"
"512704","20861","",5,0.00,"","2010-06-17 12:07:00"
"513102","20729","",9,0.00,"","2010-06-21 15:55:00"
"513103","22467","",2,0.00,"","2010-06-21 15:57:00"
"513105","84510B","",1,0.00,"","2010-06-21 15:59:00"
"513106","84795D","",4,0.00,"","2010-06-21 16:03:00"
"513441","85222","",1,0.00,"","2010-06-24 14:48:00"
"513472","51020B","",120,0.00,"","2010-06-24 16:50:00"
"513497","84795D","",2,0.00,"","2010-06-25 10:20:00"
"513499","37441","",1,0.00,"","2010-06-25 10:24:00"
"513571","47598","",4,0.00,"","2010-06-25 14:46:00"
"513806","47591C","",42,0.00,"","2010-06-29 09:17:00"
"513807","22347","",4,0.00,"","2010-06-29 09:17:00"
"513808","85121B","",1,0.00,"","2010-06-29 09:18:00"
"513946","gift_0001_20","",5,0.00,"","2010-06-29 13:35:00"
"513969","21767","",1,0.00,"","2010-06-29 15:56:00"
"514103","47566B","",3,0.00,"","2010-06-30 12:32:00"
"514104","22640","",6,0.00,"","2010-06-30 12:33:00"
"514121","84932A","",2,0.00,"","2010-06-30 12:55:00"
"514123","84932D","",2,0.00,"","2010-06-30 12:57:00"
"514699","84762A","",6,0.00,"","2010-07-05 15:17:00"
"514698","21923","",35,0.00,"","2010-07-05 15:17:00"
"514700","84795D","",5,0.00,"","2010-07-05 15:18:00"
"514702","44091C","",6,0.00,"","2010-07-05 15:19:00"
"514706","90060C","",1,0.00,"","2010-07-05 15:21:00"
"514704","84424A","",23,0.00,"","2010-07-05 15:21:00"
"514708","84279B","",1,0.00,"","2010-07-05 15:22:00"
"514707","90035B","",1,0.00,"","2010-07-05 15:22:00"
"514709","21730","",3,0.00,"","2010-07-05 15:26:00"
"514710","21185","",1,0.00,"","2010-07-05 15:27:00"
"514711","82607E","",2,0.00,"","2010-07-05 15:27:00"
"514712","22192","",1,0.00,"","2010-07-05 15:28:00"
"514941","37446","",1,0.00,"","2010-07-07 11:37:00"
"514945","84873A","",2,0.00,"","2010-07-07 11:43:00"
"514946","21166","",11,0.00,"","2010-07-07 11:44:00"
"514994","22122","",64,0.00,"","2010-07-07 14:52:00"
"514995","84510B","",2,0.00,"","2010-07-07 14:52:00"
"515159","85080","",4,0.00,"","2010-07-08 15:32:00"
"515162","35838A","",75,0.00,"","2010-07-08 15:41:00"
"515193","21768","",10,0.00,"","2010-07-09 11:02:00"
"515282","35838B","",67,0.00,"","2010-07-09 14:01:00"
"515294","22656","",10,0.00,"","2010-07-09 15:18:00"
"515293","22655","",10,0.00,"","2010-07-09 15:18:00"
"515298","22655","",3,0.00,"","2010-07-09 15:24:00"
"515311","79320","",87,0.00,"","2010-07-09 17:18:00"
"515473","21924","",23,0.00,"","2010-07-12 16:38:00"
"515757","DOT","",500,0.00,"","2010-07-14 13:33:00"
"515810","84968D","",480,0.00,"","2010-07-14 17:30:00"
"515819","21765","",4,0.00,"","2010-07-15 09:55:00"
"516023","85041","",12,0.00,"","2010-07-16 10:34:00"
"516025","21924","",5,0.00,"","2010-07-16 10:35:00"
"516026","20660","",4,0.00,"","2010-07-16 10:35:00"
"516028","21169","",1,0.00,"","2010-07-16 10:36:00"
"516029","84746","",1,0.00,"","2010-07-16 10:37:00"
"516031","47599A","",1,0.00,"","2010-07-16 10:37:00"
"516032","47591C","",1,0.00,"","2010-07-16 10:37:00"
"516035","22639","",2560,0.00,"","2010-07-16 10:52:00"
"516034","22638","",2560,0.00,"","2010-07-16 10:52:00"
"516036","22640","",2560,0.00,"","2010-07-16 10:53:00"
"516037","22641","",2560,0.00,"","2010-07-16 10:53:00"
"516038","22642","",2560,0.00,"","2010-07-16 10:54:00"
"516039","22643","",2560,0.00,"","2010-07-16 10:54:00"
"516042","22604","",2560,0.00,"","2010-07-16 11:10:00"
"516043","21736","",113,0.00,"","2010-07-16 11:22:00"
"516053","48103","",2,0.00,"","2010-07-16 11:31:00"
"516670","21121","",192,0.00,"","2010-07-22 11:32:00"
"516671","22607","",15,0.00,"","2010-07-22 11:33:00"
"517533","22656","",19,0.00,"","2010-07-29 15:34:00"
"517534","22655","",23,0.00,"","2010-07-29 15:35:00"
"517535","21768","",387,0.00,"","2010-07-29 15:35:00"
"518234","22752","",6000,0.00,"","2010-08-05 15:51:00"
"518236","22754","",5000,0.00,"","2010-08-05 15:53:00"
"518235","22753","",5000,0.00,"","2010-08-05 15:53:00"
"518238","22756","",5000,0.00,"","2010-08-05 15:54:00"
"518239","22757","",5000,0.00,"","2010-08-05 15:54:00"
"518237","22755","",5000,0.00,"","2010-08-05 15:54:00"
"518241","22759","",9600,0.00,"","2010-08-05 15:55:00"
"518240","22758","",5000,0.00,"","2010-08-05 15:55:00"
"518283","21181","",6,0.00,"","2010-08-06 10:49:00"
"518430","22621","",20,0.00,"","2010-08-09 10:45:00"
"518487","gift_0001_90","",10,0.00,"","2010-08-09 12:28:00"
"518489","gift_0001_70","",10,0.00,"","2010-08-09 12:29:00"
"518491","gift_0001_50","",10,0.00,"","2010-08-09 12:29:00"
"518488","gift_0001_80","",10,0.00,"","2010-08-09 12:29:00"
"518490","gift_0001_60","",10,0.00,"","2010-08-09 12:29:00"
"518493","gift_0001_30","",10,0.00,"","2010-08-09 12:30:00"
"518494","gift_0001_20","",10,0.00,"","2010-08-09 12:30:00"
"518495","22016","",10,0.00,"","2010-08-09 12:30:00"
"518492","gift_0001_40","",10,0.00,"","2010-08-09 12:30:00"
"518496","gift_0001_10","",10,0.00,"","2010-08-09 12:31:00"
"518882","84795E","",1,0.00,"","2010-08-12 13:15:00"
"518884","84795A","",1,0.00,"","2010-08-12 13:15:00"
"518883","84795D","",1,0.00,"","2010-08-12 13:15:00"
"518885","84510B","",1,0.00,"","2010-08-12 13:18:00"
"518886","84837","",1,0.00,"","2010-08-12 13:19:00"
"518908","85160A","",239,0.00,"","2010-08-12 14:33:00"
"518909","22456","",157,0.00,"","2010-08-12 14:35:00"
"518911","16162L","",123,0.00,"","2010-08-12 14:35:00"
"518912","21796","",28,0.00,"","2010-08-12 14:35:00"
"518914","10123G","",80,0.00,"","2010-08-12 14:36:00"
"518913","10123G","",3,0.00,"","2010-08-12 14:36:00"
"518916","21323","",19,0.00,"","2010-08-12 14:37:00"
"518915","85160B","",159,0.00,"","2010-08-12 14:37:00"
"518917","21690","",37,0.00,"","2010-08-12 14:38:00"
"518918","40018E","",10,0.00,"","2010-08-12 14:38:00"
"518920","84249D","",60,0.00,"","2010-08-12 14:39:00"
"518922","20668","",7,0.00,"","2010-08-12 14:39:00"
"518921","22171","",17,0.00,"","2010-08-12 14:39:00"
"518923","20863","",17,0.00,"","2010-08-12 14:40:00"
"518925","48184","",6,0.00,"","2010-08-12 14:40:00"
"518924","21795","",6,0.00,"","2010-08-12 14:40:00"
"518927","21545","",4,0.00,"","2010-08-12 14:41:00"
"518926","84918","",6,0.00,"","2010-08-12 14:41:00"
"518930","21214","",3,0.00,"","2010-08-12 14:42:00"
"518928","22607","",4,0.00,"","2010-08-12 14:42:00"
"518929","84926C","",4,0.00,"","2010-08-12 14:42:00"
"518931","37441","",3,0.00,"","2010-08-12 14:43:00"
"518933","47591C","",2,0.00,"","2010-08-12 14:43:00"
"518932","22487","",2,0.00,"","2010-08-12 14:43:00"
"518934","79029","",2,0.00,"","2010-08-12 14:44:00"
"518935","84845C","",4,0.00,"","2010-08-12 14:44:00"
"518936","82072","",1,0.00,"","2010-08-12 14:45:00"
"518938","21585","",1,0.00,"","2010-08-12 14:46:00"
"518937","82072","",1,0.00,"","2010-08-12 14:46:00"
"518939","21923","",6,0.00,"","2010-08-12 14:47:00"
"518940","21728","",1,0.00,"","2010-08-12 14:47:00"
"518941","21169","",1,0.00,"","2010-08-12 14:48:00"
"518943","48195","",1,0.00,"","2010-08-12 14:49:00"
"518987","90002C","",3,0.00,"","2010-08-12 17:04:00"
"519026","84918","",3,0.00,"","2010-08-13 09:59:00"
"519095","21280","",5,0.00,"","2010-08-13 11:48:00"
"519112","37444B","",25,0.00,"","2010-08-13 11:58:00"
"519269","47566B","",1,0.00,"","2010-08-16 09:56:00"
"519270","82597","",10,0.00,"","2010-08-16 09:57:00"
"519271","22961","",1,0.00,"","2010-08-16 09:57:00"
"519272","22963","",2,0.00,"","2010-08-16 09:57:00"
"519273","47591C","",1,0.00,"","2010-08-16 09:58:00"
"519274","21216","",1,0.00,"","2010-08-16 09:58:00"
"519360","84975","",177,0.00,"","2010-08-16 12:48:00"
"519363","82597","",204,0.00,"","2010-08-16 12:57:00"
"519364","22086","",29,0.00,"","2010-08-16 13:01:00"
"519366","22326","",13,0.00,"","2010-08-16 13:03:00"
"519368","37449","",7,0.00,"","2010-08-16 13:09:00"
"520022","22347","",42,0.00,"","2010-08-23 12:21:00"
"520024","47566","",31,0.00,"","2010-08-23 12:32:00"
"520229","22690","",5,0.00,"","2010-08-25 10:23:00"
"520408","22302","",36,0.00,"","2010-08-26 09:32:00"
"520498","20713","",6,0.00,"","2010-08-26 12:26:00"
"520499","21216","",6,0.00,"","2010-08-26 12:26:00"
"520574","85113","",3,0.00,"","2010-08-27 10:02:00"
"520578","20976","",4,0.00,"","2010-08-27 10:25:00"
"520580","90002C","",1,0.00,"","2010-08-27 10:25:00"
"520579","85129A","",3,0.00,"","2010-08-27 10:25:00"
"520581","90002E","",1,0.00,"","2010-08-27 10:26:00"
"520905","22143","",4,0.00,"","2010-09-01 10:29:00"
"521489","22621","",12,0.00,"","2010-09-06 13:45:00"
"521490","78026","",2,0.00,"","2010-09-06 13:45:00"
"521774","22692","",9,0.00,"","2010-09-08 12:37:00"
"521782","84497","",6,0.00,"","2010-09-08 12:42:00"
"521929","22171","",60,0.00,"","2010-09-09 15:29:00"
"521933","85217","",15,0.00,"","2010-09-09 15:51:00"
"521942","47567B","",150,0.00,"","2010-09-09 16:40:00"
"522028","22621","",96,0.00,"","2010-09-10 12:05:00"
"522171","84990","",2,0.00,"","2010-09-13 11:29:00"
"522503","22087","",5,0.00,"","2010-09-15 11:24:00"
"522505","20692","",1,0.00,"","2010-09-15 11:25:00"
"522504","20960","",1,0.00,"","2010-09-15 11:25:00"
"522506","22302","",2,0.00,"","2010-09-15 11:25:00"
"522507","20621","",1,0.00,"","2010-09-15 11:25:00"
"522509","21312","",1,0.00,"","2010-09-15 11:26:00"
"522508","21687","",1,0.00,"","2010-09-15 11:26:00"
"522532","22910","",1000,0.00,"","2010-09-15 11:50:00"
"522529","22895","",1000,0.00,"","2010-09-15 11:50:00"
"522534","22950","",1000,0.00,"","2010-09-15 11:51:00"
"522537","22952","",1000,0.00,"","2010-09-15 11:51:00"
"522539","22909","",1000,0.00,"","2010-09-15 11:52:00"
"522593","21610","",93,0.00,"","2010-09-15 13:18:00"
"522721","21493","",2,0.00,"","2010-09-16 12:20:00"
"522726","48116","",1,0.00,"","2010-09-16 12:41:00"
"522727","21082","",1,0.00,"","2010-09-16 12:41:00"
"522728","21529","",1,0.00,"","2010-09-16 12:42:00"
"522730","85129A","",1,0.00,"","2010-09-16 12:42:00"
"522729","84858A","",1,0.00,"","2010-09-16 12:42:00"
"522731","90040D","",1,0.00,"","2010-09-16 12:43:00"
"522745","21490","",12,0.00,"","2010-09-16 13:13:00"
"522754","79336","",48,0.00,"","2010-09-16 13:35:00"
"522791","85231L","",36,0.00,"","2010-09-16 14:49:00"
"522829","22528","",16,0.00,"","2010-09-17 10:24:00"
"522831","85184D","",1,0.00,"","2010-09-17 10:25:00"
"523193","21490","",3,0.00,"","2010-09-20 17:42:00"
"523368","51008","",250,0.00,"","2010-09-21 18:20:00"
"523509","17165D","",70,0.00,"","2010-09-22 12:19:00"
"523522","17165D","",13,0.00,"","2010-09-22 13:06:00"
"523526","21538","",14,0.00,"","2010-09-22 13:07:00"
"523531","72529W","",30,0.00,"","2010-09-22 13:10:00"
"523532","22087","",1,0.00,"","2010-09-22 13:11:00"
"523735","22900","",100,0.00,"","2010-09-23 17:45:00"
"523736","22908","",96,0.00,"","2010-09-23 17:46:00"
"523739","22898","",150,0.00,"","2010-09-23 17:46:00"
"523738","22895","",100,0.00,"","2010-09-23 17:46:00"
"523743","22896","",200,0.00,"","2010-09-23 17:47:00"
"523740","22939","",50,0.00,"","2010-09-23 17:47:00"
"523741","22894","",50,0.00,"","2010-09-23 17:47:00"
"523742","22897","",200,0.00,"","2010-09-23 17:47:00"
"524578","84990","",30,0.00,"","2010-09-29 16:18:00"
"524579","21482","",67,0.00,"","2010-09-29 16:18:00"
"524581","21007","",5,0.00,"","2010-09-29 16:19:00"
"524580","84251F","",13,0.00,"","2010-09-29 16:19:00"
"524582","22302","",3,0.00,"","2010-09-29 16:19:00"
"524583","22621","",48,0.00,"","2010-09-29 16:20:00"
"524584","35838A","",2,0.00,"","2010-09-29 16:21:00"
"524587","85028S","",5,0.00,"","2010-09-29 16:21:00"
"524586","85028L","",3,0.00,"","2010-09-29 16:21:00"
"524585","82582","",2,0.00,"","2010-09-29 16:21:00"
"524590","22143","",1,0.00,"","2010-09-29 16:22:00"
"524588","85080","",2,0.00,"","2010-09-29 16:22:00"
"524589","20787","",2,0.00,"","2010-09-29 16:22:00"
"524591","22144","",1,0.00,"","2010-09-29 16:22:00"
"524592","48184","",1,0.00,"","2010-09-29 16:22:00"
"524605","84990","",210,0.00,"","2010-09-29 17:18:00"
"524943","84247C","",12,0.00,"","2010-10-01 12:21:00"
"525268","22087","",1,0.00,"","2010-10-04 16:13:00"
"525267","21493","",1,0.00,"","2010-10-04 16:13:00"
"525478","35981C","",122,0.00,"","2010-10-05 15:33:00"
"525480","21330","",95,0.00,"","2010-10-05 15:34:00"
"525522","35596","",30,0.00,"","2010-10-05 17:16:00"
"525859","85065","",4,0.00,"","2010-10-07 13:17:00"
"526013","22429","",4,0.00,"","2010-10-08 11:41:00"
"526252","21542","",2,0.00,"","2010-10-11 10:23:00"
"526249","84986B","",13,0.00,"","2010-10-11 10:23:00"
"526250","20943","",33,0.00,"","2010-10-11 10:23:00"
"526251","35811A","",5,0.00,"","2010-10-11 10:23:00"
"526258","79534","",1,0.00,"","2010-10-11 10:24:00"
"526253","22692","",2,0.00,"","2010-10-11 10:24:00"
"526254","85124A","",2,0.00,"","2010-10-11 10:24:00"
"526255","17165B","",1,0.00,"","2010-10-11 10:24:00"
"526257","48188","",1,0.00,"","2010-10-11 10:24:00"
"526256","20960","",1,0.00,"","2010-10-11 10:24:00"
"526260","22285","",88,0.00,"","2010-10-11 10:25:00"
"526261","21214","",1,0.00,"","2010-10-11 10:25:00"
"526262","20976","",1,0.00,"","2010-10-11 10:25:00"
"526259","22528","",1,0.00,"","2010-10-11 10:25:00"
"526390","20734","",60,0.00,"","2010-10-11 13:06:00"
"526520","21432","",1,0.00,"","2010-10-12 11:13:00"
"526521","21532","",1,0.00,"","2010-10-12 11:13:00"
"526926","35160","",2,0.00,"","2010-10-13 18:02:00"
"527075","22607","",1,0.00,"","2010-10-14 15:17:00"
"527079","16248B","",43,0.00,"","2010-10-14 15:26:00"
"527080","21432","",22,0.00,"","2010-10-14 15:27:00"
"527081","82607A","",1,0.00,"","2010-10-14 15:27:00"
"527135","37448","",1,0.00,"","2010-10-15 09:55:00"
"527137","84975","",13,0.00,"","2010-10-15 09:56:00"
"527136","84977","",5,0.00,"","2010-10-15 09:56:00"
"527337","22302","",3,0.00,"","2010-10-15 15:30:00"
"527341","84990","",74,0.00,"","2010-10-15 15:36:00"
"527343","84691","",83,0.00,"","2010-10-15 15:38:00"
"527466","22850","",8,0.00,"","2010-10-18 10:52:00"
"527515","22528","",2,0.00,"","2010-10-18 13:01:00"
"527678","22143","",31,0.00,"","2010-10-18 14:49:00"
"527679","21478","",13,0.00,"","2010-10-18 14:50:00"
"527684","85031B","",4,0.00,"","2010-10-18 14:53:00"
"527687","22689","",1,0.00,"","2010-10-18 14:56:00"
"527690","22596","",24,0.00,"","2010-10-18 15:00:00"
