"invoice_no","stock_code","description","quantity","unit_price","customer_id","invoice_date"
"497702","16119","",-15,0.00,"","2010-02-11 16:19:00"
"497703","84868B","",-9,0.00,"","2010-02-11 16:19:00"
"497704","21113","",-15,0.00,"","2010-02-11 16:21:00"
"497705","35983","",-15,0.00,"","2010-02-11 16:24:00"
"497713","84250H","",-15,0.00,"","2010-02-11 16:56:00"
"497714","84600A","",-15,0.00,"","2010-02-11 17:05:00"
"497718","35837","",-15,0.00,"","2010-02-11 18:09:00"
"497719","79030A","",-15,0.00,"","2010-02-11 18:10:00"
"497720","84564","",-9,0.00,"","2010-02-11 18:11:00"
"497721","84964A","",-4,0.00,"","2010-02-11 18:11:00"
"497722","85114C","",-11,0.00,"","2010-02-11 18:11:00"
"497723","90024A","",-4,0.00,"","2010-02-11 18:12:00"
"497724","90197D","",-11,0.00,"","2010-02-11 18:12:00"
"497726","16201B","",-12,0.00,"","2010-02-11 18:13:00"
"497727","20710","",-16,0.00,"","2010-02-11 18:13:00"
"497728","48179","",-16,0.00,"","2010-02-11 18:14:00"
"497730","84597A","",-16,0.00,"","2010-02-11 18:14:00"
"497731","84967C","",-5,0.00,"","2010-02-11 18:15:00"
"497811","DCGSLBOY","",-16,0.00,"","2010-02-12 14:45:00"
"497813","20939","",-17,0.00,"","2010-02-12 14:46:00"
"497814","21225","",-17,0.00,"","2010-02-12 14:48:00"
"497818","84248B","",-17,0.00,"","2010-02-12 14:55:00"
"497820","20885","",-19,0.00,"","2010-02-12 15:03:00"
"497835","47361","",-19,0.00,"","2010-02-12 15:13:00"
"497837","16210","",-20,0.00,"","2010-02-12 15:17:00"
"497838","21024","",-20,0.00,"","2010-02-12 15:18:00"
"497847","90042B","",-8,0.00,"","2010-02-12 16:43:00"
"497849","21290","",-17,0.00,"","2010-02-12 16:44:00"
"497850","35604B","",-17,0.00,"","2010-02-12 16:45:00"
"497851","35918B","",-6,0.00,"","2010-02-12 16:46:00"
"497852","35948","",-17,0.00,"","2010-02-12 16:46:00"
"497856","85168A","",-6,0.00,"","2010-02-12 16:47:00"
"497854","72785A","",-6,0.00,"","2010-02-12 16:47:00"
"497857","21182","",-18,0.00,"","2010-02-12 16:48:00"
"497858","35925","",-18,0.00,"","2010-02-12 16:48:00"
"497859","37477D","",-9,0.00,"","2010-02-12 16:49:00"
"497860","84608","",-18,0.00,"","2010-02-12 16:51:00"
"497861","84705A","",-5,0.00,"","2010-02-12 16:52:00"
"497862","85018A","",-6,0.00,"","2010-02-12 16:53:00"
"497863","21008","",-19,0.00,"","2010-02-12 16:53:00"
"497864","21729","",-190,0.00,"","2010-02-12 16:54:00"
"497867","82069","",-5,0.00,"","2010-02-12 16:54:00"
"497870","20987","",-20,0.00,"","2010-02-12 16:55:00"
"497868","84706B","",-19,0.00,"","2010-02-12 16:55:00"
"497869","90060B","",-4,0.00,"","2010-02-12 16:55:00"
"497872","22142","",-20,0.00,"","2010-02-12 16:56:00"
"497871","21347","",-17,0.00,"","2010-02-12 16:56:00"
"497989","21891","",-108,0.00,"","2010-02-15 14:16:00"
"498016","17012E","",-10,0.00,"","2010-02-15 16:11:00"
"498030","84402C","",-20,0.00,"","2010-02-16 09:53:00"
"498031","21838","",-21,0.00,"","2010-02-16 09:58:00"
"498032","90109","",-21,0.00,"","2010-02-16 10:05:00"
"498033","22296","",-20,0.00,"","2010-02-16 10:06:00"
"498036","16161N","",-23,0.00,"","2010-02-16 10:10:00"
"498038","35975A","",-23,0.00,"","2010-02-16 10:14:00"
"498039","85049G","",-20,0.00,"","2010-02-16 10:17:00"
"498056","90025A","",-4,0.00,"","2010-02-16 12:11:00"
"498057","84845C","",-15,0.00,"","2010-02-16 12:12:00"
"498061","84964B","",-2,0.00,"","2010-02-16 12:14:00"
"498062","90172","",-20,0.00,"","2010-02-16 12:15:00"
"498065","21760","",-2,0.00,"","2010-02-16 12:16:00"
"498063","17011D","",-4,0.00,"","2010-02-16 12:16:00"
"498067","35839","",-21,0.00,"","2010-02-16 12:17:00"
"498066","35608C","",-21,0.00,"","2010-02-16 12:17:00"
"498069","72751C","",-17,0.00,"","2010-02-16 12:18:00"
"498072","84440B","",-21,0.00,"","2010-02-16 12:19:00"
"498071","84200","",-21,0.00,"","2010-02-16 12:19:00"
"498073","84621","",-2,0.00,"","2010-02-16 12:19:00"
"498074","85037","",-21,0.00,"","2010-02-16 12:20:00"
"498075","90084","",-5,0.00,"","2010-02-16 12:20:00"
"498077","35608A","",-22,0.00,"","2010-02-16 12:21:00"
"498076","20882","",-22,0.00,"","2010-02-16 12:21:00"
"498081","84311","",-22,0.00,"","2010-02-16 12:22:00"
"498083","16201C","",-23,0.00,"","2010-02-16 12:23:00"
"498084","21266","",-23,0.00,"","2010-02-16 12:23:00"
"498082","84965A","",-2,0.00,"","2010-02-16 12:23:00"
"498085","35471B","",-23,0.00,"","2010-02-16 12:24:00"
"498086","72799B","",-23,0.00,"","2010-02-16 12:24:00"
"498148","21699","",-152,0.00,"","2010-02-17 10:12:00"
"498267","21396","",-342,0.00,"","2010-02-17 14:59:00"
"498287","47583A","",-5,0.00,"","2010-02-17 16:54:00"
"498289","47583B","",-12,0.00,"","2010-02-17 16:55:00"
"498512","21217","",-45,0.00,"","2010-02-19 12:05:00"
"498625","16169D","",-24,0.00,"","2010-02-22 10:41:00"
"498688","84616","",-2,0.00,"","2010-02-22 11:37:00"
"498692","84472","",-3,0.00,"","2010-02-22 11:38:00"
"498693","84653","",-3,0.00,"","2010-02-22 11:38:00"
"498689","84909A","",-4,0.00,"","2010-02-22 11:38:00"
"498695","82482","",-53,0.00,"","2010-02-22 12:03:00"
"498698","DCGS0053","",-2,0.00,"","2010-02-22 12:29:00"
"498699","DCGS0004","",-2,0.00,"","2010-02-22 12:32:00"
"498700","DCGS0062","",-1,0.00,"","2010-02-22 12:34:00"
"498701","DCGS0037","",-1,0.00,"","2010-02-22 12:35:00"
"498702","20954","",-2,0.00,"","2010-02-22 12:36:00"
"498707","21119","",-1,0.00,"","2010-02-22 12:48:00"
"498710","21858","",-3,0.00,"","2010-02-22 12:55:00"
"498711","21857","",-1,0.00,"","2010-02-22 12:55:00"
"498712","21919","",-1,0.00,"","2010-02-22 12:56:00"
"498730","84997D","",-170,0.00,"","2010-02-22 15:39:00"
"498733","21527","",-142,0.00,"","2010-02-22 15:51:00"
"498771","21019","",-25,0.00,"","2010-02-23 10:09:00"
"498772","35940","",-25,0.00,"","2010-02-23 10:11:00"
"498773","35941","",-25,0.00,"","2010-02-23 10:11:00"
"498775","20944","",-26,0.00,"","2010-02-23 10:19:00"
"498855","20988","",-26,0.00,"","2010-02-23 12:18:00"
"498856","84396","",-110,0.00,"","2010-02-23 12:19:00"
"498857","17091F","",-25,0.00,"","2010-02-23 12:20:00"
"498858","21177","",-24,0.00,"","2010-02-23 12:20:00"
"498859","21842","",-20,0.00,"","2010-02-23 12:21:00"
"498860","21778","",-25,0.00,"","2010-02-23 12:22:00"
"498862","35976B","",-25,0.00,"","2010-02-23 12:23:00"
"498861","21780","",-25,0.00,"","2010-02-23 12:23:00"
"498863","84690","",-10,0.00,"","2010-02-23 12:24:00"
"498866","16243A","",-26,0.00,"","2010-02-23 12:25:00"
"498864","84705D","",-6,0.00,"","2010-02-23 12:25:00"
"498867","16245A","",-14,0.00,"","2010-02-23 12:26:00"
"498868","20680","",-26,0.00,"","2010-02-23 12:26:00"
"498869","20994","",-26,0.00,"","2010-02-23 12:26:00"
"498870","21674","",-7,0.00,"","2010-02-23 12:27:00"
"498871","62097B","",-8,0.00,"","2010-02-23 12:27:00"
"498872","72821","",-2,0.00,"","2010-02-23 12:27:00"
"498874","21341","",-27,0.00,"","2010-02-23 12:28:00"
"498873","84963A","",-2,0.00,"","2010-02-23 12:28:00"
"498876","20858","",-28,0.00,"","2010-02-23 12:29:00"
"498882","20679","",-120,0.00,"","2010-02-23 12:52:00"
"498883","20951","",-352,0.00,"","2010-02-23 12:54:00"
"498885","20952","",-128,0.00,"","2010-02-23 12:55:00"
"498932","82081","",-4,0.00,"","2010-02-24 10:24:00"
"498933","84396","",-51,0.00,"","2010-02-24 10:28:00"
"499034","85219","",-118,0.00,"","2010-02-24 12:53:00"
"499040","DCGSSBOY","",-90,0.00,"","2010-02-24 13:16:00"
"499042","DCGSLGIRL","",-57,0.00,"","2010-02-24 13:31:00"
"499041","71431","",-60,0.00,"","2010-02-24 13:31:00"
"499046","79071A","",-43,0.00,"","2010-02-24 13:36:00"
"499047","45007B","",-43,0.00,"","2010-02-24 13:37:00"
"499049","84010","",-38,0.00,"","2010-02-24 13:38:00"
"499048","37490D","",-40,0.00,"","2010-02-24 13:38:00"
"499050","35763","",-36,0.00,"","2010-02-24 13:39:00"
"499051","35632A","",-34,0.00,"","2010-02-24 13:40:00"
"499052","17160","",-34,0.00,"","2010-02-24 13:40:00"
"499053","21020","",-33,0.00,"","2010-02-24 13:41:00"
"499054","85085A","",-30,0.00,"","2010-02-24 13:44:00"
"499055","35992","",-30,0.00,"","2010-02-24 13:45:00"
"499124","84760L","",-54,0.00,"","2010-02-24 16:23:00"
"499125","17010S","",-146,0.00,"","2010-02-24 16:24:00"
"499126","85223","",-129,0.00,"","2010-02-24 16:25:00"
"499127","84877A","",-22,0.00,"","2010-02-24 16:26:00"
"499128","35993","",-115,0.00,"","2010-02-24 16:26:00"
"499129","72226D","",-106,0.00,"","2010-02-24 16:27:00"
"499131","17084F","",-50,0.00,"","2010-02-24 16:28:00"
"499130","17084G","",-95,0.00,"","2010-02-24 16:28:00"
"499132","17014F","",-29,0.00,"","2010-02-24 16:29:00"
"499133","17014B","",-48,0.00,"","2010-02-24 16:29:00"
"499135","84224","",-69,0.00,"","2010-02-24 16:30:00"
"499136","85192S","",-63,0.00,"","2010-02-24 16:31:00"
"499137","85231A","",-60,0.00,"","2010-02-24 16:32:00"
"499138","84439B","",-60,0.00,"","2010-02-24 16:33:00"
"499139","17013E","",-56,0.00,"","2010-02-24 16:34:00"
"499140","79140","",-18,0.00,"","2010-02-24 16:34:00"
"499141","79142","",-30,0.00,"","2010-02-24 16:34:00"
"499147","21582","",-38,0.00,"","2010-02-24 16:35:00"
"499145","21585","",-43,0.00,"","2010-02-24 16:35:00"
"499144","21583","",-50,0.00,"","2010-02-24 16:35:00"
"499149","84389","",-47,0.00,"","2010-02-24 16:36:00"
"499151","71101A","",-43,0.00,"","2010-02-24 16:40:00"
"499152","35631B","",-32,0.00,"","2010-02-24 16:41:00"
"499153","90111","",-29,0.00,"","2010-02-24 16:41:00"
"499156","85050","",-29,0.00,"","2010-02-24 16:42:00"
"499154","90110","",-61,0.00,"","2010-02-24 16:42:00"
"499157","84444C","",-29,0.00,"","2010-02-24 16:43:00"
"499158","22022","",-28,0.00,"","2010-02-24 16:44:00"
"499159","72754B","",-44,0.00,"","2010-02-24 16:51:00"
"499268","20715","",-455,0.00,"","2010-02-25 16:02:00"
"499309","17129D","",-212,0.00,"","2010-02-26 10:23:00"
"499310","17129C","",-30,0.00,"","2010-02-26 10:24:00"
"499311","17129F","",-120,0.00,"","2010-02-26 10:25:00"
"499372","84782C","",-14,0.00,"","2010-02-26 11:51:00"
"499412","72760B","",-30,0.00,"","2010-02-26 15:27:00"
"499414","21300","",-17,0.00,"","2010-02-26 16:14:00"
"499416","21298","",-15,0.00,"","2010-02-26 16:15:00"
"499415","21299","",-8,0.00,"","2010-02-26 16:15:00"
"499417","82585","",-90,0.00,"","2010-02-26 16:16:00"
"499418","21697","",-499,0.00,"","2010-02-26 16:19:00"
"499449","20833","",-11,0.00,"","2010-02-26 17:30:00"
"499599","85197","",-70,0.00,"","2010-03-01 12:33:00"
"499598","85198","",-200,0.00,"","2010-03-01 12:33:00"
"499600","35920","",-10,0.00,"","2010-03-01 12:34:00"
"499602","47504E","",-280,0.00,"","2010-03-01 12:35:00"
"499603","47503K","",-240,0.00,"","2010-03-01 12:35:00"
"499606","20730","",-240,0.00,"","2010-03-01 12:36:00"
"499605","20657","",-16,0.00,"","2010-03-01 12:36:00"
"499607","20729","",-420,0.00,"","2010-03-01 12:37:00"
"499608","20851","",-30,0.00,"","2010-03-01 12:37:00"
"499610","20778","",-10,0.00,"","2010-03-01 12:38:00"
"499611","20777","",-16,0.00,"","2010-03-01 12:38:00"
"499615","20773","",-26,0.00,"","2010-03-01 12:40:00"
"499617","20760","",-150,0.00,"","2010-03-01 12:40:00"
"499627","21255","",-130,0.00,"","2010-03-01 13:14:00"
"499626","84893","",-17,0.00,"","2010-03-01 13:14:00"
"499634","21303","",-10,0.00,"","2010-03-01 13:35:00"
"499658","21303","",-6,0.00,"","2010-03-01 15:04:00"
"499719","84623","",-26,0.00,"","2010-03-02 11:04:00"
"499766","46000M","",-89,0.00,"","2010-03-02 13:19:00"
"499767","46000S","",-20,0.00,"","2010-03-02 13:19:00"
"499803","72781","",-25,0.00,"","2010-03-02 15:46:00"
"499802","84619","",-3,0.00,"","2010-03-02 15:46:00"
"499805","84977","",-34,0.00,"","2010-03-02 15:47:00"
"499804","21274","",-12,0.00,"","2010-03-02 15:47:00"
"499809","21428","",-52,0.00,"","2010-03-02 15:51:00"
"499810","21768","",-10,0.00,"","2010-03-02 15:52:00"
"499811","22077","",-126,0.00,"","2010-03-02 15:53:00"
"499812","84007","",-93,0.00,"","2010-03-02 15:54:00"
"499813","85014C","",-299,0.00,"","2010-03-02 15:56:00"
"499815","20693","",-24,0.00,"","2010-03-02 15:57:00"
"499816","22024","",-40,0.00,"","2010-03-02 15:57:00"
"499814","16161E","",-245,0.00,"","2010-03-02 15:57:00"
"499817","84559D","",-85,0.00,"","2010-03-02 15:58:00"
"499820","84559D","",-12,0.00,"","2010-03-02 16:09:00"
"499822","84971L","",-109,0.00,"","2010-03-02 16:10:00"
"499823","21669","",-31,0.00,"","2010-03-02 16:10:00"
"499824","21173","",-78,0.00,"","2010-03-02 16:10:00"
"499825","21160","",-40,0.00,"","2010-03-02 16:11:00"
"499826","21668","",-33,0.00,"","2010-03-02 16:11:00"
"499828","84854","",-198,0.00,"","2010-03-02 16:12:00"
"499829","84865","",-17,0.00,"","2010-03-02 16:12:00"
"499830","85113","",-60,0.00,"","2010-03-02 16:13:00"
"499831","10138","",-283,0.00,"","2010-03-02 16:13:00"
"499833","37494A","",-14,0.00,"","2010-03-02 16:14:00"
"499835","21837","",-19,0.00,"","2010-03-02 16:15:00"
"499834","47598","",-40,0.00,"","2010-03-02 16:15:00"
"499837","21644","",-100,0.00,"","2010-03-02 16:16:00"
"499836","21004","",-40,0.00,"","2010-03-02 16:16:00"
"499838","82613A","",-200,0.00,"","2010-03-02 16:16:00"
"499843","20958","",-97,0.00,"","2010-03-02 16:19:00"
"499841","84535A","",-12,0.00,"","2010-03-02 16:19:00"
"499842","84535A","",-108,0.00,"","2010-03-02 16:19:00"
"499845","85112","",-338,0.00,"","2010-03-02 16:20:00"
"499846","21307","",-47,0.00,"","2010-03-02 16:20:00"
"499847","85129A","",-57,0.00,"","2010-03-02 16:20:00"
"499848","85129C","",-30,0.00,"","2010-03-02 16:21:00"
"499911","17109C","",-100,0.00,"","2010-03-03 12:09:00"
"499909","82607E","",-30,0.00,"","2010-03-03 12:09:00"
"499915","17109A","",-60,0.00,"","2010-03-03 12:10:00"
"499913","17109D","",-140,0.00,"","2010-03-03 12:10:00"
"499992","17109C","",-4,0.00,"","2010-03-03 16:48:00"
"500006","84741C","",-113,0.00,"","2010-03-04 09:49:00"
"500137","84909A","",-6,0.00,"","2010-03-04 15:53:00"
"500136","84619","",-4,0.00,"","2010-03-04 15:53:00"
"500138","84616","",-10,0.00,"","2010-03-04 15:54:00"
"500139","84469","",-80,0.00,"","2010-03-04 15:55:00"
"500140","21298","",-6,0.00,"","2010-03-04 15:59:00"
"500164","17109B","",-205,0.00,"","2010-03-05 09:04:00"
"500291","35096B","",-66,0.00,"","2010-03-05 15:43:00"
"500418","85014D","",-29,0.00,"","2010-03-08 11:56:00"
"500496","21914","",-12,0.00,"","2010-03-08 13:16:00"
"500561","85185E","",-37,0.00,"","2010-03-08 15:36:00"
"500563","84623","",-27,0.00,"","2010-03-08 15:43:00"
"500569","51012L","",-45,0.00,"","2010-03-08 15:53:00"
"500570","51012C","",-1,0.00,"","2010-03-08 15:53:00"
"500572","47347B","",-122,0.00,"","2010-03-08 16:16:00"
"500675","16156N","",-200,0.00,"","2010-03-09 12:27:00"
"500674","16161M","",-350,0.00,"","2010-03-09 12:27:00"
"500676","16161P","",-250,0.00,"","2010-03-09 12:28:00"
"500677","84255B","",-35,0.00,"","2010-03-09 12:28:00"
"500679","46775E","",-16,0.00,"","2010-03-09 12:30:00"
"500678","84653","",-8,0.00,"","2010-03-09 12:30:00"
"500681","22273","",-36,0.00,"","2010-03-09 12:31:00"
"500682","22146","",-59,0.00,"","2010-03-09 12:32:00"
"500683","21437","",-49,0.00,"","2010-03-09 12:32:00"
"500686","21443","",-3,0.00,"","2010-03-09 12:33:00"
"500687","20897","",-27,0.00,"","2010-03-09 12:34:00"
"500688","21981","",-20,0.00,"","2010-03-09 12:34:00"
"500690","81985A","",-10,0.00,"","2010-03-09 12:35:00"
"500689","21193","",-22,0.00,"","2010-03-09 12:35:00"
"500691","84925C","",-29,0.00,"","2010-03-09 12:36:00"
"500692","84830","",-2,0.00,"","2010-03-09 12:36:00"
"500704","21895","",-20,0.00,"","2010-03-09 13:44:00"
"500714","85189","",-60,0.00,"","2010-03-09 14:20:00"
"500738","47504F","",-2916,0.00,"","2010-03-09 16:33:00"
"500743","20989","",-48,0.00,"","2010-03-09 17:17:00"
"500846","17027A","",-8,0.00,"","2010-03-10 12:17:00"
"500888","37450","",-6,0.00,"","2010-03-10 16:06:00"
"500905","21321","",-23,0.00,"","2010-03-11 10:19:00"
"500908","79026B","",-22,0.00,"","2010-03-11 10:20:00"
"500909","21536","",-23,0.00,"","2010-03-11 10:20:00"
"500907","84997D","",-6,0.00,"","2010-03-11 10:20:00"
"500906","84595B","",-45,0.00,"","2010-03-11 10:20:00"
"500910","79072","",-40,0.00,"","2010-03-11 10:21:00"
"500911","22035","",-100,0.00,"","2010-03-11 10:22:00"
"500912","21223","",-13,0.00,"","2010-03-11 10:22:00"
"500913","72799A","",-11,0.00,"","2010-03-11 10:23:00"
"500915","84614C","",-62,0.00,"","2010-03-11 10:23:00"
"500914","85231L","",-260,0.00,"","2010-03-11 10:23:00"
"500916","21734","",-20,0.00,"","2010-03-11 10:24:00"
"500926","21734","",-9,0.00,"","2010-03-11 11:43:00"
"501105","17013C","",-3,0.00,"","2010-03-12 13:39:00"
"501106","20860","",-10,0.00,"","2010-03-12 13:40:00"
"501107","21385","",-100,0.00,"","2010-03-12 13:43:00"
"501108","84875A","",-28,0.00,"","2010-03-12 13:44:00"
"501111","84902","",-60,0.00,"","2010-03-12 13:45:00"
"501173","22146","",-5,0.00,"","2010-03-15 10:48:00"
"501179","84447","",-54,0.00,"","2010-03-15 11:18:00"
"501180","84458","",-45,0.00,"","2010-03-15 11:23:00"
"501202","21837","",-8,0.00,"","2010-03-15 12:15:00"
"501288","84840","",-40,0.00,"","2010-03-15 15:07:00"
"501294","72739C","",-134,0.00,"","2010-03-15 15:48:00"
"501448","82494L","",-47,0.00,"","2010-03-16 14:53:00"
"501555","84657","",-72,0.00,"","2010-03-17 16:10:00"
"501644","21768","",-2,0.00,"","2010-03-18 12:33:00"
"501804","46137D","",-25,0.00,"","2010-03-19 13:59:00"
"501835","84467","",-30,0.00,"","2010-03-19 16:55:00"
"501837","84081","",-2,0.00,"","2010-03-19 17:11:00"
"501839","37379B","",-65,0.00,"","2010-03-19 17:12:00"
"501840","84680","",-1,0.00,"","2010-03-19 17:12:00"
"501841","47556B","",-12,0.00,"","2010-03-19 17:13:00"
"501948","82607E","",-20,0.00,"","2010-03-22 11:55:00"
"501949","22193","",-5,0.00,"","2010-03-22 11:55:00"
"501950","17164D","",-14,0.00,"","2010-03-22 11:56:00"
"501951","84985B","",-27,0.00,"","2010-03-22 11:57:00"
"501952","37352","",-89,0.00,"","2010-03-22 11:57:00"
"501954","84993B","",-93,0.00,"","2010-03-22 11:58:00"
"501953","37351","",-28,0.00,"","2010-03-22 11:58:00"
"501955","21076","",-92,0.00,"","2010-03-22 11:59:00"
"501956","21091","",-12,0.00,"","2010-03-22 11:59:00"
"501957","21663","",-13,0.00,"","2010-03-22 12:00:00"
"501958","84989B","",-100,0.00,"","2010-03-22 12:00:00"
"502033","84746","",-66,0.00,"","2010-03-22 13:17:00"
"502034","84990","",-300,0.00,"","2010-03-22 13:18:00"
"502414","84909A","",-5,0.00,"","2010-03-24 12:00:00"
"502642","21384","",-150,0.00,"","2010-03-25 16:42:00"
"502645","75013B","",-20,0.00,"","2010-03-25 16:47:00"
"502644","21440","",-60,0.00,"","2010-03-25 16:47:00"
"502646","47587A","",-161,0.00,"","2010-03-25 16:48:00"
"502649","84984C","",-8,0.00,"","2010-03-25 16:56:00"
"502650","20783","",-37,0.00,"","2010-03-25 16:57:00"
"502652","84926C","",-10,0.00,"","2010-03-25 16:58:00"
"502651","84926C","",-39,0.00,"","2010-03-25 16:58:00"
"502654","85196","",-328,0.00,"","2010-03-25 16:59:00"
"502656","85200","",-10,0.00,"","2010-03-25 17:00:00"
"502655","85200","",-42,0.00,"","2010-03-25 17:00:00"
"502658","85206B","",-50,0.00,"","2010-03-25 17:01:00"
"502657","22290","",-25,0.00,"","2010-03-25 17:01:00"
"502750","21102","",-127,0.00,"","2010-03-26 13:09:00"
"502775","72755D","",-22,0.00,"","2010-03-26 14:36:00"
"502774","72755C","",-57,0.00,"","2010-03-26 14:36:00"
"502780","72753B","",-23,0.00,"","2010-03-26 14:38:00"
"502777","20888","",-41,0.00,"","2010-03-26 14:38:00"
"502778","20889","",-37,0.00,"","2010-03-26 14:38:00"
"502907","84533B","",-38,0.00,"","2010-03-29 13:03:00"
"502926","47503G","",-267,0.00,"","2010-03-29 14:24:00"
"502927","47504G","",-3140,0.00,"","2010-03-29 14:25:00"
"503239","46000P","",-10,0.00,"","2010-03-30 17:52:00"
"503238","46000M","",-20,0.00,"","2010-03-30 17:52:00"
"503520","20934","",-112,0.00,"","2010-04-01 13:08:00"
"503522","21759","",-8,0.00,"","2010-04-01 13:09:00"
"503521","79338","",-37,0.00,"","2010-04-01 13:09:00"
"503523","84770","",-31,0.00,"","2010-04-01 13:10:00"
"503525","40018E","",-17,0.00,"","2010-04-01 13:11:00"
"503526","84791","",-11,0.00,"","2010-04-01 13:12:00"
"503528","20958","",-4,0.00,"","2010-04-01 13:13:00"
"503529","21549","",-23,0.00,"","2010-04-01 13:14:00"
"503554","22148","",-30,0.00,"","2010-04-01 15:19:00"
"503699","21770","",-19,0.00,"","2010-04-06 13:31:00"
"503701","20993","",-114,0.00,"","2010-04-06 13:32:00"
"503700","85220","",-276,0.00,"","2010-04-06 13:32:00"
"503707","22173","",-21,0.00,"","2010-04-06 14:04:00"
"503816","37461","",-74,0.00,"","2010-04-07 14:45:00"
"503817","37410","",-55,0.00,"","2010-04-07 14:46:00"
"503819","20814","",-15,0.00,"","2010-04-07 14:47:00"
"503820","22028","",-40,0.00,"","2010-04-07 14:48:00"
"503874","22054","",-8,0.00,"","2010-04-08 11:38:00"
"503873","85066","",-3,0.00,"","2010-04-08 11:38:00"
"503872","22180","",-28,0.00,"","2010-04-08 11:38:00"
"503952","16202C","",-32,0.00,"","2010-04-08 15:46:00"
"504194","84467","",-40,0.00,"","2010-04-12 10:12:00"
"504309","22197","",-1020,0.00,"","2010-04-12 14:38:00"
"504311","22197","",-9200,0.00,"","2010-04-12 14:39:00"
"504364","22037","",-108,0.00,"","2010-04-13 10:48:00"
"504445","22467","",-1800,0.00,"","2010-04-13 14:38:00"
"504455","22528","",-4800,0.00,"","2010-04-13 15:34:00"
"504457","22558","",-4800,0.00,"","2010-04-13 15:35:00"
"504531","47570","",-20,0.00,"","2010-04-14 11:40:00"
"504530","47570","",-114,0.00,"","2010-04-14 11:40:00"
"504839","21757","",-18,0.00,"","2010-04-16 15:21:00"
"505216","84466","",-140,0.00,"","2010-04-21 10:18:00"
"505457","72760B","",-26,0.00,"","2010-04-22 11:35:00"
"505687","84932B","",-13,0.00,"","2010-04-23 16:51:00"
"505690","85164B","",-12,0.00,"","2010-04-23 17:54:00"
"505691","85119","",-40,0.00,"","2010-04-23 17:55:00"
"505693","21892","",-80,0.00,"","2010-04-23 17:56:00"
"505692","21504","",-100,0.00,"","2010-04-23 17:56:00"
"505749","35972","",-170,0.00,"","2010-04-26 09:25:00"
"505750","21672","",-80,0.00,"","2010-04-26 09:27:00"
"505751","16202E","",-46,0.00,"","2010-04-26 09:29:00"
"505758","79341","",-135,0.00,"","2010-04-26 10:18:00"
"505759","79342B","",-173,0.00,"","2010-04-26 10:19:00"
"505760","79323B","",-127,0.00,"","2010-04-26 10:20:00"
"505761","79323G","",-84,0.00,"","2010-04-26 10:21:00"
"505764","79323LP","",-8,0.00,"","2010-04-26 10:25:00"
"505763","79323GR","",-240,0.00,"","2010-04-26 10:25:00"
"505767","79323S","",-88,0.00,"","2010-04-26 10:26:00"
"505765","79323P","",-218,0.00,"","2010-04-26 10:26:00"
"505768","79323W","",-136,0.00,"","2010-04-26 10:27:00"
"505892","21955","",-44,0.00,"","2010-04-26 14:37:00"
"506102","21853","",-3,0.00,"","2010-04-27 13:12:00"
"506307","84599","",-24,0.00,"","2010-04-29 10:50:00"
"506379","47505","",-20,0.00,"","2010-04-29 12:18:00"
"506567","84837","",-30,0.00,"","2010-04-30 12:53:00"
"506568","84837","",-10,0.00,"","2010-04-30 12:53:00"
"506668","21169","",-98,0.00,"","2010-04-30 17:16:00"
"506666","72800A","",-148,0.00,"","2010-04-30 17:16:00"
"506667","85231E","",-234,0.00,"","2010-04-30 17:16:00"
"506670","21670","",-54,0.00,"","2010-04-30 17:18:00"
"506671","22348","",-97,0.00,"","2010-04-30 17:19:00"
"506672","85121B","",-15,0.00,"","2010-04-30 17:19:00"
"506725","90162A","",-145,0.00,"","2010-05-04 10:03:00"
"506823","72023F","",-81,0.00,"","2010-05-04 13:05:00"
"506824","72606A","",-42,0.00,"","2010-05-04 13:05:00"
"506838","84937","",-257,0.00,"","2010-05-04 13:52:00"
"506868","75149N","",-1,0.00,"","2010-05-04 15:24:00"
"506955","16050","",-843,0.00,"","2010-05-05 11:45:00"
"506973","16244B","",-4,0.00,"","2010-05-05 12:41:00"
"507162","21869","",-122,0.00,"","2010-05-06 14:14:00"
"507168","84798B","",-30,0.00,"","2010-05-06 14:32:00"
"507169","84802A","",-90,0.00,"","2010-05-06 14:33:00"
"507172","84688","",-40,0.00,"","2010-05-06 14:50:00"
"507173","84925F","",-50,0.00,"","2010-05-06 14:51:00"
"507182","85117","",-70,0.00,"","2010-05-06 15:27:00"
"507188","35974","",-6,0.00,"","2010-05-06 16:13:00"
"507189","84934","",-80,0.00,"","2010-05-06 16:13:00"
"507257","84867A","",-29,0.00,"","2010-05-07 11:52:00"
"507262","35085E","",-27,0.00,"","2010-05-07 12:20:00"
"507267","22192","",-4,0.00,"","2010-05-07 12:24:00"
"507441","35809B","",-73,0.00,"","2010-05-10 09:25:00"
"507442","84250M","",-50,0.00,"","2010-05-10 09:27:00"
"507444","21335","",-42,0.00,"","2010-05-10 09:36:00"
"507645","84858A","",-6,0.00,"","2010-05-10 15:28:00"
"507670","22253","",-61,0.00,"","2010-05-11 09:01:00"
"507671","72785A","",-9,0.00,"","2010-05-11 09:05:00"
"507672","72805","",-2,0.00,"","2010-05-11 09:06:00"
"507675","20883","",-35,0.00,"","2010-05-11 09:32:00"
"507677","20891","",-85,0.00,"","2010-05-11 09:37:00"
"507679","20890","",-30,0.00,"","2010-05-11 09:40:00"
