"customer_id","order_return_rate_pct","line_item_return_rate_pct","rate_gap_pct"
"14314",33.3,9.1,24.2
"18217",33.3,9.1,24.2
"15157",28.6,4.4,24.2
"15542",25.0,0.9,24.1
"16653",33.3,9.2,24.1
"15197",33.3,9.2,24.1
"13384",26.7,2.6,24.1
"18277",28.6,4.5,24.1
"17597",28.6,4.5,24.1
"15446",25.0,0.9,24.1
"18204",25.0,1.0,24.0
"16204",25.0,1.0,24.0
"15113",25.0,1.0,24.0
"13902",28.6,4.6,24.0
"12856",25.0,1.0,24.0
"13478",28.6,4.6,24.0
"15932",27.3,3.4,23.9
"16951",25.0,1.1,23.9
"13895",25.0,1.1,23.9
"12972",33.3,9.4,23.9
"15251",30.0,6.1,23.9
"16117",25.0,1.1,23.9
"16015",25.0,1.1,23.9
"12576",27.3,3.4,23.9
"12677",33.3,9.5,23.8
"16033",25.0,1.2,23.8
"17406",27.8,4.0,23.8
"17801",25.0,1.2,23.8
"15630",25.0,1.2,23.8
"12694",25.0,1.2,23.8
"17667",25.0,1.3,23.7
"13803",25.0,1.3,23.7
"17635",25.0,1.3,23.7
"16900",25.0,1.3,23.7
"17644",28.6,4.9,23.7
"16406",25.0,1.3,23.7
"18260",28.1,4.4,23.7
"14510",25.0,1.3,23.7
"18220",45.5,21.9,23.6
"16360",25.0,1.4,23.6
"17014",25.0,1.4,23.6
"16720",25.0,1.4,23.6
"12994",40.0,16.4,23.6
"16807",25.0,1.4,23.6
"18130",25.0,1.4,23.6
"13388",25.0,1.4,23.6
"12885",25.0,1.4,23.6
"17490",30.8,7.2,23.6
"12477",25.0,1.4,23.6
"16658",37.5,13.9,23.6
"16140",25.0,1.5,23.5
"15633",27.8,4.3,23.5
"16451",25.0,1.5,23.5
"15645",25.0,1.5,23.5
"15254",25.0,1.5,23.5
"14128",25.0,1.5,23.5
"15831",25.0,1.5,23.5
"12644",33.3,9.8,23.5
"18188",25.0,1.5,23.5
"16341",30.0,6.5,23.5
"17451",30.0,6.5,23.5
"16053",25.0,1.5,23.5
"16057",41.2,17.7,23.5
"18263",25.0,1.6,23.4
"16842",25.0,1.6,23.4
"14223",25.0,1.6,23.4
"16903",25.0,1.6,23.4
"15108",25.0,1.7,23.3
"17998",25.0,1.7,23.3
"18030",33.3,10.0,23.3
"13406",33.3,10.0,23.3
"16572",25.0,1.7,23.3
"14199",33.3,10.0,23.3
"14949",33.3,10.0,23.3
"15281",27.3,4.0,23.3
"14326",25.0,1.7,23.3
"13936",25.0,1.7,23.3
"13781",25.0,1.7,23.3
"12921",28.2,4.9,23.3
"15737",33.3,10.1,23.2
"15222",35.3,12.1,23.2
"14243",26.1,2.9,23.2
"13192",25.0,1.8,23.2
"16228",25.0,1.8,23.2
"13564",26.5,3.4,23.1
"17706",27.9,4.8,23.1
"12417",25.9,2.8,23.1
"14837",25.0,1.9,23.1
"15998",23.8,0.7,23.1
"15467",25.0,1.9,23.1
"16782",24.0,0.9,23.1
"14370",33.3,10.2,23.1
"15314",25.0,2.0,23.0
"14916",27.3,4.3,23.0
"14065",25.0,2.0,23.0
"15814",25.0,2.0,23.0
"13552",31.3,8.4,22.9
"16790",25.0,2.1,22.9
"12870",25.0,2.1,22.9
"14048",25.0,2.1,22.9
"18230",25.0,2.1,22.9
"17578",30.0,7.1,22.9
"14172",25.0,2.2,22.8
"15092",25.0,2.2,22.8
"15750",25.0,2.2,22.8
"16143",25.0,2.2,22.8
"15194",28.2,5.4,22.8
"14659",25.0,2.3,22.7
"13267",28.0,5.3,22.7
"14872",25.0,2.3,22.7
"17374",25.0,2.3,22.7
"16759",25.0,2.3,22.7
"14412",25.0,2.3,22.7
"16860",25.0,2.3,22.7
"15154",25.0,2.3,22.7
"16450",25.0,2.3,22.7
"12384",33.3,10.7,22.6
"16730",25.0,2.4,22.6
"15842",33.3,10.7,22.6
"17672",25.0,2.4,22.6
"15626",25.0,2.4,22.6
"13484",25.0,2.5,22.5
"13797",25.0,2.5,22.5
"14756",25.0,2.5,22.5
"14853",28.6,6.1,22.5
"15005",26.3,3.8,22.5
"14047",26.3,3.8,22.5
"14748",37.5,15.0,22.5
"16281",25.0,2.5,22.5
"13655",25.0,2.5,22.5
"13901",25.0,2.5,22.5
"16296",33.3,10.8,22.5
"13585",25.0,2.5,22.5
"17251",25.0,2.5,22.5
"15183",25.0,2.6,22.4
"13118",25.0,2.6,22.4
"12710",25.0,2.6,22.4
"16138",25.0,2.6,22.4
"14009",25.0,2.6,22.4
"15586",25.0,2.6,22.4
"15346",25.0,2.6,22.4
"16211",25.0,2.7,22.3
"12967",40.0,17.7,22.3
"12349",25.0,2.8,22.2
"13799",30.8,8.6,22.2
"13588",25.0,2.8,22.2
"16351",27.8,5.6,22.2
"15303",25.0,2.8,22.2
"16042",27.3,5.1,22.2
"15621",33.3,11.1,22.2
"13369",50.0,27.8,22.2
"12663",33.3,11.1,22.2
"17640",25.0,2.9,22.1
"13741",25.0,2.9,22.1
"14019",25.0,2.9,22.1
"16485",28.6,6.5,22.1
"16164",25.0,2.9,22.1
"14937",25.0,2.9,22.1
"17621",25.0,2.9,22.1
"17165",25.0,2.9,22.1
"14590",28.6,6.5,22.1
"14284",25.0,2.9,22.1
"15754",25.0,3.0,22.0
"15544",23.1,1.1,22.0
"15885",27.8,5.8,22.0
"16979",25.0,3.0,22.0
"13154",25.0,3.1,21.9
"13148",27.8,5.9,21.9
"15018",25.0,3.1,21.9
"14885",25.0,3.1,21.9
"13648",27.3,5.4,21.9
"13499",28.6,6.7,21.9
"17334",25.0,3.1,21.9
"16109",25.0,3.1,21.9
"13466",28.6,6.8,21.8
"12456",25.0,3.2,21.8
"14680",33.3,11.5,21.8
"12412",25.0,3.2,21.8
"17317",40.0,18.2,21.8
"15589",25.0,3.3,21.7
"17663",26.1,4.4,21.7
"15951",25.0,3.3,21.7
"15358",23.6,1.9,21.7
"17011",25.0,3.4,21.6
"18168",27.3,5.7,21.6
"16656",31.8,10.2,21.6
"12528",25.0,3.4,21.6
"14210",23.8,2.2,21.6
"14034",25.0,3.4,21.6
"17865",25.8,4.2,21.6
"16256",25.0,3.4,21.6
"14573",23.5,1.9,21.6
"17017",27.5,6.0,21.5
"16133",28.2,6.7,21.5
"12951",25.0,3.5,21.5
"14168",33.3,11.8,21.5
"17107",23.1,1.6,21.5
"13026",25.0,3.5,21.5
"13019",25.0,3.5,21.5
"17856",33.3,11.8,21.5
"14760",50.0,28.6,21.4
"15834",22.2,0.8,21.4
"14738",25.0,3.6,21.4
"14533",26.7,5.3,21.4
"12888",50.0,28.6,21.4
"17651",23.8,2.4,21.4
"15171",50.0,28.6,21.4
"13319",25.6,4.2,21.4
"18256",50.0,28.6,21.4
"13255",25.0,3.7,21.3
"14264",25.0,3.7,21.3
"17866",25.0,3.7,21.3
"15950",23.1,1.8,21.3
"13037",25.0,3.7,21.3
"16546",28.6,7.4,21.2
"17420",25.0,3.8,21.2
"17736",25.0,3.8,21.2
"12919",25.0,3.8,21.2
"14122",40.0,18.8,21.2
"17573",25.0,3.8,21.2
"15344",40.0,18.8,21.2
"12346",25.0,3.8,21.2
"16590",33.3,12.1,21.2
"17602",22.2,1.1,21.1
"13641",33.3,12.2,21.1
"12450",28.6,7.5,21.1
"15430",33.3,12.2,21.1
"17183",25.0,3.9,21.1
"16350",25.0,3.9,21.1
"16242",22.2,1.2,21.0
"12605",25.0,4.0,21.0
"13696",25.0,4.0,21.0
"15179",23.5,2.5,21.0
"15244",25.0,4.0,21.0
"18108",25.0,4.1,20.9
"12720",25.6,4.7,20.9
"12473",25.0,4.2,20.8
"16713",22.0,1.2,20.8
"17465",22.2,1.4,20.8
"16892",22.2,1.4,20.8
"15551",22.2,1.4,20.8
"18064",26.7,5.9,20.8
"12619",25.0,4.2,20.8
"15841",25.0,4.2,20.8
"16609",22.2,1.4,20.8
"12672",33.3,12.5,20.8
"17526",25.0,4.2,20.8
"14850",22.2,1.5,20.7
"15331",25.0,4.3,20.7
"14152",22.2,1.5,20.7
"17609",21.4,0.8,20.6
"15607",25.0,4.4,20.6
"17092",21.4,0.8,20.6
"17463",22.2,1.6,20.6
"17646",25.0,4.4,20.6
"17524",25.0,4.4,20.6
"16817",27.8,7.2,20.6
"12588",25.0,4.5,20.5
"17426",23.5,3.0,20.5
"13693",25.0,4.5,20.5
"15248",25.0,4.5,20.5
"18221",25.0,4.5,20.5
"17931",22.2,1.7,20.5
"15980",22.2,1.7,20.5
"14817",22.2,1.8,20.4
"14847",25.0,4.6,20.4
"17049",24.0,3.6,20.4
"14794",23.1,2.8,20.3
"12381",25.0,4.7,20.3
"14502",21.4,1.1,20.3
"17633",22.2,1.9,20.3
"15044",22.0,1.7,20.3
"14141",33.3,13.0,20.3
"14277",38.5,18.3,20.2
"16436",25.0,4.8,20.2
"15781",25.0,4.8,20.2
"13057",25.0,4.8,20.2
"13668",25.5,5.3,20.2
"13513",25.0,4.8,20.2
"17680",25.0,4.8,20.2
"13447",25.0,4.8,20.2
"14350",25.0,4.8,20.2
"12362",23.1,3.0,20.1
"15297",25.0,4.9,20.1
"17464",25.0,4.9,20.1
"16016",21.4,1.3,20.1
"13481",21.4,1.3,20.1
"17994",21.4,1.3,20.1
"12998",25.0,4.9,20.1
"15805",25.0,4.9,20.1
"14676",25.0,5.0,20.0
"16689",33.3,13.3,20.0
"12410",25.0,5.0,20.0
"13676",33.3,13.3,20.0
"12829",25.0,5.0,20.0
"12628",25.0,5.0,20.0
"12949",21.4,1.4,20.0
"14620",33.3,13.3,20.0
"13152",22.2,2.2,20.0
"14961",21.4,1.5,19.9
"15888",25.0,5.1,19.9
"16648",25.0,5.1,19.9
"12975",25.0,5.1,19.9
"15027",23.1,3.2,19.9
"13539",22.2,2.3,19.9
"16255",21.1,1.2,19.9
"17180",21.4,1.5,19.9
"12955",21.4,1.6,19.8
"13246",21.4,1.6,19.8
"17811",21.7,1.9,19.8
"13397",23.1,3.3,19.8
"14952",25.6,5.8,19.8
"15719",20.5,0.7,19.8
"16303",22.2,2.4,19.8
"13252",33.3,13.6,19.7
"16923",22.0,2.3,19.7
"14551",22.2,2.5,19.7
"13488",20.7,1.0,19.7
"16393",23.3,3.6,19.7
"16157",25.0,5.3,19.7
"15100",50.0,30.4,19.6
"14953",20.0,0.4,19.6
"16161",23.2,3.6,19.6
"14898",22.2,2.7,19.5
"15638",33.3,13.8,19.5
"18225",23.5,4.0,19.5
"18125",20.0,0.5,19.5
"18097",21.4,1.9,19.5
"12865",20.0,0.5,19.5
"14159",20.0,0.5,19.5
"13567",20.0,0.5,19.5
"12907",33.3,13.8,19.5
"15181",28.6,9.1,19.5
"12876",20.0,0.6,19.4
"17201",20.0,0.6,19.4
"15247",25.0,5.6,19.4
"13190",25.0,5.6,19.4
"18270",25.0,5.6,19.4
"15827",33.3,13.9,19.4
"15916",23.5,4.1,19.4
"12510",22.2,2.8,19.4
"12451",20.0,0.6,19.4
"16065",20.0,0.6,19.4
"18268",25.0,5.6,19.4
"14154",20.0,0.7,19.3
"16717",30.0,10.7,19.3
"12917",25.0,5.7,19.3
"18258",25.0,5.7,19.3
"17434",22.2,2.9,19.3
"14766",21.4,2.1,19.3
"13410",25.0,5.7,19.3
"13077",21.4,2.1,19.3
"17979",20.0,0.7,19.3
"12517",20.0,0.7,19.3
"16019",22.9,3.6,19.3
"16327",20.0,0.8,19.2
"13159",20.0,0.8,19.2
"15861",20.0,0.8,19.2
"17034",28.6,9.4,19.2
"15900",20.0,0.8,19.2
"16869",20.0,0.8,19.2
"17469",22.7,3.6,19.1
"16379",20.0,0.9,19.1
"15109",25.0,5.9,19.1
"15674",25.0,5.9,19.1
"16812",20.0,0.9,19.1
"17969",25.9,6.8,19.1
"12613",25.0,5.9,19.1
"13642",20.0,0.9,19.1
"14068",20.0,0.9,19.1
"14156",20.9,1.8,19.1
"14861",28.6,9.5,19.1
"16265",20.0,0.9,19.1
"13213",21.4,2.4,19.0
"15182",21.4,2.4,19.0
"18227",33.3,14.3,19.0
"17166",33.3,14.3,19.0
"17671",28.6,9.6,19.0
"14829",22.2,3.2,19.0
"17307",26.7,7.7,19.0
"14010",33.3,14.3,19.0
"12418",20.0,1.0,19.0
"15411",20.0,1.0,19.0
"16560",20.0,1.0,19.0
"12683",23.1,4.1,19.0
"17962",20.0,1.1,18.9
"13461",25.0,6.1,18.9
"15722",26.7,7.8,18.9
"14834",22.2,3.3,18.9
"16702",20.0,1.1,18.9
"12586",20.0,1.1,18.9
"15525",20.0,1.1,18.9
"16293",21.1,2.2,18.9
"15048",20.0,1.1,18.9
"13802",20.8,2.0,18.8
"14648",21.1,2.3,18.8
"13995",22.2,3.4,18.8
"14056",20.7,1.9,18.8
"17481",20.0,1.2,18.8
"12935",21.1,2.3,18.8
"16234",25.0,6.3,18.7
"17044",25.0,6.3,18.7
"14423",25.0,6.3,18.7
"16701",23.5,4.8,18.7
"16128",21.4,2.7,18.7
"12379",20.0,1.3,18.7
"13916",20.0,1.3,18.7
"16584",28.6,9.9,18.7
"15476",20.0,1.3,18.7
"14895",20.8,2.1,18.7
"13632",20.0,1.3,18.7
"12952",20.0,1.3,18.7
"13644",20.0,1.4,18.6
"13381",20.0,1.4,18.6
"17230",21.7,3.1,18.6
"13015",21.4,2.8,18.6
"17511",28.6,10.0,18.6
"14209",21.1,2.5,18.6
"16233",25.0,6.4,18.6
"17753",20.0,1.4,18.6
"13815",20.0,1.4,18.6
"15141",22.2,3.6,18.6
"15555",21.7,3.1,18.6
"13993",20.8,2.2,18.6
"15136",20.0,1.4,18.6
"12712",25.0,6.4,18.6
"14480",20.0,1.5,18.5
"14492",30.0,11.5,18.5
"12380",20.0,1.5,18.5
"16756",22.2,3.7,18.5
"13577",21.4,2.9,18.5
"16488",25.0,6.5,18.5
"15270",32.3,13.8,18.5
"12500",25.0,6.5,18.5
"14944",20.8,2.3,18.5
"17175",20.0,1.6,18.4
"14258",21.9,3.5,18.4
"14618",22.2,3.8,18.4
"14297",20.0,1.6,18.4
"15504",20.0,1.6,18.4
"17725",21.4,3.0,18.4
"12648",20.0,1.6,18.4
"12936",20.0,1.6,18.4
"13767",24.0,5.6,18.4
"15751",21.4,3.0,18.4
"13971",22.2,3.8,18.4
"14734",20.0,1.6,18.4
"12621",20.5,2.2,18.3
"13035",25.0,6.7,18.3
"15384",20.0,1.7,18.3
"13520",21.4,3.1,18.3
"14732",20.8,2.5,18.3
"14769",19.0,0.7,18.3
"16619",20.0,1.7,18.3
"17675",21.3,3.0,18.3
"17272",20.0,1.7,18.3
"13187",20.0,1.8,18.2
"15298",20.7,2.5,18.2
"16700",19.4,1.2,18.2
"14108",20.0,1.8,18.2
"14462",20.0,1.8,18.2
"14854",21.4,3.2,18.2
"17837",20.0,1.8,18.2
"16298",22.2,4.1,18.1
"16729",19.2,1.1,18.1
"16924",25.0,6.9,18.1
"14696",20.0,1.9,18.1
"12645",20.0,1.9,18.1
"16623",20.0,1.9,18.1
"16159",20.0,1.9,18.1
"12413",20.0,2.0,18.0
"14725",20.0,2.0,18.0
"17188",23.5,5.5,18.0
"14025",20.0,2.0,18.0
"13368",20.0,2.0,18.0
"13090",20.7,2.8,17.9
"15493",18.2,0.3,17.9
"15766",25.0,7.1,17.9
"16038",25.0,7.1,17.9
"17579",20.0,2.1,17.9
"15158",33.3,15.4,17.9
"12507",20.0,2.1,17.9
"13313",20.0,2.1,17.9
"14525",19.0,1.1,17.9
"13715",19.0,1.2,17.8
"12625",20.0,2.2,17.8
"15276",20.0,2.2,17.8
"13921",20.0,2.2,17.8
"15801",25.0,7.2,17.8
"13778",20.0,2.2,17.8
"12665",40.0,22.2,17.8
"17126",18.2,0.4,17.8
"17375",20.0,2.3,17.7
"16218",31.6,13.9,17.7
"14126",20.0,2.3,17.7
"14507",21.4,3.7,17.7
"16156",23.1,5.4,17.7
"14515",20.0,2.3,17.7
"14180",21.4,3.7,17.7
"17691",20.0,2.3,17.7
"12867",18.8,1.1,17.7
"17774",18.2,0.5,17.7
"13500",20.0,2.3,17.7
"13920",20.0,2.3,17.7
"12523",23.3,5.6,17.7
"12431",19.4,1.8,17.6
"13141",19.0,1.4,17.6
"17732",20.0,2.4,17.6
"14649",18.2,0.6,17.6
"16634",40.0,22.4,17.6
"13807",25.0,7.4,17.6
"16639",20.0,2.4,17.6
"17289",18.2,0.7,17.5
"16212",20.0,2.5,17.5
"15903",20.0,2.5,17.5
"13999",19.4,1.9,17.5
"16801",20.0,37.5,-17.5
"14455",20.0,2.5,17.5
"17404",19.2,1.7,17.5
"14535",18.2,0.8,17.4
"17113",25.0,7.6,17.4
"16897",33.3,15.9,17.4
"13495",23.1,5.7,17.4
"14997",20.0,2.6,17.4
"15796",19.0,1.7,17.3
"16170",20.0,2.7,17.3
"16131",20.0,2.7,17.3
"16770",18.2,0.9,17.3
"17861",18.2,0.9,17.3
"15221",42.9,25.6,17.3
"13871",19.0,1.7,17.3
"17496",20.0,2.7,17.3
"13555",18.8,1.5,17.3
"15777",22.2,4.9,17.3
"14896",20.0,2.7,17.3
"13889",25.0,7.8,17.2
"12766",18.2,1.0,17.2
"13557",18.8,1.6,17.2
"17109",20.0,2.8,17.2
"15981",19.2,2.0,17.2
"14639",18.2,1.0,17.2
"13473",20.0,2.8,17.2
"13950",20.0,2.8,17.2
"16493",22.2,5.1,17.1
"16389",20.0,2.9,17.1
"14315",20.0,2.9,17.1
"17754",18.8,1.8,17.0
"16678",20.0,3.0,17.0
"14388",20.0,3.0,17.0
"16996",30.8,13.8,17.0
"15291",25.0,8.0,17.0
"15527",23.3,6.3,17.0
"15628",19.0,2.0,17.0
"15687",18.2,1.2,17.0
"14911",20.0,3.0,17.0
"17769",19.0,2.0,17.0
"15311",23.0,6.0,17.0
"17588",22.2,5.3,16.9
"13610",17.6,0.7,16.9
"15032",20.0,3.1,16.9
"17611",17.6,0.7,16.9
"12668",18.2,1.3,16.9
"13435",18.2,1.3,16.9
"15034",17.6,0.8,16.8
"17146",18.8,2.0,16.8
"13908",20.0,3.2,16.8
"13004",21.7,4.9,16.8
"16403",50.0,33.3,16.7
"13324",21.7,5.0,16.7
"13074",20.0,3.3,16.7
"13209",18.8,2.1,16.7
"12487",50.0,33.3,16.7
"16395",17.6,0.9,16.7
"18118",17.1,0.4,16.7
"14959",20.0,3.3,16.7
"15882",20.0,3.3,16.7
"15935",50.0,66.7,-16.7
"17193",25.0,8.3,16.7
"13672",50.0,33.3,16.7
"16202",18.2,1.6,16.6
"13952",17.6,1.0,16.6
"13954",33.3,16.7,16.6
"13541",33.3,16.7,16.6
"14501",33.3,16.7,16.6
"15212",33.3,16.7,16.6
"12649",20.0,3.4,16.6
"16217",33.3,16.7,16.6
"17951",20.0,3.4,16.6
"16473",20.0,3.4,16.6
"14768",33.3,16.7,16.6
"15497",18.2,1.6,16.6
"17552",20.0,3.4,16.6
"15107",25.0,8.5,16.5
"12481",17.6,1.1,16.5
"15822",25.0,8.5,16.5
"17083",18.2,1.7,16.5
"13334",16.7,0.2,16.5
"16121",16.7,0.3,16.4
"13862",18.2,1.8,16.4
"13846",20.0,3.6,16.4
"13929",21.4,5.0,16.4
"16372",16.7,0.3,16.4
"15426",18.2,1.8,16.4
"14905",20.0,3.7,16.3
"16898",16.7,0.4,16.3
"14719",16.7,0.4,16.3
"15960",20.0,3.7,16.3
"14690",20.0,3.7,16.3
"16830",20.0,3.8,16.2
"12530",18.2,2.0,16.2
"14035",18.2,2.0,16.2
"17700",17.6,1.4,16.2
"13849",16.7,0.5,16.2
"14410",35.3,19.1,16.2
"14182",20.0,3.8,16.2
"12597",20.0,3.8,16.2
"14686",16.7,0.5,16.2
"16359",20.0,3.8,16.2
"14195",40.0,23.8,16.2
"13113",37.3,21.1,16.2
"12978",16.7,0.6,16.1
"14395",16.7,0.6,16.1
"16719",17.6,1.5,16.1
"17091",17.4,1.3,16.1
"18171",18.2,2.1,16.1
"14508",16.7,0.6,16.1
"17921",16.7,0.6,16.1
"15067",16.7,0.6,16.1
"17829",16.7,0.6,16.1
"16358",16.7,0.6,16.1
"15255",18.2,2.1,16.1
"13948",20.0,4.0,16.0
"16558",19.1,3.1,16.0
"14844",16.7,0.7,16.0
"13703",33.3,49.3,-16.0
"13433",20.0,4.0,16.0
"14978",16.7,0.7,16.0
"17648",16.7,0.8,15.9
"15600",20.0,4.1,15.9
"16317",16.7,0.8,15.9
"13758",17.6,1.7,15.9
"13760",16.7,0.8,15.9
"15680",16.7,0.8,15.9
"14147",25.0,9.1,15.9
"17159",16.7,0.8,15.9
"17658",33.3,17.4,15.9
"17339",25.0,9.1,15.9
"17380",25.0,9.1,15.9
"17582",16.7,0.8,15.9
"13308",20.0,4.1,15.9
"16136",20.0,4.2,15.8
"14247",16.7,0.9,15.8
"13709",18.2,2.4,15.8
"16637",20.0,4.2,15.8
"14454",16.7,0.9,15.8
"14320",28.6,12.9,15.7
"15652",16.7,1.0,15.7
"14031",18.5,2.8,15.7
"16791",16.7,1.0,15.7
"16618",16.7,1.0,15.7
"15594",16.7,1.0,15.7
"16625",16.7,1.0,15.7
"12747",18.8,3.1,15.7
"16926",16.7,1.0,15.7
"12383",16.7,1.1,15.6
"15532",16.7,1.1,15.6
"13089",17.8,2.2,15.6
"12838",16.7,1.1,15.6
"13598",16.7,1.1,15.6
"18272",18.2,2.6,15.6
"14225",20.0,4.4,15.6
"13168",16.7,1.1,15.6
"18215",16.7,1.1,15.6
"13184",16.7,1.1,15.6
"17495",25.0,9.4,15.6
"16014",16.7,1.1,15.6
"14623",16.7,1.1,15.6
"15807",16.7,1.1,15.6
"18135",23.1,7.5,15.6
"13239",16.7,1.1,15.6
"17659",17.6,2.0,15.6
"14080",16.7,1.2,15.5
"16441",16.7,1.2,15.5
"15377",20.0,4.5,15.5
"17054",16.7,1.2,15.5
"14157",16.7,1.2,15.5
"18059",25.0,9.5,15.5
"16966",22.2,6.7,15.5
"15845",21.4,5.9,15.5
"17613",17.6,2.2,15.4
"17521",16.7,1.3,15.4
"12395",16.7,1.3,15.4
"16946",16.7,1.3,15.4
"13000",20.0,4.6,15.4
"16188",16.7,1.3,15.4
"13860",16.7,1.3,15.4
"13725",27.3,11.9,15.4
"15646",16.7,1.4,15.3
"17719",16.7,1.4,15.3
"16777",16.7,1.4,15.3
"13462",16.7,1.4,15.3
"17298",16.7,1.4,15.3
"14431",20.0,4.7,15.3
"15152",17.6,2.3,15.3
"15057",16.7,1.4,15.3
"12782",21.4,6.1,15.3
"18069",15.4,0.2,15.2
"13059",16.7,1.5,15.2
"13451",15.4,0.2,15.2
"13882",16.7,1.5,15.2
"14859",16.7,1.5,15.2
"13211",16.7,1.5,15.2
"14695",25.0,9.9,15.1
"15078",17.5,2.4,15.1
"12721",20.0,4.9,15.1
"17019",15.4,0.3,15.1
"15260",16.7,1.6,15.1
"14912",16.7,1.6,15.1
"12681",17.0,1.9,15.1
"13870",16.7,1.6,15.1
"16225",16.7,1.6,15.1
"13636",16.7,1.6,15.1
"16103",18.5,3.4,15.1
"13065",16.7,1.6,15.1
"17695",16.7,1.6,15.1
"17389",18.7,3.6,15.1
"14287",25.0,10.0,15.0
"17158",16.7,1.7,15.0
"15372",20.0,5.0,15.0
"15283",25.0,10.0,15.0
"13080",20.0,5.0,15.0
"16690",20.0,5.0,15.0
"16912",16.7,1.7,15.0
"14530",15.8,0.8,15.0
"14016",15.4,0.4,15.0
"15759",30.0,15.0,15.0
"13292",16.7,1.7,15.0
"17987",16.7,1.8,14.9
"13044",15.4,0.5,14.9
"14311",33.3,18.4,14.9
"15465",17.9,3.0,14.9
"13032",18.2,3.3,14.9
"15016",16.7,1.9,14.8
"14755",16.7,1.9,14.8
"18198",19.0,4.2,14.8
"13855",20.0,5.2,14.8
"13178",16.0,1.3,14.7
"15367",15.4,0.7,14.7
"14020",20.0,5.3,14.7
"14713",16.0,1.3,14.7
"12520",16.7,2.0,14.7
"16861",16.7,2.0,14.7
"13663",16.7,2.0,14.7
"15906",16.7,2.0,14.7
"12835",16.3,1.6,14.7
"17338",15.0,0.4,14.6
"16859",30.0,15.4,14.6
"16104",18.2,3.7,14.5
"13173",15.4,0.9,14.5
"16918",15.8,1.3,14.5
"16153",15.4,0.9,14.5
"17720",16.7,2.2,14.5
"15394",15.4,0.9,14.5
"16347",15.4,0.9,14.5
"15632",20.0,5.6,14.4
"16722",15.4,1.0,14.4
"16332",15.4,1.0,14.4
"14437",16.7,2.3,14.4
"18190",16.7,2.3,14.4
"16818",15.4,1.0,14.4
"13070",20.0,5.7,14.3
"14109",50.0,35.7,14.3
"13394",17.4,3.1,14.3
"14708",16.7,2.4,14.3
"15669",20.0,5.7,14.3
"13440",30.0,15.7,14.3
"13579",16.7,2.4,14.3
"18155",25.0,10.7,14.3
"16235",20.0,5.8,14.2
"18172",17.5,3.3,14.2
"16444",15.0,0.8,14.2
"14824",16.7,2.5,14.2
"14216",16.7,2.5,14.2
"14701",16.7,2.5,14.2
"17302",16.7,2.5,14.2
"13477",15.4,1.3,14.1
"15660",16.7,2.6,14.1
"17676",16.7,2.6,14.1
"14367",15.8,1.7,14.1
"16905",15.0,0.9,14.1
"14107",15.4,1.3,14.1
"14176",16.7,2.6,14.1
"13418",16.2,2.2,14.0
"14970",25.0,11.0,14.0
"15003",14.3,0.3,14.0
"17618",15.4,1.4,14.0
"17438",16.7,2.7,14.0
"16503",15.4,1.4,14.0
"17581",17.3,3.3,14.0
"16455",15.4,1.4,14.0
"15287",16.7,2.7,14.0
"15484",14.3,0.4,13.9
"13150",25.0,11.1,13.9
"16716",25.0,11.1,13.9
"17724",25.0,11.1,13.9
"17360",14.3,0.4,13.9
"14645",25.0,11.1,13.9
"15574",14.3,0.4,13.9
"17408",25.0,11.1,13.9
"17827",14.3,0.4,13.9
"13408",16.5,2.6,13.9
"15969",16.7,2.8,13.9
"13527",14.3,0.4,13.9
"16320",14.3,0.4,13.9
"13975",14.3,0.4,13.9
"15228",14.3,0.4,13.9
"13544",14.3,0.4,13.9
"15611",20.0,6.1,13.9
"17114",20.0,6.1,13.9
"13502",16.7,2.9,13.8
"13821",14.3,0.5,13.8
"12987",16.7,2.9,13.8
"13443",14.3,0.5,13.8
"14657",14.3,0.5,13.8
"13856",26.7,12.9,13.8
"15704",14.3,0.5,13.8
"15732",16.7,2.9,13.8
"14867",15.8,2.1,13.7
"13742",14.3,0.6,13.7
"15491",14.3,0.6,13.7
"12651",20.0,6.3,13.7
"13162",15.8,2.1,13.7
"14936",14.3,0.6,13.7
"17886",14.3,0.6,13.7
"13919",20.0,6.4,13.6
"15198",16.7,3.1,13.6
"15142",14.3,0.7,13.6
"14754",14.3,0.7,13.6
"13183",16.7,3.1,13.6
"14316",16.7,3.1,13.6
"16592",17.6,4.0,13.6
"13464",14.3,0.7,13.6
"13881",15.7,2.1,13.6
"16633",14.3,0.7,13.6
"16201",16.7,3.1,13.6
"12820",15.4,1.8,13.6
"14334",14.3,0.8,13.5
"17589",14.3,0.8,13.5
"13110",14.3,0.8,13.5
"12483",17.4,3.9,13.5
"18214",20.0,6.5,13.5
"17584",14.3,0.8,13.5
"17041",14.3,0.8,13.5
"14482",14.3,0.8,13.5
"17679",36.4,22.9,13.5
"12647",16.7,3.2,13.5
"13857",14.3,0.8,13.5
"16600",18.8,5.3,13.5
"12857",14.3,0.8,13.5
"18109",15.6,2.1,13.5
"17062",14.3,0.8,13.5
"16919",14.3,0.8,13.5
"15584",14.3,0.9,13.4
"18151",14.3,0.9,13.4
"16611",14.3,0.9,13.4
"13786",14.3,0.9,13.4
"15447",16.7,3.3,13.4
"13468",16.3,2.9,13.4
"14037",14.3,0.9,13.4
"16841",14.3,0.9,13.4
"16604",33.3,20.0,13.3
"17685",14.3,1.0,13.3
