"customer_id","recency_days","first_transaction_date","attempt_count","is_never_converted"
"14384",500,"2010-07-27 09:53:00",1,False
"16219",500,"2010-07-27 11:44:00",1,False
"13855",500,"2009-12-08 16:56:00",5,False
"17918",500,"2010-07-22 14:20:00",3,False
"12813",501,"2010-01-15 16:52:00",3,False
"14938",501,"2010-05-26 13:35:00",4,False
"15946",502,"2010-03-16 10:49:00",3,False
"16165",504,"2010-07-22 14:17:00",1,False
"16736",505,"2009-12-03 16:12:00",8,False
"17773",513,"2010-01-18 14:32:00",2,False
"15056",519,"2010-07-07 15:58:00",1,False
"15137",520,"2009-12-08 18:47:00",5,False
"12741",532,"2010-06-24 16:24:00",1,False
"15991",533,"2010-06-23 15:50:00",1,False
"14874",534,"2010-06-22 14:58:00",1,False
"12932",538,"2010-02-10 08:46:00",8,False
"14374",540,"2010-06-16 14:25:00",1,False
"16862",546,"2010-01-07 12:57:00",4,False
"17417",548,"2010-06-09 10:00:00",1,False
"18100",549,"2010-06-07 14:19:00",1,False
"17009",550,"2010-06-06 16:01:00",1,False
"17845",554,"2010-05-12 13:04:00",4,False
"18163",560,"2010-05-04 14:51:00",2,False
"16328",562,"2010-05-25 14:02:00",1,False
"16844",562,"2010-05-06 09:16:00",2,False
"18000",563,"2010-05-24 17:34:00",1,False
"14993",563,"2010-05-25 12:47:00",1,False
"18208",565,"2010-05-23 11:54:00",1,False
"15282",569,"2010-05-18 16:27:00",1,False
"13222",576,"2010-05-11 13:54:00",1,False
"17028",580,"2009-12-18 14:28:00",3,False
"18028",582,"2010-05-05 13:28:00",1,False
"15591",582,"2010-02-04 09:20:00",3,False
"13287",582,"2010-01-04 10:43:00",7,False
"17565",586,"2010-05-02 11:54:00",1,False
"15818",587,"2010-04-30 12:58:00",1,False
"13609",592,"2010-04-25 13:26:00",1,False
"18091",592,"2010-04-25 13:18:00",1,False
"15474",595,"2010-04-23 11:14:00",1,False
"17474",599,"2010-04-19 10:43:00",1,False
"15273",599,"2010-04-19 11:31:00",1,False
"15982",604,"2010-04-13 15:47:00",1,False
"14172",604,"2010-03-07 10:58:00",4,False
"14771",605,"2009-12-03 09:44:00",3,False
"15546",606,"2010-04-12 11:45:00",3,False
"12786",609,"2010-04-09 12:12:00",1,False
"18271",609,"2009-12-08 11:27:00",2,False
"16944",609,"2010-04-09 11:03:00",1,False
"15309",610,"2009-12-04 13:01:00",10,False
"15029",617,"2010-03-30 12:16:00",2,False
"14809",620,"2010-03-28 15:42:00",2,False
"13445",625,"2010-03-23 15:34:00",1,False
"16508",629,"2010-03-19 13:41:00",1,False
"13454",640,"2010-03-08 14:40:00",1,False
"18253",642,"2010-03-07 12:38:00",1,False
"14018",644,"2010-03-04 14:23:00",1,False
"17638",646,"2009-12-18 09:58:00",2,False
"16273",647,"2010-02-21 16:02:00",2,False
"17209",648,"2009-12-03 11:10:00",3,False
"18046",649,"2010-02-28 11:36:00",1,False
"14402",651,"2010-02-25 13:20:00",1,False
"14726",654,"2010-02-23 12:35:00",1,False
"15928",655,"2010-02-21 15:16:00",1,False
"14244",658,"2010-02-17 11:40:00",2,False
"16481",659,"2010-01-26 13:09:00",3,False
"15964",662,"2010-02-14 15:30:00",1,False
"14190",665,"2010-02-11 14:27:00",1,False
"14072",666,"2010-02-11 12:31:00",1,False
"17575",666,"2010-02-10 13:48:00",1,False
"16436",667,"2009-12-06 16:02:00",4,False
"16082",669,"2010-02-07 15:16:00",1,False
"18199",675,"2010-01-25 11:32:00",2,False
"17982",680,"2010-01-28 09:38:00",1,False
"14519",683,"2009-12-11 10:40:00",2,False
"14063",686,"2009-12-08 13:46:00",7,False
"13315",688,"2010-01-19 15:34:00",1,False
"14892",690,"2010-01-18 08:58:00",1,False
"17927",721,"2009-12-18 11:03:00",1,False
"16908",721,"2009-12-17 13:35:00",2,False
"12941",723,"2009-12-15 13:12:00",1,False
"15672",724,"2009-12-14 16:52:00",1,False
"16064",724,"2009-12-14 16:11:00",1,False
"16663",728,"2009-12-10 13:12:00",1,False
"13204",730,"2009-12-08 14:56:00",1,False
"13114",730,"2009-12-09 09:56:00",1,False
"14717",732,"2009-12-06 12:46:00",2,False
"16645",735,"2009-12-04 09:49:00",1,False
"16192",735,"2009-12-04 12:28:00",1,False
"14347",736,"2009-12-03 10:49:00",1,False
"16301",736,"2009-12-03 10:20:00",1,False
"17909",736,"2009-12-02 13:10:00",1,False
"17818",737,"2009-12-02 11:34:00",1,False
"14654",737,"2009-12-01 12:57:00",1,False
