"customer_id","cancelled_orders","total_orders","order_return_rate_pct"
"14727",1,4,25.0
"14738",3,12,25.0
"16572",1,4,25.0
"14756",1,4,25.0
"13693",3,12,25.0
"13696",1,4,25.0
"12588",1,4,25.0
"12589",2,8,25.0
"16648",1,4,25.0
"13118",3,12,25.0
"16716",1,4,25.0
"14837",3,12,25.0
"16720",1,4,25.0
"13741",1,4,25.0
"16730",1,4,25.0
"14847",1,4,25.0
"16759",1,4,25.0
"14872",1,4,25.0
"16790",2,8,25.0
"16798",1,4,25.0
"14885",1,4,25.0
"16807",2,8,25.0
"16842",1,4,25.0
"16860",1,4,25.0
"12605",1,4,25.0
"13781",1,4,25.0
"13150",1,4,25.0
"14937",1,4,25.0
"13154",1,4,25.0
"16900",1,4,25.0
"16903",1,4,25.0
"13797",1,4,25.0
"16924",1,4,25.0
"13803",1,4,25.0
"13807",1,4,25.0
"14970",4,16,25.0
"16951",1,4,25.0
"12613",3,12,25.0
"16979",3,12,25.0
"17011",1,4,25.0
"17014",1,4,25.0
"12619",3,12,25.0
"15018",1,4,25.0
"17044",4,16,25.0
"13190",1,4,25.0
"17084",1,4,25.0
"13192",2,8,25.0
"17113",2,8,25.0
"15092",1,4,25.0
"15098",1,4,25.0
"13889",2,8,25.0
"12829",1,4,25.0
"12500",6,24,25.0
"17165",2,8,25.0
"15107",3,12,25.0
"15108",1,4,25.0
"15109",1,4,25.0
"12628",1,4,25.0
"15113",1,4,25.0
"13895",2,8,25.0
"17183",2,8,25.0
"17193",3,12,25.0
"13901",5,20,25.0
"13212",1,4,25.0
"15154",1,4,25.0
"17251",1,4,25.0
"12349",1,4,25.0
"15183",1,4,25.0
"13936",1,4,25.0
"12856",2,8,25.0
"17334",1,4,25.0
"17339",1,4,25.0
"15244",1,4,25.0
"15247",1,4,25.0
"15248",1,4,25.0
"15254",1,4,25.0
"17374",1,4,25.0
"17380",1,4,25.0
"15268",1,4,25.0
"13255",1,4,25.0
"17408",1,4,25.0
"15283",1,4,25.0
"17420",2,8,25.0
"15291",13,52,25.0
"15297",1,4,25.0
"12870",1,4,25.0
"15303",1,4,25.0
"17464",1,4,25.0
"15314",1,4,25.0
"15323",1,4,25.0
"17495",1,4,25.0
"14009",1,4,25.0
"15331",1,4,25.0
"17524",1,4,25.0
"17526",4,16,25.0
"15346",1,4,25.0
"14019",1,4,25.0
"12879",1,4,25.0
"12346",1,4,25.0
"14028",1,4,25.0
"14034",1,4,25.0
"17573",1,4,25.0
"17621",2,8,25.0
"14048",1,4,25.0
"17635",1,4,25.0
"17640",2,8,25.0
"12885",1,4,25.0
"17646",4,16,25.0
"15423",1,4,25.0
"17667",3,12,25.0
"14065",1,4,25.0
"17672",2,8,25.0
"17680",1,4,25.0
"15446",1,4,25.0
"17724",1,4,25.0
"17736",1,4,25.0
"13314",1,4,25.0
"15467",1,4,25.0
"17801",1,4,25.0
"14128",1,4,25.0
"15542",1,4,25.0
"17866",1,4,25.0
"14147",3,12,25.0
"12917",2,8,25.0
"12919",2,8,25.0
"15586",1,4,25.0
"15589",1,4,25.0
"14172",1,4,25.0
"15607",3,12,25.0
"15626",1,4,25.0
"15630",1,4,25.0
"17998",1,4,25.0
"15645",1,4,25.0
"12410",1,4,25.0
"15674",4,16,25.0
"12528",2,8,25.0
"18059",1,4,25.0
"14223",1,4,25.0
"13388",1,4,25.0
"18108",1,4,25.0
"18130",1,4,25.0
"12694",1,4,25.0
"15749",1,4,25.0
"18155",1,4,25.0
"15750",6,24,25.0
"15754",3,12,25.0
"14264",2,8,25.0
"15766",1,4,25.0
"18188",2,8,25.0
"13410",3,12,25.0
"12951",5,20,25.0
"18204",1,4,25.0
"15781",1,4,25.0
"18221",2,8,25.0
"18230",3,12,25.0
"14284",1,4,25.0
"15801",1,4,25.0
"14287",1,4,25.0
"15805",10,40,25.0
"18258",2,8,25.0
"18263",1,4,25.0
"18268",2,8,25.0
"18270",1,4,25.0
"15814",2,8,25.0
"17049",6,25,24.0
"13767",23,96,24.0
"16782",12,50,24.0
"17651",5,21,23.8
"15998",5,21,23.8
"17460",5,21,23.8
"14210",5,21,23.8
"15358",13,55,23.6
"15916",4,17,23.5
"14573",4,17,23.5
"18225",8,34,23.5
"17426",4,17,23.5
"15179",4,17,23.5
"16701",8,34,23.5
"17188",4,17,23.5
"13094",4,17,23.5
"16393",7,30,23.3
"12523",7,30,23.3
"15527",7,30,23.3
"16161",13,56,23.2
"15027",3,13,23.1
"13495",3,13,23.1
"17107",3,13,23.1
"18135",3,13,23.1
"15950",3,13,23.1
"14794",3,13,23.1
"12362",3,13,23.1
"16156",6,26,23.1
"12683",6,26,23.1
"13397",3,13,23.1
"15544",6,26,23.1
"15311",62,269,23.0
"16019",8,35,22.9
"17314",5,22,22.7
"17469",5,22,22.7
"16892",2,9,22.2
"17633",2,9,22.2
"17463",2,9,22.2
"14665",2,9,22.2
"15141",2,9,22.2
"17602",4,18,22.2
"13152",2,9,22.2
"15864",2,9,22.2
"13539",2,9,22.2
"17588",2,9,22.2
"17457",4,18,22.2
"14551",2,9,22.2
"16966",2,9,22.2
"13971",4,18,22.2
"12510",2,9,22.2
"14817",2,9,22.2
"16756",2,9,22.2
"14898",4,18,22.2
"17931",4,18,22.2
"15980",2,9,22.2
"14850",2,9,22.2
"16609",2,9,22.2
"15834",2,9,22.2
"15809",2,9,22.2
"16242",4,18,22.2
"16298",2,9,22.2
"15777",2,9,22.2
"16303",2,9,22.2
"15551",2,9,22.2
"16493",2,9,22.2
"14152",2,9,22.2
"14618",2,9,22.2
"14834",2,9,22.2
"13995",4,18,22.2
"17434",2,9,22.2
"14829",2,9,22.2
"17465",2,9,22.2
"16923",9,41,22.0
"16713",9,41,22.0
"15044",9,41,22.0
"14258",7,32,21.9
"13324",5,23,21.7
"17811",13,60,21.7
"17230",5,23,21.7
"15555",10,46,21.7
"13004",10,46,21.7
"13246",3,14,21.4
"14854",3,14,21.4
"18097",3,14,21.4
"16016",3,14,21.4
"13520",3,14,21.4
"12949",6,28,21.4
"16128",3,14,21.4
"13077",3,14,21.4
"14180",9,42,21.4
"15182",3,14,21.4
"13213",3,14,21.4
"13929",3,14,21.4
"13577",3,14,21.4
"13015",3,14,21.4
"12955",3,14,21.4
"17994",3,14,21.4
"12782",3,14,21.4
"17609",3,14,21.4
"14502",3,14,21.4
"17725",3,14,21.4
"17092",3,14,21.4
"15751",3,14,21.4
"13481",3,14,21.4
"14961",6,28,21.4
"17180",3,14,21.4
"15845",3,14,21.4
"14766",3,14,21.4
"13012",3,14,21.4
"14507",3,14,21.4
"17675",19,89,21.3
"14648",4,19,21.1
"14209",4,19,21.1
"14776",4,19,21.1
"16255",4,19,21.1
"16293",4,19,21.1
"12935",4,19,21.1
"14156",38,182,20.9
"14944",5,24,20.8
"14732",5,24,20.8
"13802",5,24,20.8
"14895",10,48,20.8
"13993",5,24,20.8
"15189",12,58,20.7
"13090",6,29,20.7
"14056",6,29,20.7
"13488",6,29,20.7
"15298",6,29,20.7
"12621",9,44,20.5
"15719",8,39,20.5
"14543",10,49,20.4
"12876",1,5,20.0
"16619",1,5,20.0
"13000",1,5,20.0
"16623",1,5,20.0
"14225",1,5,20.0
"14455",1,5,20.0
"12865",1,5,20.0
"16065",2,10,20.0
"12649",2,10,20.0
"16637",1,5,20.0
"16639",1,5,20.0
"12418",1,5,20.0
"17496",1,5,20.0
"18214",1,5,20.0
"18125",1,5,20.0
"12993",2,10,20.0
"16661",1,5,20.0
"16702",1,5,20.0
"17481",1,5,20.0
"12651",1,5,20.0
"16678",3,15,20.0
"13415",1,5,20.0
"12952",1,5,20.0
"13500",1,5,20.0
"17272",1,5,20.0
"16690",1,5,20.0
"14297",1,5,20.0
"17152",1,5,20.0
"15960",1,5,20.0
"17175",1,5,20.0
"14959",1,5,20.0
"14388",4,20,20.0
"16265",3,15,20.0
"14315",2,10,20.0
"17837",2,10,20.0
"15525",1,5,20.0
"13049",1,5,20.0
"14126",1,5,20.0
"14154",2,10,20.0
"13159",1,5,20.0
"16327",4,20,20.0
"14953",1,5,20.0
"14607",5,25,20.0
"13567",1,5,20.0
"12625",1,5,20.0
"17201",1,5,20.0
"15504",1,5,20.0
"13908",1,5,20.0
"14159",5,25,20.0
"13815",2,10,20.0
"15136",1,5,20.0
"12414",1,5,20.0
"16359",4,20,20.0
"14111",1,5,20.0
"15873",1,5,20.0
"14108",1,5,20.0
"16235",2,10,20.0
"14933",1,5,20.0
"16379",1,5,20.0
"15476",1,5,20.0
"13916",1,5,20.0
"17763",1,5,20.0
"16389",1,5,20.0
"17753",1,5,20.0
"13919",1,5,20.0
"16869",1,5,20.0
"13433",1,5,20.0
"13778",1,5,20.0
"13920",1,5,20.0
"13921",1,5,20.0
"13313",3,15,20.0
"16212",1,5,20.0
"15600",1,5,20.0
"17951",1,5,20.0
"13632",2,10,20.0
"17732",2,10,20.0
"17962",1,5,20.0
"17114",2,10,20.0
"14911",93,466,20.0
"17109",2,10,20.0
"15882",2,10,20.0
"14905",2,10,20.0
"14997",1,5,20.0
"15611",6,30,20.0
"13308",1,5,20.0
"13070",1,5,20.0
"13642",1,5,20.0
"14182",1,5,20.0
"15618",1,5,20.0
"13644",1,5,20.0
"16830",1,5,20.0
"17979",1,5,20.0
"13074",1,5,20.0
"14068",1,5,20.0
"12507",1,5,20.0
"14896",2,10,20.0
"17691",1,5,20.0
"12413",1,5,20.0
"14690",1,5,20.0
"13948",1,5,20.0
"13950",1,5,20.0
"14515",3,15,20.0
"16473",1,5,20.0
"14696",2,10,20.0
"15632",2,10,20.0
"18232",1,5,20.0
"16812",1,5,20.0
"13368",1,5,20.0
"17653",1,5,20.0
"16170",5,25,20.0
"13080",1,5,20.0
"15048",1,5,20.0
"15411",1,5,20.0
"16801",1,5,20.0
"16159",1,5,20.0
"12517",1,5,20.0
"14725",1,5,20.0
"15900",1,5,20.0
"13473",2,10,20.0
"18018",1,5,20.0
"13187",1,5,20.0
"13846",1,5,20.0
"14734",1,5,20.0
"16136",1,5,20.0
"16131",3,15,20.0
"13092",3,15,20.0
"12379",1,5,20.0
"12657",1,5,20.0
"13855",1,5,20.0
"12645",2,10,20.0
"15032",2,10,20.0
"15384",1,5,20.0
"16560",2,10,20.0
"17579",1,5,20.0
"17035",1,5,20.0
"15377",1,5,20.0
"16565",1,5,20.0
"15372",2,10,20.0
"15669",1,5,20.0
"12586",1,5,20.0
"12597",1,5,20.0
"14480",1,5,20.0
"17375",1,5,20.0
"17552",3,15,20.0
"15903",3,15,20.0
"14025",2,10,20.0
"12451",2,10,20.0
"15861",3,15,20.0
"14020",1,5,20.0
"13381",3,15,20.0
"12936",1,5,20.0
"12648",1,5,20.0
"14462",3,15,20.0
"15276",1,5,20.0
"15691",1,5,20.0
"12380",2,10,20.0
"12721",2,10,20.0
"14431",1,5,20.0
"13999",7,36,19.4
"12431",6,31,19.4
"16700",6,31,19.4
"16729",5,26,19.2
"12980",5,26,19.2
"15981",5,26,19.2
"17404",5,26,19.2
"16558",9,47,19.1
"15628",4,21,19.0
"13871",4,21,19.0
"13141",4,21,19.0
"18198",4,21,19.0
"13715",4,21,19.0
"14769",4,21,19.0
"14525",4,21,19.0
"15796",4,21,19.0
"17769",4,21,19.0
"16600",3,16,18.8
"13555",3,16,18.8
"13557",3,16,18.8
"17146",3,16,18.8
"12747",6,32,18.8
"16180",3,16,18.8
"12867",3,16,18.8
"17754",3,16,18.8
"13209",3,16,18.8
"17389",14,75,18.7
"16103",5,27,18.5
"14031",10,54,18.5
"16202",2,11,18.2
"18171",2,11,18.2
"17126",2,11,18.2
"15687",2,11,18.2
"17083",2,11,18.2
"13435",2,11,18.2
"17289",2,11,18.2
"15426",2,11,18.2
"12766",2,11,18.2
"13862",2,11,18.2
"15304",2,11,18.2
"14535",2,11,18.2
"14649",2,11,18.2
"17861",4,22,18.2
"18272",2,11,18.2
"14205",2,11,18.2
"16770",2,11,18.2
"13709",4,22,18.2
"14035",2,11,18.2
"14639",2,11,18.2
"17567",2,11,18.2
"16104",2,11,18.2
"13032",2,11,18.2
"12668",2,11,18.2
"12530",2,11,18.2
"17774",2,11,18.2
"15255",2,11,18.2
"15497",2,11,18.2
"15493",2,11,18.2
"15482",4,22,18.2
"15465",7,39,17.9
"15694",5,28,17.9
"13089",44,247,17.8
"17700",3,17,17.6
"17613",3,17,17.6
"16395",3,17,17.6
"17611",6,34,17.6
"12901",6,34,17.6
"13758",3,17,17.6
"15152",3,17,17.6
"16592",6,34,17.6
"12481",3,17,17.6
"16719",3,17,17.6
"17659",3,17,17.6
"13610",3,17,17.6
"13952",3,17,17.6
"15034",3,17,17.6
"14688",6,34,17.6
"15078",11,63,17.5
"18172",11,63,17.5
"12483",4,23,17.4
"14397",4,23,17.4
"13394",4,23,17.4
"17091",4,23,17.4
"17581",9,52,17.3
"18118",6,35,17.1
"12681",9,53,17.0
"14623",2,12,16.7
"12383",1,6,16.7
"13882",1,6,16.7
"15807",1,6,16.7
"16014",1,6,16.7
"15969",1,6,16.7
"15287",1,6,16.7
"13059",2,12,16.7
"13183",3,18,16.7
"13860",1,6,16.7
"13292",1,6,16.7
"13760",1,6,16.7
"15646",1,6,16.7
"16618",1,6,16.7
"13462",1,6,16.7
"12987",1,6,16.7
"16167",1,6,16.7
"17648",1,6,16.7
"14508",1,6,16.7
"14844",2,12,16.7
"17521",1,6,16.7
"16926",1,6,16.7
"14708",1,6,16.7
"14511",1,6,16.7
"13663",1,6,16.7
"14316",1,6,16.7
"14437",1,6,16.7
"13239",1,6,16.7
"13762",1,6,16.7
"17302",1,6,16.7
"17298",1,6,16.7
"12986",2,12,16.7
"14701",3,18,16.7
"13334",1,6,16.7
"14176",1,6,16.7
"17676",2,12,16.7
"16946",1,6,16.7
"15532",2,12,16.7
"17681",1,6,16.7
"15260",5,30,16.7
"17987",1,6,16.7
"17159",1,6,16.7
"14080",1,6,16.7
"15057",1,6,16.7
"17720",2,12,16.7
"15906",2,12,16.7
"15198",1,6,16.7
"17888",5,30,16.7
"17695",1,6,16.7
"14686",1,6,16.7
"14912",1,6,16.7
"12908",1,6,16.7
"17719",3,18,16.7
"16188",1,6,16.7
"13579",1,6,16.7
"16441",1,6,16.7
"15067",1,6,16.7
"13636",1,6,16.7
"16998",1,6,16.7
"17829",1,6,16.7
"16201",1,6,16.7
"13598",1,6,16.7
"15447",1,6,16.7
"13870",3,18,16.7
"14755",5,30,16.7
"16372",1,6,16.7
"16358",1,6,16.7
"14395",4,24,16.7
"18215",1,6,16.7
"16898",1,6,16.7
"17921",2,12,16.7
"12395",3,18,16.7
"14978",2,12,16.7
"16225",3,18,16.7
"14615",1,6,16.7
"17158",1,6,16.7
"13211",2,12,16.7
"16912",3,18,16.7
"12520",1,6,16.7
"16566",1,6,16.7
"14859",1,6,16.7
"14247",1,6,16.7
"13065",1,6,16.7
"16121",1,6,16.7
"15680",2,12,16.7
"17438",1,6,16.7
"13502",1,6,16.7
"15381",1,6,16.7
"17582",1,6,16.7
"18190",1,6,16.7
"15732",2,12,16.7
"13849",1,6,16.7
"14454",1,6,16.7
"14643",1,6,16.7
"13168",1,6,16.7
"17345",2,12,16.7
"12838",2,12,16.7
"17054",1,6,16.7
"16777",1,6,16.7
"15660",3,18,16.7
"16317",1,6,16.7
"12978",1,6,16.7
"14013",1,6,16.7
"14201",2,12,16.7
"14157",1,6,16.7
"14733",3,18,16.7
"14824",2,12,16.7
"16625",1,6,16.7
"13288",1,6,16.7
"16791",3,18,16.7
"12647",7,42,16.7
"15594",1,6,16.7
"14216",1,6,16.7
"13184",2,12,16.7
"15652",1,6,16.7
"14719",1,6,16.7
"16155",1,6,16.7
"15016",1,6,16.7
"16861",1,6,16.7
"15223",1,6,16.7
"13408",21,127,16.5
"13468",14,86,16.3
"12835",8,49,16.3
"13418",6,37,16.2
"12931",11,68,16.2
"13178",4,25,16.0
"15874",4,25,16.0
"13082",4,25,16.0
"14713",4,25,16.0
"16918",3,19,15.8
"14867",3,19,15.8
"14367",3,19,15.8
"13162",3,19,15.8
"14045",3,19,15.8
"18087",3,19,15.8
"17412",3,19,15.8
"14530",3,19,15.8
"13881",8,51,15.7
"12437",7,45,15.6
"18109",7,45,15.6
"14016",2,13,15.4
"17019",2,13,15.4
"13044",2,13,15.4
"18069",2,13,15.4
"16722",4,26,15.4
"15367",2,13,15.4
"16347",2,13,15.4
"17618",2,13,15.4
"12820",2,13,15.4
"13750",2,13,15.4
"16153",2,13,15.4
"14107",2,13,15.4
"15380",2,13,15.4
"16455",2,13,15.4
"16818",2,13,15.4
"14915",2,13,15.4
"16332",2,13,15.4
"13173",2,13,15.4
"13477",2,13,15.4
"15434",2,13,15.4
"13451",2,13,15.4
"16503",2,13,15.4
"14740",2,13,15.4
"12989",6,39,15.4
"15394",2,13,15.4
"12643",2,13,15.4
"13777",11,72,15.3
"16905",3,20,15.0
"15755",3,20,15.0
"16626",3,20,15.0
"16444",3,20,15.0
"17338",3,20,15.0
"16754",5,34,14.7
"15640",5,34,14.7
"14040",6,41,14.6
"15513",6,41,14.6
"17448",7,48,14.6
"16779",9,62,14.5
"12391",1,7,14.3
"15312",2,14,14.3
"13497",1,7,14.3
"16676",1,7,14.3
"16034",1,7,14.3
"15704",1,7,14.3
"13456",1,7,14.3
"14421",1,7,14.3
"13110",2,14,14.3
"13414",1,7,14.3
"13991",1,7,14.3
"16633",1,7,14.3
"13742",2,14,14.3
"13413",1,7,14.3
"16611",1,7,14.3
"13523",1,7,14.3
"18151",1,7,14.3
"12863",1,7,14.3
"17540",1,7,14.3
"13527",2,14,14.3
"14852",3,21,14.3
"13975",2,14,14.3
"13464",1,7,14.3
"13443",1,7,14.3
"14482",2,14,14.3
"16120",1,7,14.3
"18161",1,7,14.3
"14754",1,7,14.3
"13417",1,7,14.3
"17041",1,7,14.3
"17360",1,7,14.3
"16563",1,7,14.3
"15249",3,21,14.3
"17584",1,7,14.3
"14037",1,7,14.3
"17589",3,21,14.3
"18194",1,7,14.3
"13857",1,7,14.3
"17062",1,7,14.3
"12857",1,7,14.3
"17615",1,7,14.3
"15228",1,7,14.3
"17323",2,14,14.3
"15402",1,7,14.3
"13293",1,7,14.3
"17311",1,7,14.3
"15220",1,7,14.3
"13544",1,7,14.3
"14883",1,7,14.3
"12601",1,7,14.3
"16496",1,7,14.3
"16173",1,7,14.3
"14513",1,7,14.3
"14306",1,7,14.3
"15789",1,7,14.3
"13238",1,7,14.3
"15208",1,7,14.3
"14334",2,14,14.3
"17990",1,7,14.3
"17685",2,14,14.3
"13946",1,7,14.3
"12402",1,7,14.3
"16184",1,7,14.3
"17692",2,14,14.3
"12393",1,7,14.3
"15003",1,7,14.3
"16841",2,14,14.3
"16203",1,7,14.3
"17731",1,7,14.3
"13824",2,14,14.3
"15601",5,35,14.3
"14657",1,7,14.3
"13821",1,7,14.3
"14173",1,7,14.3
"12924",2,14,14.3
"17760",1,7,14.3
"16871",1,7,14.3
"16229",1,7,14.3
"15584",1,7,14.3
"16934",1,7,14.3
"13819",1,7,14.3
"12826",2,14,14.3
"13786",1,7,14.3
"14936",2,14,14.3
"14631",1,7,14.3
"15484",1,7,14.3
"12421",1,7,14.3
"15142",1,7,14.3
"15491",1,7,14.3
"16239",1,7,14.3
"17214",1,7,14.3
"17912",1,7,14.3
"16356",1,7,14.3
"15574",1,7,14.3
"14948",1,7,14.3
"17817",1,7,14.3
"14976",1,7,14.3
"13900",1,7,14.3
"12631",1,7,14.3
"17827",1,7,14.3
"16320",1,7,14.3
"14555",1,7,14.3
"16919",4,28,14.3
"16949",1,7,14.3
"17886",1,7,14.3
"13590",3,21,14.3
"15953",3,21,14.3
"15550",2,14,14.3
"12415",4,28,14.3
"17874",1,7,14.3
"16684",9,64,14.1
"14849",7,50,14.0
"17139",4,29,13.8
"17243",11,80,13.8
"15898",4,29,13.8
"16607",4,29,13.8
"16839",7,51,13.7
"14527",19,140,13.6
"14562",4,30,13.3
"14404",2,15,13.3
"16928",4,30,13.3
"16186",4,30,13.3
"17930",2,15,13.3
"16725",2,15,13.3
"12839",4,30,13.3
"15858",2,15,13.3
"17738",2,15,13.3
"14440",2,15,13.3
"16992",2,15,13.3
"17396",2,15,13.3
"17211",2,15,13.3
"18094",2,15,13.3
"17090",2,15,13.3
"17673",2,15,13.3
"15290",4,30,13.3
"13854",6,45,13.3
"17838",2,15,13.3
"17377",12,90,13.3
"15039",14,107,13.1
"18245",3,23,13.0
"17730",3,23,13.0
"17799",3,23,13.0
"17809",3,23,13.0
"17884",3,23,13.0
"15615",7,54,13.0
"15023",3,23,13.0
"17315",6,47,12.8
"15173",1,8,12.5
"17950",1,8,12.5
"12480",1,8,12.5
"17350",1,8,12.5
"16040",1,8,12.5
"16660",1,8,12.5
"13591",1,8,12.5
"13138",1,8,12.5
"13202",1,8,12.5
"12775",1,8,12.5
"18287",1,8,12.5
"15031",2,16,12.5
"15353",1,8,12.5
"16099",1,8,12.5
"17362",1,8,12.5
"15681",2,16,12.5
"16631",1,8,12.5
"17284",1,8,12.5
"13196",1,8,12.5
"16467",1,8,12.5
"17002",1,8,12.5
"13145",1,8,12.5
"17935",1,8,12.5
"15443",2,16,12.5
"17726",1,8,12.5
"12843",4,32,12.5
"15996",1,8,12.5
"13743",1,8,12.5
"18051",1,8,12.5
"13280",1,8,12.5
"17164",1,8,12.5
"14239",3,24,12.5
"17883",1,8,12.5
"14487",1,8,12.5
"13593",2,16,12.5
"17562",1,8,12.5
"13131",1,8,12.5
"17190",1,8,12.5
"13576",4,32,12.5
"15974",1,8,12.5
"16699",1,8,12.5
"14744",2,16,12.5
"16330",1,8,12.5
"16335",1,8,12.5
"16628",1,8,12.5
"15392",1,8,12.5
"17080",1,8,12.5
"14145",1,8,12.5
"12916",1,8,12.5
"17368",2,16,12.5
"12670",1,8,12.5
"15985",1,8,12.5
"14321",1,8,12.5
"16823",1,8,12.5
"15485",1,8,12.5
"15416",1,8,12.5
"17085",4,32,12.5
"13823",1,8,12.5
"17007",1,8,12.5
"13297",1,8,12.5
"15808",3,24,12.5
"16383",1,8,12.5
"17768",1,8,12.5
"15422",1,8,12.5
"18252",1,8,12.5
"12758",1,8,12.5
"14693",1,8,12.5
"13835",1,8,12.5
"16422",15,122,12.3
"17965",4,33,12.1
"15144",4,33,12.1
"14401",3,25,12.0
"15955",3,25,12.0
"15218",3,25,12.0
"17416",3,25,12.0
"17402",3,25,12.0
"14051",5,42,11.9
"13102",5,42,11.9
"16794",2,17,11.8
"16027",2,17,11.8
"12836",2,17,11.8
"12678",2,17,11.8
"16187",2,17,11.8
"15187",2,17,11.8
"13941",2,17,11.8
"14191",2,17,11.8
"17428",6,51,11.8
"12567",2,17,11.8
"16985",3,26,11.5
"14667",7,61,11.5
"15867",4,35,11.4
"13798",14,124,11.3
"13873",1,9,11.1
"17508",1,9,11.1
"14088",2,18,11.1
"17716",3,27,11.1
"15793",1,9,11.1
"17173",1,9,11.1
"15325",1,9,11.1
"15073",1,9,11.1
"13772",1,9,11.1
"13431",1,9,11.1
"18093",1,9,11.1
"17707",1,9,11.1
"14770",1,9,11.1
"13727",1,9,11.1
"15549",1,9,11.1
"14798",1,9,11.1
"13647",1,9,11.1
"14071",1,9,11.1
"13549",1,9,11.1
"16654",1,9,11.1
"12429",1,9,11.1
"14092",3,27,11.1
"16774",1,9,11.1
"14897",1,9,11.1
"16593",1,9,11.1
"15359",1,9,11.1
"15030",1,9,11.1
"13851",1,9,11.1
"16686",2,18,11.1
"13139",1,9,11.1
"14825",3,27,11.1
"15561",1,9,11.1
"15117",1,9,11.1
"14062",3,27,11.1
"16271",1,9,11.1
"16045",1,9,11.1
"13617",1,9,11.1
"15370",1,9,11.1
"14987",1,9,11.1
"15523",2,18,11.1
"15379",1,9,11.1
"17591",1,9,11.1
"14399",1,9,11.1
"15140",1,9,11.1
"14547",1,9,11.1
"14584",1,9,11.1
"15889",1,9,11.1
"16960",1,9,11.1
"13240",1,9,11.1
"15400",1,9,11.1
"13085",1,9,11.1
"16525",6,54,11.1
"16419",1,9,11.1
"12577",1,9,11.1
"14414",1,9,11.1
"13001",4,37,10.8
"15046",3,28,10.7
"14739",3,28,10.7
"18219",2,19,10.5
"15606",2,19,10.5
"14221",2,19,10.5
"12731",2,19,10.5
"15159",4,38,10.5
"15301",2,19,10.5
"15856",6,58,10.3
"17735",3,29,10.3
"13969",4,39,10.3
"14553",1,10,10.0
"16500",1,10,10.0
"17897",1,10,10.0
"17655",1,10,10.0
"15299",1,10,10.0
"17894",2,20,10.0
"14514",1,10,10.0
"12757",1,10,10.0
"15673",1,10,10.0
"16279",1,10,10.0
"15306",1,10,10.0
"17550",1,10,10.0
"14215",1,10,10.0
"15752",1,10,10.0
"14293",1,10,10.0
"14587",1,10,10.0
"16711",1,10,10.0
"15164",1,10,10.0
"14409",1,10,10.0
"17372",3,30,10.0
"14235",1,10,10.0
"17419",2,20,10.0
"17097",1,10,10.0
"14257",1,10,10.0
"16938",1,10,10.0
"15747",1,10,10.0
"16809",1,10,10.0
"16158",1,10,10.0
"16942",1,10,10.0
"12583",3,30,10.0
"13157",1,10,10.0
"18177",1,10,10.0
"14341",2,20,10.0
"15514",2,20,10.0
"12948",1,10,10.0
"15051",1,10,10.0
"18092",2,20,10.0
"13704",1,10,10.0
"17873",2,20,10.0
"17512",2,20,10.0
"16221",1,10,10.0
"16416",1,10,10.0
"15605",1,10,10.0
"13771",1,10,10.0
"13755",1,10,10.0
"15971",2,20,10.0
"13831",2,20,10.0
"12352",1,10,10.0
"17739",2,20,10.0
"17059",1,10,10.0
"16612",1,10,10.0
"17027",1,10,10.0
"15038",1,10,10.0
"18065",3,31,9.7
"14422",2,21,9.5
"13069",4,42,9.5
"13694",15,158,9.5
"13327",2,21,9.5
"17949",12,128,9.4
"14702",3,32,9.4
"17454",1,11,9.1
"16950",1,11,9.1
"13203",1,11,9.1
"15095",1,11,9.1
"17135",1,11,9.1
"14608",1,11,9.1
"14609",1,11,9.1
"13911",2,22,9.1
"14099",2,22,9.1
"13316",1,11,9.1
"17162",1,11,9.1
"12662",2,22,9.1
"12423",1,11,9.1
"17629",1,11,9.1
"14044",1,11,9.1
"17075",1,11,9.1
"14030",2,22,9.1
"15819",1,11,9.1
"12727",1,11,9.1
"16086",1,11,9.1
"12600",2,22,9.1
"16076",1,11,9.1
"15033",1,11,9.1
"13722",1,11,9.1
"16672",2,22,9.1
"16005",1,11,9.1
"14307",1,11,9.1
"17576",4,45,8.9
"15738",4,45,8.9
"17287",2,23,8.7
"18241",2,23,8.7
"17306",2,23,8.7
"16746",4,46,8.7
"16168",6,72,8.3
"14132",1,12,8.3
"16470",1,12,8.3
"17682",1,12,8.3
"17705",1,12,8.3
"12891",1,12,8.3
"16837",1,12,8.3
"18145",1,12,8.3
"13931",1,12,8.3
"16987",1,12,8.3
"13631",1,12,8.3
"13985",2,24,8.3
"14532",1,12,8.3
"16983",1,12,8.3
"14540",1,12,8.3
"14309",1,12,8.3
"15498",4,48,8.3
"17061",1,12,8.3
"15241",1,12,8.3
"15369",1,12,8.3
"16553",3,36,8.3
"16531",1,12,8.3
"14711",1,12,8.3
"16010",1,12,8.3
"15581",3,37,8.1
"15838",3,37,8.1
"16549",3,37,8.1
"14291",2,25,8.0
"17857",2,25,8.0
"13756",2,25,8.0
"16843",3,38,7.9
"17530",1,13,7.7
"17324",1,13,7.7
"16085",1,13,7.7
"15967",1,13,7.7
"16200",1,13,7.7
"14692",1,13,7.7
"16434",1,13,7.7
"15812",1,13,7.7
"14868",1,13,7.7
"18073",1,13,7.7
"16013",7,91,7.7
"14963",1,13,7.7
"15271",2,26,7.7
"15081",1,13,7.7
"13984",1,13,7.7
"13680",1,13,7.7
"17929",1,13,7.7
