"customer_id","recency_days","first_transaction_date","attempt_count","conversion_status"
"16656",21,"2009-12-04 12:59:00",44,"Converted"
"14034",21,"2011-07-05 13:06:00",4,"Converted"
"12781",21,"2011-02-28 08:43:00",4,"Converted"
"16042",21,"2010-09-12 12:00:00",11,"Converted"
"16070",21,"2011-11-07 16:36:00",2,"Converted"
"17760",21,"2010-02-28 12:15:00",7,"Converted"
"14593",21,"2009-12-09 12:57:00",17,"Converted"
"15287",21,"2009-12-02 12:13:00",6,"Converted"
"17797",21,"2009-12-15 14:30:00",8,"Converted"
"17799",21,"2009-12-13 16:03:00",23,"Converted"
"13815",21,"2010-02-12 10:26:00",10,"Converted"
"15267",21,"2011-06-10 10:24:00",5,"Converted"
"14641",21,"2011-11-18 10:42:00",1,"Converted"
"12647",21,"2010-01-13 15:06:00",42,"Converted"
"16531",21,"2010-09-24 09:49:00",12,"Converted"
"12618",21,"2011-11-18 11:10:00",1,"Converted"
"12603",21,"2011-11-18 10:42:00",1,"Converted"
"16511",21,"2010-03-01 12:21:00",6,"Converted"
"16134",21,"2010-06-17 09:48:00",7,"Converted"
"13962",21,"2010-09-30 10:35:00",3,"Converted"
"17985",21,"2011-11-17 14:24:00",1,"Converted"
"18034",21,"2010-11-29 12:36:00",3,"Converted"
"12539",21,"2009-12-23 13:00:00",7,"Converted"
"18061",21,"2009-12-04 11:36:00",29,"Converted"
"13941",21,"2009-12-16 16:10:00",17,"Converted"
"15081",21,"2010-06-22 10:25:00",13,"Converted"
"16414",21,"2010-01-14 10:21:00",5,"Converted"
"12449",21,"2010-09-27 09:37:00",5,"Converted"
"12445",21,"2010-10-15 12:28:00",3,"Converted"
"13894",21,"2011-02-02 12:54:00",5,"Converted"
"12406",21,"2010-01-11 14:04:00",7,"Converted"
"14849",21,"2010-01-10 11:40:00",50,"Converted"
"18221",21,"2010-11-14 15:46:00",8,"Converted"
"12391",21,"2010-02-15 10:12:00",7,"Converted"
"12380",21,"2010-02-15 12:05:00",10,"Converted"
"16945",21,"2009-12-09 11:33:00",35,"Converted"
"14234",21,"2011-10-13 13:58:00",4,"Converted"
"15124",22,"2010-02-26 10:49:00",4,"Converted"
"15051",22,"2009-12-01 13:29:00",10,"Converted"
"12610",22,"2011-08-05 13:52:00",6,"Converted"
"16204",22,"2009-12-08 17:44:00",4,"Converted"
"12626",22,"2011-01-17 11:01:00",13,"Converted"
"17896",22,"2011-11-16 13:59:00",1,"Converted"
"16278",22,"2010-07-28 15:40:00",7,"Converted"
"12712",22,"2009-12-09 10:46:00",28,"Converted"
"16085",22,"2010-01-20 14:03:00",13,"Converted"
"13629",22,"2010-02-11 17:34:00",19,"Converted"
"17716",22,"2009-12-02 17:18:00",27,"Converted"
"16638",22,"2010-08-18 13:33:00",16,"Converted"
"13871",22,"2009-12-20 13:09:00",21,"Converted"
"16869",22,"2011-06-17 13:01:00",5,"Converted"
"17613",22,"2011-02-07 11:20:00",17,"Converted"
"17596",22,"2009-12-15 13:21:00",14,"Converted"
"15432",22,"2010-06-16 14:34:00",4,"Converted"
"13575",22,"2011-06-16 14:24:00",5,"Converted"
"12910",22,"2010-03-28 13:10:00",14,"Converted"
"15657",22,"2011-11-17 12:19:00",1,"Converted"
"15489",22,"2010-01-15 16:58:00",12,"Converted"
"14948",22,"2011-05-04 14:52:00",7,"Converted"
"17461",22,"2011-11-10 12:01:00",3,"Converted"
"12991",22,"2010-11-15 13:43:00",3,"Converted"
"12993",22,"2010-02-18 10:35:00",10,"Converted"
"18263",22,"2011-04-01 11:48:00",4,"Converted"
"15967",22,"2009-12-01 13:28:00",13,"Converted"
"16999",22,"2011-09-26 15:43:00",2,"Converted"
"17147",22,"2010-01-11 09:38:00",16,"Converted"
"15506",22,"2010-08-19 12:38:00",6,"Converted"
"14851",22,"2010-03-19 11:52:00",3,"Converted"
"14109",22,"2011-09-28 10:18:00",2,"Converted"
"13308",22,"2010-04-22 09:22:00",5,"Converted"
"14112",22,"2009-12-17 17:56:00",27,"Converted"
"13028",22,"2011-10-25 14:09:00",3,"Converted"
"12356",22,"2010-10-11 09:42:00",6,"Converted"
"13285",22,"2010-03-25 14:26:00",6,"Converted"
"13500",22,"2010-11-03 13:16:00",5,"Converted"
"17368",22,"2009-12-15 17:45:00",16,"Converted"
"15529",22,"2010-11-10 14:26:00",13,"Converted"
"17330",22,"2010-03-02 09:20:00",4,"Converted"
"16298",22,"2010-09-23 15:23:00",9,"Converted"
"16804",22,"2011-03-14 15:48:00",3,"Converted"
"16809",22,"2010-04-13 15:34:00",10,"Converted"
"13131",22,"2010-02-09 09:47:00",8,"Converted"
"16912",22,"2009-12-09 12:32:00",18,"Converted"
"14332",22,"2010-10-19 13:01:00",5,"Converted"
"13447",22,"2011-11-04 10:10:00",4,"Converted"
"16186",22,"2009-12-09 15:36:00",30,"Converted"
"12500",22,"2010-02-04 15:05:00",24,"Converted"
"13939",22,"2010-04-06 12:43:00",10,"Converted"
"13926",22,"2011-11-16 13:16:00",1,"Converted"
"18075",22,"2010-07-29 11:47:00",31,"Converted"
"14898",22,"2009-12-03 16:40:00",18,"Converted"
"15805",22,"2009-12-10 12:57:00",40,"Converted"
"18006",22,"2009-12-17 12:27:00",4,"Converted"
"12567",22,"2010-02-11 10:30:00",17,"Converted"
"12481",22,"2010-04-11 13:10:00",17,"Converted"
"12477",22,"2010-03-26 14:01:00",12,"Converted"
"13614",23,"2010-06-06 13:42:00",6,"Converted"
"18246",23,"2010-04-09 10:19:00",3,"Converted"
"12415",23,"2010-06-30 08:30:00",28,"Converted"
"18181",23,"2009-12-04 15:30:00",7,"Converted"
"18123",23,"2010-07-14 12:47:00",3,"Converted"
"12640",23,"2011-09-19 12:01:00",3,"Converted"
"12731",23,"2010-03-02 09:23:00",19,"Converted"
"17680",23,"2010-07-16 16:07:00",4,"Converted"
"12890",23,"2010-11-17 14:05:00",2,"Converted"
"17564",23,"2011-09-20 14:00:00",3,"Converted"
"17549",23,"2011-10-19 10:05:00",2,"Converted"
"12933",23,"2009-12-10 16:39:00",11,"Converted"
"17521",23,"2010-10-01 11:49:00",6,"Converted"
"17377",23,"2009-12-02 12:39:00",90,"Converted"
"13066",23,"2011-11-07 17:06:00",3,"Converted"
"17357",23,"2011-11-15 16:29:00",2,"Converted"
"17220",23,"2010-01-20 11:57:00",21,"Converted"
"17198",23,"2010-12-03 14:54:00",3,"Converted"
"17153",23,"2011-11-15 13:42:00",1,"Converted"
"16916",23,"2010-10-20 12:56:00",4,"Converted"
"16855",23,"2011-10-27 16:31:00",2,"Converted"
"13449",23,"2011-11-16 08:28:00",1,"Converted"
"16669",23,"2011-09-22 14:13:00",2,"Converted"
"16557",23,"2011-07-25 13:28:00",2,"Converted"
"16469",23,"2010-07-13 13:17:00",5,"Converted"
"13816",23,"2011-10-06 14:37:00",4,"Converted"
"16245",23,"2011-03-28 09:30:00",5,"Converted"
"14057",23,"2009-12-03 13:17:00",23,"Converted"
"16008",23,"2010-03-19 11:07:00",15,"Converted"
"15955",23,"2010-02-23 16:36:00",25,"Converted"
"15900",23,"2010-05-26 11:27:00",5,"Converted"
"15720",23,"2010-06-07 15:40:00",2,"Converted"
"14286",23,"2009-12-04 08:40:00",12,"Converted"
"15679",23,"2011-06-10 08:24:00",4,"Converted"
"15584",23,"2010-02-07 12:16:00",7,"Converted"
"15556",23,"2011-11-15 16:08:00",1,"Converted"
"14507",23,"2009-12-10 17:04:00",14,"Converted"
"14522",23,"2010-01-24 13:55:00",8,"Converted"
"14544",23,"2010-08-26 16:00:00",3,"Converted"
"15269",23,"2010-11-14 12:58:00",3,"Converted"
"14666",23,"2011-11-15 12:57:00",1,"Converted"
"14714",23,"2010-01-21 11:06:00",7,"Converted"
"15110",23,"2010-08-11 15:49:00",9,"Converted"
"16478",24,"2011-10-05 12:02:00",3,"Converted"
"16878",24,"2011-09-16 17:39:00",2,"Converted"
"14725",24,"2010-06-23 11:34:00",5,"Converted"
"16341",24,"2010-04-09 10:30:00",10,"Converted"
"14715",24,"2010-01-19 12:18:00",8,"Converted"
"14953",24,"2010-09-30 12:16:00",5,"Converted"
"13455",24,"2009-12-09 08:58:00",11,"Converted"
"12642",24,"2011-08-24 09:23:00",3,"Converted"
"15125",24,"2010-03-31 13:29:00",36,"Converted"
"13735",24,"2009-12-13 13:31:00",22,"Converted"
"17974",24,"2010-10-28 20:03:00",6,"Converted"
"14680",24,"2009-12-04 12:36:00",87,"Converted"
"16423",24,"2011-11-15 09:21:00",1,"Converted"
"15781",24,"2011-02-07 09:15:00",4,"Converted"
"15758",24,"2011-11-15 10:48:00",1,"Converted"
"15524",24,"2010-04-12 09:19:00",2,"Converted"
"15458",24,"2010-11-02 19:50:00",2,"Converted"
"16639",24,"2010-10-26 18:23:00",5,"Converted"
"17510",24,"2010-10-15 10:20:00",2,"Converted"
"12374",24,"2010-04-30 14:01:00",3,"Converted"
"13058",24,"2011-07-11 12:01:00",3,"Converted"
"13236",24,"2011-08-25 08:58:00",3,"Converted"
"13577",24,"2009-12-14 16:10:00",14,"Converted"
"15582",24,"2011-05-03 13:36:00",3,"Converted"
"15532",24,"2010-06-08 14:52:00",12,"Converted"
"17235",24,"2010-06-04 17:01:00",8,"Converted"
"12883",24,"2011-09-11 15:18:00",4,"Converted"
"15419",24,"2011-11-15 09:23:00",1,"Converted"
"14533",24,"2010-04-08 12:13:00",15,"Converted"
"15050",24,"2010-08-16 12:00:00",7,"Converted"
"17652",24,"2011-03-03 14:05:00",18,"Converted"
"16519",24,"2010-03-01 13:51:00",4,"Converted"
"15058",24,"2010-02-24 14:07:00",17,"Converted"
"17777",24,"2011-08-31 14:35:00",3,"Converted"
"13835",24,"2010-03-04 08:26:00",8,"Converted"
"13692",24,"2010-10-15 13:28:00",7,"Converted"
"17314",24,"2009-12-03 11:25:00",22,"Converted"
"18259",24,"2009-12-08 08:38:00",7,"Converted"
"16747",24,"2011-10-03 10:18:00",4,"Converted"
"13846",24,"2010-11-05 09:47:00",5,"Converted"
"15660",24,"2010-02-05 16:01:00",18,"Converted"
"17793",24,"2011-11-14 14:24:00",1,"Converted"
"17081",24,"2010-02-22 13:19:00",6,"Converted"
"16504",24,"2011-11-14 15:18:00",1,"Converted"
"12676",24,"2010-08-13 13:29:00",10,"Converted"
"16207",24,"2011-11-14 13:51:00",1,"Converted"
"15981",24,"2010-03-29 10:07:00",26,"Converted"
"13632",24,"2010-04-07 10:59:00",10,"Converted"
"18043",24,"2010-12-08 12:35:00",3,"Converted"
"15839",24,"2011-07-14 16:35:00",5,"Converted"
"13178",25,"2009-12-16 14:00:00",25,"Converted"
"13603",25,"2011-11-13 15:57:00",1,"Converted"
"16303",25,"2010-03-18 14:12:00",9,"Converted"
"17287",25,"2009-12-03 12:45:00",23,"Converted"
"14382",25,"2010-11-14 16:27:00",3,"Converted"
"13146",25,"2011-11-13 15:29:00",1,"Converted"
"14784",25,"2010-11-15 09:49:00",3,"Converted"
"15787",25,"2011-10-09 13:11:00",3,"Converted"
"18117",25,"2011-11-14 12:47:00",1,"Converted"
"12508",25,"2011-11-10 16:27:00",2,"Converted"
"18082",25,"2011-11-14 12:45:00",1,"Converted"
"18069",25,"2010-02-28 16:14:00",13,"Converted"
"16898",25,"2010-05-12 12:18:00",6,"Converted"
"15863",25,"2009-12-17 10:20:00",5,"Converted"
"14227",25,"2010-02-08 09:38:00",22,"Converted"
"14684",25,"2010-11-14 14:07:00",6,"Converted"
"15168",25,"2011-11-14 11:26:00",1,"Converted"
"15203",25,"2009-12-08 18:06:00",15,"Converted"
"12689",25,"2011-08-04 10:04:00",2,"Converted"
"13700",25,"2010-02-07 10:53:00",14,"Converted"
"13451",25,"2010-03-21 16:01:00",13,"Converted"
"14862",25,"2011-07-14 11:20:00",2,"Converted"
"18211",25,"2011-03-06 12:09:00",5,"Converted"
"15291",25,"2009-12-03 11:09:00",52,"Converted"
"17720",25,"2010-05-10 09:58:00",12,"Converted"
"15365",25,"2010-02-04 16:43:00",14,"Converted"
"17663",25,"2009-12-03 18:29:00",23,"Converted"
"12428",25,"2011-03-01 09:33:00",11,"Converted"
"14530",25,"2010-01-21 11:25:00",19,"Converted"
"12865",25,"2010-08-20 12:20:00",5,"Converted"
"12867",25,"2009-12-16 16:25:00",16,"Converted"
"15411",25,"2011-06-10 12:30:00",5,"Converted"
"14499",25,"2010-08-27 11:57:00",10,"Converted"
"14494",25,"2009-12-08 13:25:00",3,"Converted"
"17538",25,"2011-11-14 12:12:00",1,"Converted"
"15449",25,"2011-03-23 10:43:00",5,"Converted"
"16936",25,"2010-11-19 11:54:00",2,"Converted"
"12938",25,"2011-11-14 11:21:00",1,"Converted"
"13549",25,"2010-11-17 12:17:00",9,"Converted"
"13379",25,"2011-07-26 12:26:00",3,"Converted"
"16726",25,"2010-10-24 16:09:00",7,"Converted"
"16930",25,"2011-10-02 14:25:00",3,"Converted"
"16720",25,"2009-12-17 17:54:00",4,"Converted"
"17790",26,"2010-06-13 13:30:00",20,"Converted"
"15429",26,"2011-09-25 13:42:00",3,"Converted"
"14487",26,"2010-11-25 13:36:00",8,"Converted"
"13892",26,"2010-05-13 10:32:00",6,"Converted"
"13984",26,"2009-12-07 11:51:00",13,"Converted"
"15599",26,"2010-09-20 10:15:00",3,"Converted"
"14661",26,"2011-11-13 11:51:00",1,"Converted"
"17041",26,"2010-04-18 14:25:00",7,"Converted"
"13170",26,"2011-11-13 12:19:00",1,"Converted"
"17838",26,"2010-03-19 09:53:00",15,"Converted"
"14044",26,"2010-01-24 15:14:00",11,"Converted"
"13450",26,"2010-04-15 19:15:00",14,"Converted"
"17211",26,"2009-12-13 13:17:00",15,"Converted"
"16416",26,"2010-02-23 12:00:00",10,"Converted"
"14882",26,"2010-03-30 15:02:00",15,"Converted"
"15692",27,"2011-11-11 14:12:00",1,"Converted"
"12480",27,"2010-07-20 13:21:00",8,"Converted"
"12517",27,"2011-06-02 15:13:00",5,"Converted"
"17069",27,"2009-12-03 12:27:00",21,"Converted"
"18014",27,"2011-11-11 15:28:00",1,"Converted"
"12685",27,"2011-09-07 10:28:00",6,"Converted"
"12691",27,"2010-10-15 12:00:00",6,"Converted"
"13557",27,"2009-12-08 17:41:00",16,"Converted"
"15492",27,"2011-09-26 14:02:00",2,"Converted"
"17191",27,"2009-12-01 16:34:00",16,"Converted"
"17088",27,"2011-03-31 09:48:00",4,"Converted"
"17052",27,"2011-11-11 14:50:00",1,"Converted"
"17054",27,"2011-04-08 13:14:00",6,"Converted"
"16433",27,"2010-10-27 12:26:00",2,"Converted"
"15608",27,"2010-10-20 10:10:00",5,"Converted"
"16332",27,"2010-04-29 13:41:00",13,"Converted"
"12726",27,"2010-03-25 16:25:00",11,"Converted"
"16671",27,"2011-06-28 11:20:00",3,"Converted"
"13732",27,"2011-11-11 15:49:00",1,"Converted"
"16460",27,"2011-09-19 10:15:00",3,"Converted"
"17573",28,"2011-09-07 10:36:00",4,"Converted"
"13606",28,"2011-02-01 11:42:00",3,"Converted"
"13817",28,"2010-12-23 11:46:00",2,"Converted"
"12600",28,"2009-12-07 13:37:00",22,"Converted"
"12599",28,"2010-05-11 10:42:00",13,"Converted"
"12617",28,"2011-11-10 14:39:00",1,"Converted"
"14064",28,"2010-01-21 13:22:00",21,"Converted"
"17932",28,"2011-05-12 13:58:00",3,"Converted"
"16434",28,"2010-01-17 14:51:00",13,"Converted"
"12589",28,"2010-01-19 12:26:00",8,"Converted"
"15184",28,"2009-12-16 12:06:00",4,"Converted"
"16863",28,"2010-10-26 10:03:00",5,"Converted"
"14662",28,"2009-12-03 16:47:00",7,"Converted"
"13727",28,"2009-12-09 13:25:00",9,"Converted"
"17977",28,"2010-11-04 14:26:00",3,"Converted"
"17901",28,"2010-07-06 10:54:00",3,"Converted"
"14712",28,"2010-10-17 14:49:00",4,"Converted"
"15557",28,"2011-11-11 12:46:00",1,"Converted"
"15111",28,"2010-04-26 13:12:00",5,"Converted"
"17109",28,"2010-07-30 12:42:00",10,"Converted"
"12384",28,"2011-08-10 11:23:00",3,"Converted"
"15238",28,"2011-06-08 16:00:00",5,"Converted"
"14226",28,"2010-09-24 14:32:00",9,"Converted"
"13460",28,"2011-10-21 09:50:00",2,"Converted"
"15463",28,"2011-11-10 12:57:00",1,"Converted"
"17295",28,"2011-10-06 12:22:00",3,"Converted"
"16126",28,"2009-12-02 13:34:00",15,"Converted"
"14789",28,"2011-11-11 08:59:00",1,"Converted"
"14748",28,"2009-12-01 11:56:00",16,"Converted"
"15289",28,"2010-03-28 11:45:00",7,"Converted"
"16907",28,"2010-07-01 17:30:00",9,"Converted"
"14765",28,"2011-06-16 19:49:00",3,"Converted"
"18135",28,"2010-03-15 13:13:00",13,"Converted"
"14466",28,"2009-12-13 15:44:00",13,"Converted"
"16903",28,"2010-10-20 14:42:00",4,"Converted"
"18209",28,"2011-11-11 12:07:00",1,"Converted"
"15355",28,"2011-10-17 15:22:00",2,"Converted"
"14829",28,"2010-09-29 13:14:00",9,"Converted"
"15830",28,"2011-11-02 10:40:00",2,"Converted"
"17442",28,"2010-02-15 15:54:00",23,"Converted"
"17653",28,"2011-08-11 15:24:00",5,"Converted"
"13810",28,"2011-10-14 12:57:00",2,"Converted"
"12844",28,"2010-04-25 11:51:00",4,"Converted"
"16743",28,"2010-04-22 13:21:00",15,"Converted"
"14863",28,"2011-11-10 15:04:00",1,"Converted"
"12538",28,"2010-11-26 13:02:00",2,"Converted"
"16791",28,"2009-12-03 18:08:00",18,"Converted"
"17015",28,"2011-06-07 13:19:00",3,"Converted"
"16386",28,"2010-11-17 11:19:00",3,"Converted"
"13148",28,"2009-12-07 15:26:00",36,"Converted"
"17512",28,"2009-12-10 19:35:00",20,"Converted"
"14035",28,"2010-04-06 12:39:00",11,"Converted"
"17162",28,"2011-02-07 12:27:00",11,"Converted"
"18217",28,"2010-07-01 15:39:00",6,"Converted"
"16628",29,"2010-03-08 12:24:00",8,"Converted"
"14968",29,"2010-09-07 13:28:00",2,"Converted"
"18125",29,"2011-01-27 15:02:00",5,"Converted"
"16218",29,"2010-05-27 16:09:00",19,"Converted"
"12532",29,"2011-11-09 13:47:00",1,"Converted"
"12541",29,"2011-03-04 09:32:00",3,"Converted"
"12544",29,"2011-11-03 16:15:00",2,"Converted"
"15114",29,"2010-10-14 16:44:00",12,"Converted"
"14944",29,"2010-02-17 08:47:00",24,"Converted"
"12659",29,"2011-11-10 11:53:00",1,"Converted"
"17867",29,"2009-12-02 13:02:00",19,"Converted"
"12708",29,"2009-12-18 10:25:00",29,"Converted"
"17791",29,"2011-11-10 12:09:00",1,"Converted"
"16516",29,"2011-11-09 14:59:00",1,"Converted"
"17702",29,"2010-11-04 12:09:00",9,"Converted"
"13983",29,"2009-12-09 13:53:00",30,"Converted"
"17690",29,"2010-02-03 14:26:00",21,"Converted"
"13992",29,"2010-09-02 17:04:00",3,"Converted"
"15450",29,"2011-11-09 17:11:00",1,"Converted"
"15452",29,"2010-07-16 14:23:00",6,"Converted"
"17537",29,"2011-02-09 13:37:00",2,"Converted"
"15485",29,"2009-12-01 17:31:00",8,"Converted"
"16025",29,"2011-11-10 11:45:00",1,"Converted"
"12981",29,"2011-07-29 14:14:00",2,"Converted"
"17416",29,"2009-12-14 16:29:00",25,"Converted"
"18236",29,"2010-04-15 13:39:00",12,"Converted"
"16003",29,"2009-12-03 18:51:00",10,"Converted"
"14921",29,"2011-05-22 12:51:00",2,"Converted"
"15597",29,"2010-05-13 13:10:00",3,"Converted"
"17197",29,"2011-11-10 10:32:00",1,"Converted"
"15986",29,"2010-11-23 10:02:00",2,"Converted"
"13209",29,"2010-01-24 14:30:00",16,"Converted"
"17059",29,"2010-01-26 14:43:00",10,"Converted"
"13522",29,"2011-11-09 15:11:00",1,"Converted"
"17038",29,"2010-10-20 16:04:00",2,"Converted"
"14240",29,"2010-10-12 12:48:00",3,"Converted"
"15785",29,"2009-12-15 16:28:00",26,"Converted"
"17011",29,"2010-02-26 09:47:00",4,"Converted"
"16996",29,"2010-10-18 12:24:00",13,"Converted"
"16986",29,"2010-02-04 14:46:00",11,"Converted"
"16953",29,"2011-11-09 15:54:00",1,"Converted"
"16041",30,"2011-07-21 16:27:00",3,"Converted"
"12893",30,"2011-11-09 12:34:00",1,"Converted"
"16602",30,"2010-11-16 09:13:00",5,"Converted"
"17160",30,"2009-12-04 10:57:00",18,"Converted"
"13643",30,"2009-12-08 12:48:00",15,"Converted"
"17633",30,"2010-11-15 14:55:00",9,"Converted"
"17637",30,"2011-08-16 13:25:00",2,"Converted"
"14284",30,"2010-02-24 12:06:00",4,"Converted"
"12849",30,"2010-04-27 13:44:00",6,"Converted"
"15356",30,"2010-10-13 13:12:00",13,"Converted"
"13975",30,"2010-02-02 11:10:00",14,"Converted"
"13272",30,"2011-09-11 12:06:00",2,"Converted"
"15275",30,"2011-11-02 11:20:00",2,"Converted"
"13695",30,"2010-05-11 11:07:00",16,"Converted"
"16751",30,"2011-11-09 10:48:00",1,"Converted"
"13867",30,"2011-05-05 17:28:00",3,"Converted"
"17865",30,"2009-12-01 10:49:00",62,"Converted"
"18216",30,"2011-11-08 16:55:00",1,"Converted"
"18177",30,"2009-12-15 18:57:00",10,"Converted"
"14676",30,"2010-03-10 09:30:00",16,"Converted"
"12613",30,"2009-12-14 13:10:00",12,"Converted"
"14108",30,"2009-12-01 18:07:00",5,"Converted"
"15153",30,"2011-11-08 17:09:00",1,"Converted"
"16880",30,"2010-08-03 13:54:00",8,"Converted"
"16837",30,"2011-04-08 08:48:00",12,"Converted"
"16284",30,"2010-11-11 13:27:00",3,"Converted"
"15027",30,"2010-03-25 14:39:00",13,"Converted"
"17022",30,"2010-10-03 10:27:00",2,"Converted"
"16767",30,"2010-04-28 16:49:00",16,"Converted"
"14691",30,"2011-05-11 09:55:00",5,"Converted"
"16205",30,"2010-06-15 11:58:00",7,"Converted"
"15103",30,"2011-09-14 13:54:00",2,"Converted"
"13384",30,"2010-07-27 12:22:00",15,"Converted"
"12472",30,"2009-12-09 10:47:00",37,"Converted"
"15043",30,"2010-06-24 15:50:00",6,"Converted"
"13110",30,"2009-12-01 14:14:00",14,"Converted"
"13046",30,"2010-09-09 13:09:00",3,"Converted"
"13029",30,"2010-07-04 13:46:00",5,"Converted"
"15513",30,"2010-01-13 14:59:00",41,"Converted"
"12990",30,"2010-03-30 11:36:00",7,"Converted"
"13623",30,"2009-12-02 11:36:00",15,"Converted"
"18164",30,"2011-11-02 12:56:00",2,"Converted"
"13804",30,"2010-09-29 10:26:00",9,"Converted"
"17515",30,"2010-06-07 13:29:00",9,"Converted"
"12949",30,"2009-12-03 15:56:00",28,"Converted"
"14214",30,"2011-03-07 12:26:00",7,"Converted"
"16618",30,"2011-01-21 11:55:00",6,"Converted"
"16348",31,"2010-10-05 13:57:00",8,"Converted"
"16362",31,"2010-09-28 09:24:00",11,"Converted"
"16187",31,"2011-02-28 13:34:00",17,"Converted"
"13717",31,"2010-08-11 09:40:00",11,"Converted"
"13710",31,"2010-04-06 12:54:00",3,"Converted"
"16505",31,"2011-11-08 12:14:00",1,"Converted"
"13993",31,"2009-12-03 11:57:00",24,"Converted"
"16637",31,"2011-04-28 10:20:00",5,"Converted"
"14050",31,"2011-08-25 13:46:00",2,"Converted"
"13587",31,"2010-02-14 13:17:00",6,"Converted"
"16732",31,"2009-12-08 13:04:00",9,"Converted"
"15957",31,"2010-10-15 12:11:00",3,"Converted"
"13329",31,"2009-12-04 15:41:00",14,"Converted"
"14232",31,"2011-03-20 12:44:00",8,"Converted"
"13324",31,"2010-05-25 10:23:00",23,"Converted"
"15763",31,"2011-09-23 12:10:00",3,"Converted"
"17043",31,"2009-12-09 15:20:00",8,"Converted"
"17158",31,"2010-03-07 15:50:00",6,"Converted"
"17219",31,"2010-10-19 11:29:00",2,"Converted"
"14360",31,"2011-09-06 11:58:00",4,"Converted"
"15573",31,"2009-12-10 14:19:00",5,"Converted"
"17289",31,"2010-03-08 12:52:00",11,"Converted"
"14929",31,"2010-10-14 12:22:00",2,"Converted"
"14524",31,"2010-10-19 11:44:00",13,"Converted"
"12832",31,"2011-09-02 13:48:00",2,"Converted"
"15330",31,"2011-10-10 12:30:00",2,"Converted"
"12721",31,"2010-08-25 11:07:00",10,"Converted"
"14623",31,"2010-04-16 17:12:00",12,"Converted"
"15249",31,"2010-03-26 14:51:00",21,"Converted"
"17886",31,"2009-12-14 10:51:00",7,"Converted"
"17964",31,"2010-12-02 13:32:00",2,"Converted"
"14700",31,"2010-08-11 12:19:00",5,"Converted"
"18016",31,"2010-01-27 16:00:00",7,"Converted"
"18036",31,"2009-12-18 12:04:00",11,"Converted"
"15066",31,"2011-10-17 13:25:00",2,"Converted"
"18150",31,"2011-05-22 10:47:00",3,"Converted"
"15427",32,"2011-10-23 14:47:00",3,"Converted"
"16488",32,"2011-07-14 11:46:00",4,"Converted"
"14039",32,"2010-05-13 10:15:00",2,"Converted"
"15493",32,"2010-02-23 11:14:00",11,"Converted"
"15719",32,"2009-12-01 12:47:00",39,"Converted"
"17082",32,"2009-12-15 11:25:00",6,"Converted"
"13824",32,"2010-03-12 15:17:00",14,"Converted"
"16357",32,"2010-11-23 18:52:00",4,"Converted"
"12357",32,"2010-11-16 10:05:00",2,"Converted"
"17831",32,"2011-11-06 15:09:00",1,"Converted"
"17430",32,"2010-08-17 11:52:00",4,"Converted"
"17164",32,"2011-03-11 14:26:00",8,"Converted"
"15522",32,"2011-09-13 12:26:00",2,"Converted"
"14174",32,"2011-11-06 13:17:00",1,"Converted"
"15870",32,"2010-09-19 16:22:00",4,"Converted"
"15618",32,"2011-07-26 10:13:00",5,"Converted"
"13155",32,"2010-08-05 09:30:00",6,"Converted"
"14517",32,"2011-07-21 11:42:00",2,"Converted"
"15025",32,"2010-05-20 13:28:00",2,"Converted"
"17608",32,"2010-04-11 13:37:00",4,"Converted"
"18170",32,"2010-01-08 14:10:00",9,"Converted"
"17761",32,"2011-11-07 10:23:00",1,"Converted"
"16612",32,"2009-12-03 15:54:00",10,"Converted"
"16771",32,"2009-12-09 11:52:00",10,"Converted"
"12638",32,"2010-03-10 10:30:00",2,"Converted"
"14387",32,"2011-08-22 14:13:00",3,"Converted"
"17107",32,"2010-01-31 15:47:00",13,"Converted"
"13759",32,"2011-09-29 15:40:00",2,"Converted"
"15526",32,"2011-11-06 15:01:00",2,"Converted"
"16232",32,"2010-06-07 14:04:00",10,"Converted"
"17623",32,"2009-12-14 14:36:00",7,"Converted"
"13634",32,"2010-01-10 14:26:00",16,"Converted"
"14080",32,"2009-12-02 15:01:00",6,"Converted"
"13097",32,"2009-12-01 13:31:00",38,"Converted"
"16053",32,"2010-04-08 11:11:00",8,"Converted"
"12408",32,"2010-07-29 13:27:00",13,"Converted"
"13523",32,"2010-11-02 14:55:00",7,"Converted"
"15696",32,"2010-01-24 14:36:00",21,"Converted"
"16372",32,"2010-04-11 15:20:00",6,"Converted"
"16466",33,"2010-03-07 14:31:00",16,"Converted"
"16676",33,"2010-10-17 13:07:00",7,"Converted"
"15017",33,"2011-11-06 10:33:00",1,"Converted"
"15407",33,"2011-02-07 13:18:00",4,"Converted"
"14404",33,"2009-12-20 14:40:00",15,"Converted"
"13527",33,"2010-01-21 12:37:00",14,"Converted"
"16243",33,"2011-10-16 12:09:00",2,"Converted"
"13772",33,"2010-02-23 13:55:00",9,"Converted"
"12645",33,"2010-02-09 10:49:00",10,"Converted"
"15952",33,"2011-04-28 12:55:00",4,"Converted"
"16445",33,"2010-10-24 12:39:00",4,"Converted"
"13532",33,"2011-11-06 12:25:00",1,"Converted"
"12838",33,"2010-04-26 09:59:00",12,"Converted"
"17084",34,"2010-11-08 12:00:00",4,"Converted"
